country,variant,gender,freq,year,totaldeaths
716,estimates,female,5yearly,1950,123.827
716,estimates,male,5yearly,1950,135.209
716,estimates,female,5yearly,1955,134.708
716,estimates,male,5yearly,1955,147.428
716,estimates,female,5yearly,1960,145.49
716,estimates,male,5yearly,1960,159.552
716,estimates,female,5yearly,1965,156.594
716,estimates,male,5yearly,1965,172.821
716,estimates,female,5yearly,1970,168.901
716,estimates,male,5yearly,1970,187.909
716,estimates,female,5yearly,1975,177.923
716,estimates,male,5yearly,1975,198.693
716,estimates,female,5yearly,1980,176.311
716,estimates,male,5yearly,1980,201.469
716,estimates,female,5yearly,1985,191.439
716,estimates,male,5yearly,1985,232.655
716,estimates,female,5yearly,1990,263.766
716,estimates,male,5yearly,1990,321.071
716,estimates,female,5yearly,1995,404.674
716,estimates,male,5yearly,1995,456.617
716,estimates,female,5yearly,2000,524.815
716,estimates,male,5yearly,2000,537.322
716,estimates,female,5yearly,2005,484.839
716,estimates,male,5yearly,2005,472.051
716,estimates,female,5yearly,2010,358.788
716,estimates,male,5yearly,2010,360.093
716,constant_fertility,female,5yearly,2015,322.872
716,constant_fertility,male,5yearly,2015,342.079
716,constant_mortality,female,5yearly,2015,403.377
716,constant_mortality,male,5yearly,2015,402.908
716,high_variant,female,5yearly,2015,321.293
716,high_variant,male,5yearly,2015,340.054
716,instant_replacement,female,5yearly,2015,296.072
716,instant_replacement,male,5yearly,2015,307.699
716,low_variant,female,5yearly,2015,313.533
716,low_variant,male,5yearly,2015,330.099
716,medium_variant,female,5yearly,2015,317.413
716,medium_variant,male,5yearly,2015,335.077
716,momentum,female,5yearly,2015,380.623
716,momentum,male,5yearly,2015,375.935
716,no_change,female,5yearly,2015,409.813
716,no_change,male,5yearly,2015,410.632
716,zero_migration,female,5yearly,2015,318.337
716,zero_migration,male,5yearly,2015,336.551
716,constant_fertility,female,5yearly,2020,349.52
716,constant_fertility,male,5yearly,2020,368.069
716,constant_mortality,female,5yearly,2020,449.827
716,constant_mortality,male,5yearly,2020,449.977
716,high_variant,female,5yearly,2020,345.334
716,high_variant,male,5yearly,2020,362.576
716,instant_replacement,female,5yearly,2020,316.191
716,instant_replacement,male,5yearly,2020,324.213
716,low_variant,female,5yearly,2020,331.195
716,low_variant,male,5yearly,2020,344.004
716,medium_variant,female,5yearly,2020,338.264
716,medium_variant,male,5yearly,2020,353.29
716,momentum,female,5yearly,2020,425.485
716,momentum,male,5yearly,2020,421.829
716,no_change,female,5yearly,2020,464.777
716,no_change,male,5yearly,2020,467.923
716,zero_migration,female,5yearly,2020,340.786
716,zero_migration,male,5yearly,2020,357.378
716,constant_fertility,female,5yearly,2025,365.129
