country,variant,gender,freq,year,totaldeaths
454,estimates,female,5yearly,1950,222.71
454,estimates,male,5yearly,1950,218.42
454,estimates,female,5yearly,1955,234.333
454,estimates,male,5yearly,1955,233.17
454,estimates,female,5yearly,1960,252.999
454,estimates,male,5yearly,1960,253.676
454,estimates,female,5yearly,1965,277.184
454,estimates,male,5yearly,1965,279.185
454,estimates,female,5yearly,1970,291.299
454,estimates,male,5yearly,1970,294.063
454,estimates,female,5yearly,1975,310.968
454,estimates,male,5yearly,1975,315.87
454,estimates,female,5yearly,1980,332.568
454,estimates,male,5yearly,1980,342.676
454,estimates,female,5yearly,1985,387.621
454,estimates,male,5yearly,1985,412.96
454,estimates,female,5yearly,1990,413.504
454,estimates,male,5yearly,1990,458.051
454,estimates,female,5yearly,1995,431.301
454,estimates,male,5yearly,1995,476.611
454,estimates,female,5yearly,2000,461.578
454,estimates,male,5yearly,2000,489.905
454,estimates,female,5yearly,2005,399.864
454,estimates,male,5yearly,2005,428.342
454,estimates,female,5yearly,2010,320.988
454,estimates,male,5yearly,2010,360.951
454,constant_fertility,female,5yearly,2015,320.674
454,constant_fertility,male,5yearly,2015,366.79
454,constant_mortality,female,5yearly,2015,372.269
454,constant_mortality,male,5yearly,2015,416.881
454,high_variant,female,5yearly,2015,318.783
454,high_variant,male,5yearly,2015,364.624
454,instant_replacement,female,5yearly,2015,261.307
454,instant_replacement,male,5yearly,2015,298.78
454,low_variant,female,5yearly,2015,307.216
454,low_variant,male,5yearly,2015,351.373
454,medium_variant,female,5yearly,2015,313
454,medium_variant,male,5yearly,2015,357.999
454,momentum,female,5yearly,2015,315.424
454,momentum,male,5yearly,2015,352.697
454,no_change,female,5yearly,2015,381.012
454,no_change,male,5yearly,2015,426.802
454,zero_migration,female,5yearly,2015,313.51
454,zero_migration,male,5yearly,2015,358.861
454,constant_fertility,female,5yearly,2020,348.06
454,constant_fertility,male,5yearly,2020,388.263
454,constant_mortality,female,5yearly,2020,429.091
454,constant_mortality,male,5yearly,2020,478.378
454,high_variant,female,5yearly,2020,341.842
454,high_variant,male,5yearly,2020,381.118
454,instant_replacement,female,5yearly,2020,275.865
454,instant_replacement,male,5yearly,2020,305.564
454,low_variant,female,5yearly,2020,320.334
454,low_variant,male,5yearly,2020,356.439
454,medium_variant,female,5yearly,2020,331.088
454,medium_variant,male,5yearly,2020,368.778
454,momentum,female,5yearly,2020,362.454
454,momentum,male,5yearly,2020,403.984
454,no_change,female,5yearly,2020,450.604
454,no_change,male,5yearly,2020,502.769
454,zero_migration,female,5yearly,2020,332.445
454,zero_migration,male,5yearly,2020,371.155
454,constant_fertility,female,5yearly,2025,365.343
454,constant_fertility,male,5yearly,2025,398.829
