country,variant,gender,freq,year,totaldeaths
586,estimates,female,5yearly,1950,2469.552
586,estimates,male,5yearly,1950,2874.68
586,estimates,female,5yearly,1955,2258.409
586,estimates,male,5yearly,1955,2578.153
586,estimates,female,5yearly,1960,2137.397
586,estimates,male,5yearly,1960,2429.754
586,estimates,female,5yearly,1965,2079.04
586,estimates,male,5yearly,1965,2359.386
586,estimates,female,5yearly,1970,2091.557
586,estimates,male,5yearly,1970,2369.587
586,estimates,female,5yearly,1975,2199.009
586,estimates,male,5yearly,1975,2539.158
586,estimates,female,5yearly,1980,2385.767
586,estimates,male,5yearly,1980,2792.751
586,estimates,female,5yearly,1985,2596.436
586,estimates,male,5yearly,1985,3065.143
586,estimates,female,5yearly,1990,2704.632
586,estimates,male,5yearly,1990,3171.657
586,estimates,female,5yearly,1995,2751.002
586,estimates,male,5yearly,1995,3262.855
586,estimates,female,5yearly,2000,2774.18
586,estimates,male,5yearly,2000,3332.207
586,estimates,female,5yearly,2005,2966.977
586,estimates,male,5yearly,2005,3541.921
586,estimates,female,5yearly,2010,3105.363
586,estimates,male,5yearly,2010,3658.645
586,constant_fertility,female,5yearly,2015,3354.965
586,constant_fertility,male,5yearly,2015,3991.477
586,constant_mortality,female,5yearly,2015,3449.638
586,constant_mortality,male,5yearly,2015,4034.98
586,high_variant,female,5yearly,2015,3338.922
586,high_variant,male,5yearly,2015,3971.873
586,instant_replacement,female,5yearly,2015,3010.602
586,instant_replacement,male,5yearly,2015,3570.672
586,low_variant,female,5yearly,2015,3213.929
586,low_variant,male,5yearly,2015,3819.133
586,medium_variant,female,5yearly,2015,3276.426
586,medium_variant,male,5yearly,2015,3895.503
586,momentum,female,5yearly,2015,3174.027
586,momentum,male,5yearly,2015,3702.071
586,no_change,female,5yearly,2015,3535.756
586,no_change,male,5yearly,2015,4138.742
586,zero_migration,female,5yearly,2015,3286.072
586,zero_migration,male,5yearly,2015,3906.503
586,constant_fertility,female,5yearly,2020,3611.449
586,constant_fertility,male,5yearly,2020,4333.762
586,constant_mortality,female,5yearly,2020,3800.3
586,constant_mortality,male,5yearly,2020,4408.823
586,high_variant,female,5yearly,2020,3564.132
586,high_variant,male,5yearly,2020,4275.371
586,instant_replacement,female,5yearly,2020,3212.763
586,instant_replacement,male,5yearly,2020,3847.343
586,low_variant,female,5yearly,2020,3348.429
586,low_variant,male,5yearly,2020,4010.562
586,medium_variant,female,5yearly,2020,3456.28
586,medium_variant,male,5yearly,2020,4142.966
586,momentum,female,5yearly,2020,3543.935
586,momentum,male,5yearly,2020,4106.765
586,no_change,female,5yearly,2020,3990.165
586,no_change,male,5yearly,2020,4634.504
586,zero_migration,female,5yearly,2020,3482.763
586,zero_migration,male,5yearly,2020,4172.701
586,constant_fertility,female,5yearly,2025,3902.862
586,constant_fertility,male,5yearly,2025,4711.525
586,constant_mortality,female,5yearly,2025,4198.893
586,constant_mortality,male,5yearly,2025,4823.327
586,high_variant,female,5yearly,2025,3824.406
586,high_variant,male,5yearly,2025,4609.656
586,instant_replacement,female,5yearly,2025,3500.524
586,instant_replacement,male,5yearly,2025,4206.411
586,low_variant,female,5yearly,2025,3554.502
586,low_variant,male,5yearly,2025,4272.622
586,medium_variant,female,5yearly,2025,3689.454
586,medium_variant,male,5yearly,2025,4441.139
586,momentum,female,5yearly,2025,4008.723
586,momentum,male,5yearly,2025,4598.839
586,no_change,female,5yearly,2025,4490.611
586,no_change,male,5yearly,2025,5171.774
586,zero_migration,female,5yearly,2025,3729.372
586,zero_migration,male,5yearly,2025,4486.01
586,constant_fertility,female,5yearly,2030,4251.575
586,constant_fertility,male,5yearly,2030,5158.199
586,constant_mortality,female,5yearly,2030,4680.257
586,constant_mortality,male,5yearly,2030,5326.665
586,high_variant,female,5yearly,2030,4128.65
586,high_variant,male,5yearly,2030,4997.35
586,instant_replacement,female,5yearly,2030,3840.417
586,instant_replacement,male,5yearly,2030,4627.989
586,low_variant,female,5yearly,2030,3851.069
586,low_variant,male,5yearly,2030,4643.744
586,medium_variant,female,5yearly,2030,3989.601
586,medium_variant,male,5yearly,2030,4820.215
586,momentum,female,5yearly,2030,4548.441
586,momentum,male,5yearly,2030,5166.574
586,no_change,female,5yearly,2030,5079.188
586,no_change,male,5yearly,2030,5801.815
586,zero_migration,female,5yearly,2030,4041.361
586,zero_migration,male,5yearly,2030,4878.608
586,constant_fertility,female,5yearly,2035,4687.405
586,constant_fertility,male,5yearly,2035,5709.838
586,constant_mortality,female,5yearly,2035,5253.026
586,constant_mortality,male,5yearly,2035,5927.308
586,high_variant,female,5yearly,2035,4524.264
