country,variant,gender,freq,year,totaldeaths
858,estimates,female,5yearly,1950,51.686
858,estimates,male,5yearly,1950,68.915
858,estimates,female,5yearly,1955,53.308
858,estimates,male,5yearly,1955,69.788
858,estimates,female,5yearly,1960,54.559
858,estimates,male,5yearly,1960,70.09
858,estimates,female,5yearly,1965,58.397
858,estimates,male,5yearly,1965,73.987
858,estimates,female,5yearly,1970,62.874
858,estimates,male,5yearly,1970,78.605
858,estimates,female,5yearly,1975,64.757
858,estimates,male,5yearly,1975,80.199
858,estimates,female,5yearly,1980,65.073
858,estimates,male,5yearly,1980,80.568
858,estimates,female,5yearly,1985,67.746
858,estimates,male,5yearly,1985,83.22
858,estimates,female,5yearly,1990,69.38
858,estimates,male,5yearly,1990,83.827
858,estimates,female,5yearly,1995,71.927
858,estimates,male,5yearly,1995,82.619
858,estimates,female,5yearly,2000,74.556
858,estimates,male,5yearly,2000,81.837
858,estimates,female,5yearly,2005,73.758
858,estimates,male,5yearly,2005,80.692
858,estimates,female,5yearly,2010,77.876
858,estimates,male,5yearly,2010,80.578
858,constant_fertility,female,5yearly,2015,81.556
858,constant_fertility,male,5yearly,2015,81.004
858,constant_mortality,female,5yearly,2015,84.714
858,constant_mortality,male,5yearly,2015,85.14
858,high_variant,female,5yearly,2015,81.678
858,high_variant,male,5yearly,2015,81.153
858,instant_replacement,female,5yearly,2015,81.589
858,instant_replacement,male,5yearly,2015,81.044
858,low_variant,female,5yearly,2015,81.352
858,low_variant,male,5yearly,2015,80.758
858,medium_variant,female,5yearly,2015,81.515
858,medium_variant,male,5yearly,2015,80.955
858,momentum,female,5yearly,2015,84.799
858,momentum,male,5yearly,2015,85.258
858,no_change,female,5yearly,2015,84.758
858,no_change,male,5yearly,2015,85.198
858,zero_migration,female,5yearly,2015,81.518
858,zero_migration,male,5yearly,2015,80.963
858,constant_fertility,female,5yearly,2020,84.368
858,constant_fertility,male,5yearly,2020,81.612
858,constant_mortality,female,5yearly,2020,89.757
858,constant_mortality,male,5yearly,2020,89.375
858,high_variant,female,5yearly,2020,84.56
858,high_variant,male,5yearly,2020,81.836
858,instant_replacement,female,5yearly,2020,84.402
858,instant_replacement,male,5yearly,2020,81.651
858,low_variant,female,5yearly,2020,84.038
858,low_variant,male,5yearly,2020,81.228
858,medium_variant,female,5yearly,2020,84.299
858,medium_variant,male,5yearly,2020,81.532
858,momentum,female,5yearly,2020,89.996
858,momentum,male,5yearly,2020,89.671
858,no_change,female,5yearly,2020,89.839
858,no_change,male,5yearly,2020,89.482
858,zero_migration,female,5yearly,2020,84.396
858,zero_migration,male,5yearly,2020,81.637
858,constant_fertility,female,5yearly,2025,86.026
858,constant_fertility,male,5yearly,2025,82.64
858,constant_mortality,female,5yearly,2025,93.308
858,constant_mortality,male,5yearly,2025,93.767
858,high_variant,female,5yearly,2025,86.251
858,high_variant,male,5yearly,2025,82.895
858,instant_replacement,female,5yearly,2025,86.058
858,instant_replacement,male,5yearly,2025,82.677
858,low_variant,female,5yearly,2025,85.627
858,low_variant,male,5yearly,2025,82.192
858,medium_variant,female,5yearly,2025,85.94
858,medium_variant,male,5yearly,2025,82.543
858,momentum,female,5yearly,2025,93.723
858,momentum,male,5yearly,2025,94.268
858,no_change,female,5yearly,2025,93.421
858,no_change,male,5yearly,2025,93.916
858,zero_migration,female,5yearly,2025,86.153
858,zero_migration,male,5yearly,2025,82.763
858,constant_fertility,female,5yearly,2030,87.385
858,constant_fertility,male,5yearly,2030,84.207
858,constant_mortality,female,5yearly,2030,96.388
858,constant_mortality,male,5yearly,2030,98.521
858,high_variant,female,5yearly,2030,87.599
858,high_variant,male,5yearly,2030,84.442
858,instant_replacement,female,5yearly,2030,87.417
858,instant_replacement,male,5yearly,2030,84.243
858,low_variant,female,5yearly,2030,86.972
858,low_variant,male,5yearly,2030,83.754
858,medium_variant,female,5yearly,2030,87.284
858,medium_variant,male,5yearly,2030,84.097
858,momentum,female,5yearly,2030,97.021
858,momentum,male,5yearly,2030,99.287
858,no_change,female,5yearly,2030,96.534
858,no_change,male,5yearly,2030,98.715
858,zero_migration,female,5yearly,2030,87.638
858,zero_migration,male,5yearly,2030,84.452
858,constant_fertility,female,5yearly,2035,89.302
858,constant_fertility,male,5yearly,2035,86.224
858,constant_mortality,female,5yearly,2035,99.843
858,constant_mortality,male,5yearly,2035,103.34
858,high_variant,female,5yearly,2035,89.522
858,high_variant,male,5yearly,2035,86.472
858,instant_replacement,female,5yearly,2035,89.336
858,instant_replacement,male,5yearly,2035,86.264
858,low_variant,female,5yearly,2035,88.86
858,low_variant,male,5yearly,2035,85.732
858,medium_variant,female,5yearly,2035,89.184
858,medium_variant,male,5yearly,2035,86.096
858,momentum,female,5yearly,2035,100.746
858,momentum,male,5yearly,2035,104.47
858,no_change,female,5yearly,2035,100.027
858,no_change,male,5yearly,2035,103.596
858,zero_migration,female,5yearly,2035,89.703
858,zero_migration,male,5yearly,2035,86.616
858,constant_fertility,female,5yearly,2040,91.934
858,constant_fertility,male,5yearly,2040,88.313
858,constant_mortality,female,5yearly,2040,103.772
858,constant_mortality,male,5yearly,2040,107.801
858,high_variant,female,5yearly,2040,92.183
858,high_variant,male,5yearly,2040,88.602
858,instant_replacement,female,5yearly,2040,91.97
858,instant_replacement,male,5yearly,2040,88.358
858,low_variant,female,5yearly,2040,91.441
858,low_variant,male,5yearly,2040,87.754
858,medium_variant,female,5yearly,2040,91.797
858,medium_variant,male,5yearly,2040,88.165
858,momentum,female,5yearly,2040,105.004
858,momentum,male,5yearly,2040,109.404
858,no_change,female,5yearly,2040,104.005
858,no_change,male,5yearly,2040,108.14
858,zero_migration,female,5yearly,2040,92.514
858,zero_migration,male,5yearly,2040,88.89
858,constant_fertility,female,5yearly,2045,94.987
858,constant_fertility,male,5yearly,2045,90.259
858,constant_mortality,female,5yearly,2045,107.618
858,constant_mortality,male,5yearly,2045,111.666
858,high_variant,female,5yearly,2045,95.281
858,high_variant,male,5yearly,2045,90.595
858,instant_replacement,female,5yearly,2045,95.031
858,instant_replacement,male,5yearly,2045,90.311
858,low_variant,female,5yearly,2045,94.426
858,low_variant,male,5yearly,2045,89.631
858,medium_variant,female,5yearly,2045,94.829
858,medium_variant,male,5yearly,2045,90.091
858,momentum,female,5yearly,2045,109.237
858,momentum,male,5yearly,2045,113.862
858,no_change,female,5yearly,2045,107.907
