country,variant,gender,freq,year,totaldeaths
591,estimates,female,5yearly,1950,25.525
591,estimates,male,5yearly,1950,29.57
591,estimates,female,5yearly,1955,25.874
591,estimates,male,5yearly,1955,30.026
591,estimates,female,5yearly,1960,25.939
591,estimates,male,5yearly,1960,30.525
591,estimates,female,5yearly,1965,26.245
591,estimates,male,5yearly,1965,31.198
591,estimates,female,5yearly,1970,25.326
591,estimates,male,5yearly,1970,31.59
591,estimates,female,5yearly,1975,23.798
591,estimates,male,5yearly,1975,31.399
591,estimates,female,5yearly,1980,23.828
591,estimates,male,5yearly,1980,32.428
591,estimates,female,5yearly,1985,24.593
591,estimates,male,5yearly,1985,34.654
591,estimates,female,5yearly,1990,26.565
591,estimates,male,5yearly,1990,36.94
591,estimates,female,5yearly,1995,29.684
591,estimates,male,5yearly,1995,39.501
591,estimates,female,5yearly,2000,32.349
591,estimates,male,5yearly,2000,43.716
591,estimates,female,5yearly,2005,35.389
591,estimates,male,5yearly,2005,49.512
591,estimates,female,5yearly,2010,39.361
591,estimates,male,5yearly,2010,54.854
591,constant_fertility,female,5yearly,2015,44.689
591,constant_fertility,male,5yearly,2015,59.947
591,constant_mortality,female,5yearly,2015,47.187
591,constant_mortality,male,5yearly,2015,63.667
591,high_variant,female,5yearly,2015,44.808
591,high_variant,male,5yearly,2015,60.116
591,instant_replacement,female,5yearly,2015,44.188
591,instant_replacement,male,5yearly,2015,59.235
591,low_variant,female,5yearly,2015,44.304
591,low_variant,male,5yearly,2015,59.401
591,medium_variant,female,5yearly,2015,44.556
591,medium_variant,male,5yearly,2015,59.758
591,momentum,female,5yearly,2015,46.792
591,momentum,male,5yearly,2015,63.05
591,no_change,female,5yearly,2015,47.335
591,no_change,male,5yearly,2015,63.876
591,zero_migration,female,5yearly,2015,44.563
591,zero_migration,male,5yearly,2015,59.708
591,constant_fertility,female,5yearly,2020,50.768
591,constant_fertility,male,5yearly,2020,65.752
591,constant_mortality,female,5yearly,2020,55.907
591,constant_mortality,male,5yearly,2020,73.439
591,high_variant,female,5yearly,2020,50.934
591,high_variant,male,5yearly,2020,65.983
591,instant_replacement,female,5yearly,2020,50.197
591,instant_replacement,male,5yearly,2020,64.961
591,low_variant,female,5yearly,2020,50.085
591,low_variant,male,5yearly,2020,64.804
591,medium_variant,female,5yearly,2020,50.51
591,medium_variant,male,5yearly,2020,65.393
591,momentum,female,5yearly,2020,55.403
591,momentum,male,5yearly,2020,72.55
591,no_change,female,5yearly,2020,56.233
591,no_change,male,5yearly,2020,73.89
591,zero_migration,female,5yearly,2020,50.402
591,zero_migration,male,5yearly,2020,65.084
591,constant_fertility,female,5yearly,2025,57.583
591,constant_fertility,male,5yearly,2025,72.013
591,constant_mortality,female,5yearly,2025,65.669
591,constant_mortality,male,5yearly,2025,84.212
591,high_variant,female,5yearly,2025,57.755
591,high_variant,male,5yearly,2025,72.249
591,instant_replacement,female,5yearly,2025,57.007
591,instant_replacement,male,5yearly,2025,71.219
591,low_variant,female,5yearly,2025,56.698
591,low_variant,male,5yearly,2025,70.8
591,medium_variant,female,5yearly,2025,57.227
591,medium_variant,male,5yearly,2025,71.525
591,momentum,female,5yearly,2025,65.114
591,momentum,male,5yearly,2025,83.123
591,no_change,female,5yearly,2025,66.173
591,no_change,male,5yearly,2025,84.914
591,zero_migration,female,5yearly,2025,57.009
591,zero_migration,male,5yearly,2025,70.992
591,constant_fertility,female,5yearly,2030,65.343
591,constant_fertility,male,5yearly,2030,78.717
591,constant_mortality,female,5yearly,2030,76.53
591,constant_mortality,male,5yearly,2030,95.925
591,high_variant,female,5yearly,2030,65.451
591,high_variant,male,5yearly,2030,78.873
591,instant_replacement,female,5yearly,2030,64.726
591,instant_replacement,male,5yearly,2030,77.848
591,low_variant,female,5yearly,2030,64.34
591,low_variant,male,5yearly,2030,77.346
591,medium_variant,female,5yearly,2030,64.893
591,medium_variant,male,5yearly,2030,78.105
591,momentum,female,5yearly,2030,75.862
591,momentum,male,5yearly,2030,94.525
591,no_change,female,5yearly,2030,77.243
591,no_change,male,5yearly,2030,96.938
591,zero_migration,female,5yearly,2030,64.569
591,zero_migration,male,5yearly,2030,77.385
591,constant_fertility,female,5yearly,2035,73.975
591,constant_fertility,male,5yearly,2035,86.039
591,constant_mortality,female,5yearly,2035,88.453
591,constant_mortality,male,5yearly,2035,108.379
591,high_variant,female,5yearly,2035,74.041
591,high_variant,male,5yearly,2035,86.169
591,instant_replacement,female,5yearly,2035,73.252
591,instant_replacement,male,5yearly,2035,84.936
591,low_variant,female,5yearly,2035,72.824
591,low_variant,male,5yearly,2035,84.402
591,medium_variant,female,5yearly,2035,73.42
