country,variant,gender,freq,year,totaldeaths
400,estimates,female,5yearly,1950,29.124
400,estimates,male,5yearly,1950,30.29
400,estimates,female,5yearly,1955,33.539
400,estimates,male,5yearly,1955,35.594
400,estimates,female,5yearly,1960,36.895
400,estimates,male,5yearly,1960,39.643
400,estimates,female,5yearly,1965,40.165
400,estimates,male,5yearly,1965,44.034
400,estimates,female,5yearly,1970,41.352
400,estimates,male,5yearly,1970,46.398
400,estimates,female,5yearly,1975,37.782
400,estimates,male,5yearly,1975,44.203
400,estimates,female,5yearly,1980,37.542
400,estimates,male,5yearly,1980,47.102
400,estimates,female,5yearly,1985,38.738
400,estimates,male,5yearly,1985,49.737
400,estimates,female,5yearly,1990,42.462
400,estimates,male,5yearly,1990,53.634
400,estimates,female,5yearly,1995,46.107
400,estimates,male,5yearly,1995,57.761
400,estimates,female,5yearly,2000,48.043
400,estimates,male,5yearly,2000,60.44
400,estimates,female,5yearly,2005,56.04
400,estimates,male,5yearly,2005,69.756
400,estimates,female,5yearly,2010,70.209
400,estimates,male,5yearly,2010,87
400,constant_fertility,female,5yearly,2015,83.672
400,constant_fertility,male,5yearly,2015,103.872
400,constant_mortality,female,5yearly,2015,88.53
400,constant_mortality,male,5yearly,2015,107.912
400,high_variant,female,5yearly,2015,83.456
400,high_variant,male,5yearly,2015,103.583
400,instant_replacement,female,5yearly,2015,79.873
400,instant_replacement,male,5yearly,2015,98.793
400,low_variant,female,5yearly,2015,82.18
400,low_variant,male,5yearly,2015,101.877
400,medium_variant,female,5yearly,2015,82.818
400,medium_variant,male,5yearly,2015,102.73
400,momentum,female,5yearly,2015,85.117
400,momentum,male,5yearly,2015,103.486
400,no_change,female,5yearly,2015,89.526
400,no_change,male,5yearly,2015,109.205
400,zero_migration,female,5yearly,2015,82.818
400,zero_migration,male,5yearly,2015,102.73
400,constant_fertility,female,5yearly,2020,92.643
400,constant_fertility,male,5yearly,2020,114.441
400,constant_mortality,female,5yearly,2020,102.533
400,constant_mortality,male,5yearly,2020,123.171
400,high_variant,female,5yearly,2020,92.138
400,high_variant,male,5yearly,2020,113.771
400,instant_replacement,female,5yearly,2020,88.56
400,instant_replacement,male,5yearly,2020,109.164
400,low_variant,female,5yearly,2020,90.073
400,low_variant,male,5yearly,2020,111.054
400,medium_variant,female,5yearly,2020,91.105
400,medium_variant,male,5yearly,2020,112.412
400,momentum,female,5yearly,2020,101.99
400,momentum,male,5yearly,2020,122.537
400,no_change,female,5yearly,2020,104.611
400,no_change,male,5yearly,2020,125.789
400,zero_migration,female,5yearly,2020,93.671
400,zero_migration,male,5yearly,2020,115.68
400,constant_fertility,female,5yearly,2025,101.236
400,constant_fertility,male,5yearly,2025,125.105
400,constant_mortality,female,5yearly,2025,115.909
400,constant_mortality,male,5yearly,2025,139.16
400,high_variant,female,5yearly,2025,100.472
400,high_variant,male,5yearly,2025,124.098
400,instant_replacement,female,5yearly,2025,97.249
400,instant_replacement,male,5yearly,2025,119.913
400,low_variant,female,5yearly,2025,97.985
400,low_variant,male,5yearly,2025,120.841
400,medium_variant,female,5yearly,2025,99.229
400,medium_variant,male,5yearly,2025,122.469
400,momentum,female,5yearly,2025,121.795
400,momentum,male,5yearly,2025,145.37
400,no_change,female,5yearly,2025,119.003
400,no_change,male,5yearly,2025,143.03
400,zero_migration,female,5yearly,2025,106.758
400,zero_migration,male,5yearly,2025,131.216
400,constant_fertility,female,5yearly,2030,113.344
400,constant_fertility,male,5yearly,2030,141.417
400,constant_mortality,female,5yearly,2030,134.031
400,constant_mortality,male,5yearly,2030,162.371
400,high_variant,female,5yearly,2030,112.206
400,high_variant,male,5yearly,2030,139.914
400,instant_replacement,female,5yearly,2030,109.295
400,instant_replacement,male,5yearly,2030,136.06
400,low_variant,female,5yearly,2030,109.675
400,low_variant,male,5yearly,2030,136.597
400,medium_variant,female,5yearly,2030,110.939
400,medium_variant,male,5yearly,2030,138.253
400,momentum,female,5yearly,2030,145.486
400,momentum,male,5yearly,2030,173.551
400,no_change,female,5yearly,2030,138.226
400,no_change,male,5yearly,2030,167.639
400,zero_migration,female,5yearly,2030,122.527
400,zero_migration,male,5yearly,2030,150.71
400,constant_fertility,female,5yearly,2035,131.045
400,constant_fertility,male,5yearly,2035,163.599
400,constant_mortality,female,5yearly,2035,159.452
400,constant_mortality,male,5yearly,2035,193.707
400,high_variant,female,5yearly,2035,129.521
400,high_variant,male,5yearly,2035,161.543
400,instant_replacement,female,5yearly,2035,126.461
400,instant_replacement,male,5yearly,2035,157.248
400,low_variant,female,5yearly,2035,126.785
400,low_variant,male,5yearly,2035,157.812
400,medium_variant,female,5yearly,2035,128.142
400,medium_variant,male,5yearly,2035,159.662
400,momentum,female,5yearly,2035,174.338
400,momentum,male,5yearly,2035,207.6
400,no_change,female,5yearly,2035,165.09
400,no_change,male,5yearly,2035,200.87
400,zero_migration,female,5yearly,2035,142.349
400,zero_migration,male,5yearly,2035,174.318
400,constant_fertility,female,5yearly,2040,154.438
400,constant_fertility,male,5yearly,2040,190.779
