country,variant,gender,freq,year,totaldeaths
760,estimates,female,5yearly,1950,163.009
760,estimates,male,5yearly,1950,199.883
760,estimates,female,5yearly,1955,166.924
760,estimates,male,5yearly,1955,201.877
760,estimates,female,5yearly,1960,166.747
760,estimates,male,5yearly,1960,201.266
760,estimates,female,5yearly,1965,163.176
760,estimates,male,5yearly,1965,195.606
760,estimates,female,5yearly,1970,154.964
760,estimates,male,5yearly,1970,184.745
760,estimates,female,5yearly,1975,147.347
760,estimates,male,5yearly,1975,173.906
760,estimates,female,5yearly,1980,139.229
760,estimates,male,5yearly,1980,162.909
760,estimates,female,5yearly,1985,130.924
760,estimates,male,5yearly,1985,154.642
760,estimates,female,5yearly,1990,127.751
760,estimates,male,5yearly,1990,154.149
760,estimates,female,5yearly,1995,131.095
760,estimates,male,5yearly,1995,165.226
760,estimates,female,5yearly,2000,132.006
760,estimates,male,5yearly,2000,182.624
760,estimates,female,5yearly,2005,136.256
760,estimates,male,5yearly,2005,206.245
760,estimates,female,5yearly,2010,169.554
760,estimates,male,5yearly,2010,369.269
760,constant_fertility,female,5yearly,2015,166.223
760,constant_fertility,male,5yearly,2015,334.312
760,constant_mortality,female,5yearly,2015,183.797
760,constant_mortality,male,5yearly,2015,360.736
760,high_variant,female,5yearly,2015,166.167
760,high_variant,male,5yearly,2015,334.229
760,instant_replacement,female,5yearly,2015,161.714
760,instant_replacement,male,5yearly,2015,327.717
760,low_variant,female,5yearly,2015,163.914
760,low_variant,male,5yearly,2015,330.936
760,medium_variant,female,5yearly,2015,165.04
760,medium_variant,male,5yearly,2015,332.582
760,momentum,female,5yearly,2015,183.474
760,momentum,male,5yearly,2015,368.607
760,no_change,female,5yearly,2015,185.279
760,no_change,male,5yearly,2015,362.619
760,zero_migration,female,5yearly,2015,168.472
760,zero_migration,male,5yearly,2015,344.697
760,constant_fertility,female,5yearly,2020,182.769
760,constant_fertility,male,5yearly,2020,248.346
760,constant_mortality,female,5yearly,2020,222.565
760,constant_mortality,male,5yearly,2020,425.339
760,high_variant,female,5yearly,2020,182.41
760,high_variant,male,5yearly,2020,247.846
760,instant_replacement,female,5yearly,2020,177.726
760,instant_replacement,male,5yearly,2020,241.316
760,low_variant,female,5yearly,2020,178.583
760,low_variant,male,5yearly,2020,242.516
760,medium_variant,female,5yearly,2020,180.496
760,medium_variant,male,5yearly,2020,245.181
760,momentum,female,5yearly,2020,217.404
760,momentum,male,5yearly,2020,422.683
760,no_change,female,5yearly,2020,226.03
760,no_change,male,5yearly,2020,429.721
760,zero_migration,female,5yearly,2020,179.247
760,zero_migration,male,5yearly,2020,243.047
760,constant_fertility,female,5yearly,2025,219.232
760,constant_fertility,male,5yearly,2025,258.936
