country,variant,gender,freq,year,totaldeaths
364,estimates,female,5yearly,1950,1238.555
364,estimates,male,5yearly,1950,1200.867
364,estimates,female,5yearly,1955,1218.201
364,estimates,male,5yearly,1955,1212.982
364,estimates,female,5yearly,1960,1180.289
364,estimates,male,5yearly,1960,1196.375
364,estimates,female,5yearly,1965,1129.722
364,estimates,male,5yearly,1965,1179.697
364,estimates,female,5yearly,1970,1070.701
364,estimates,male,5yearly,1970,1118.451
364,estimates,female,5yearly,1975,1013.147
364,estimates,male,5yearly,1975,1082.347
364,estimates,female,5yearly,1980,984.138
364,estimates,male,5yearly,1980,1947.043
364,estimates,female,5yearly,1985,911.37
364,estimates,male,5yearly,1985,1449.428
364,estimates,female,5yearly,1990,822.197
364,estimates,male,5yearly,1990,927.076
364,estimates,female,5yearly,1995,774.64
364,estimates,male,5yearly,1995,897.826
364,estimates,female,5yearly,2000,769.892
364,estimates,male,5yearly,2000,965.762
364,estimates,female,5yearly,2005,770.923
364,estimates,male,5yearly,2005,1095.027
364,estimates,female,5yearly,2010,781.573
364,estimates,male,5yearly,2010,1018.901
364,constant_fertility,female,5yearly,2015,797.788
364,constant_fertility,male,5yearly,2015,1040.23
364,constant_mortality,female,5yearly,2015,874.184
364,constant_mortality,male,5yearly,2015,1120.94
364,high_variant,female,5yearly,2015,800.984
364,high_variant,male,5yearly,2015,1044.309
364,instant_replacement,female,5yearly,2015,805.879
364,instant_replacement,male,5yearly,2015,1050.558
364,low_variant,female,5yearly,2015,790.026
364,low_variant,male,5yearly,2015,1030.322
364,medium_variant,female,5yearly,2015,795.504
364,medium_variant,male,5yearly,2015,1037.316
364,momentum,female,5yearly,2015,888.323
364,momentum,male,5yearly,2015,1137.725
364,no_change,female,5yearly,2015,877.132
364,no_change,male,5yearly,2015,1124.388
364,zero_migration,female,5yearly,2015,795.859
364,zero_migration,male,5yearly,2015,1037.977
364,constant_fertility,female,5yearly,2020,867.867
364,constant_fertility,male,5yearly,2020,1095.914
364,constant_mortality,female,5yearly,2020,1015.89
364,constant_mortality,male,5yearly,2020,1250.357
364,high_variant,female,5yearly,2020,871.659
364,high_variant,male,5yearly,2020,1101.073
364,instant_replacement,female,5yearly,2020,874.65
364,instant_replacement,male,5yearly,2020,1105.127
364,low_variant,female,5yearly,2020,858.081
364,low_variant,male,5yearly,2020,1082.594
364,medium_variant,female,5yearly,2020,864.87
364,medium_variant,male,5yearly,2020,1091.833
364,momentum,female,5yearly,2020,1033.532
364,momentum,male,5yearly,2020,1271.785
364,no_change,female,5yearly,2020,1020.751
364,no_change,male,5yearly,2020,1256.043
