country,variant,gender,freq,year,totaldeaths
108,estimates,female,5yearly,1950,148.729
108,estimates,male,5yearly,1950,156.914
108,estimates,female,5yearly,1955,154.258
108,estimates,male,5yearly,1955,162.923
108,estimates,female,5yearly,1960,160.088
108,estimates,male,5yearly,1960,169.344
108,estimates,female,5yearly,1965,167.212
108,estimates,male,5yearly,1965,177.223
108,estimates,female,5yearly,1970,176.718
108,estimates,male,5yearly,1970,188.091
108,estimates,female,5yearly,1975,180.663
108,estimates,male,5yearly,1975,192.943
108,estimates,female,5yearly,1980,193.565
108,estimates,male,5yearly,1980,209.041
108,estimates,female,5yearly,1985,212.66
108,estimates,male,5yearly,1985,230.055
108,estimates,female,5yearly,1990,252.568
108,estimates,male,5yearly,1990,268.734
108,estimates,female,5yearly,1995,224.062
108,estimates,male,5yearly,1995,238.356
108,estimates,female,5yearly,2000,228.078
108,estimates,male,5yearly,2000,248.722
108,estimates,female,5yearly,2005,248.317
108,estimates,male,5yearly,2005,275.363
108,estimates,female,5yearly,2010,257.6
108,estimates,male,5yearly,2010,294.694
108,constant_fertility,female,5yearly,2015,272.876
108,constant_fertility,male,5yearly,2015,316.789
108,constant_mortality,female,5yearly,2015,296.009
108,constant_mortality,male,5yearly,2015,338.762
108,high_variant,female,5yearly,2015,271.485
108,high_variant,male,5yearly,2015,315.062
108,instant_replacement,female,5yearly,2015,218.156
108,instant_replacement,male,5yearly,2015,248.839
108,low_variant,female,5yearly,2015,263.569
108,low_variant,male,5yearly,2015,305.232
108,medium_variant,female,5yearly,2015,267.527
108,medium_variant,male,5yearly,2015,310.147
108,momentum,female,5yearly,2015,240.729
108,momentum,male,5yearly,2015,271.632
108,no_change,female,5yearly,2015,302.104
108,no_change,male,5yearly,2015,346.158
108,zero_migration,female,5yearly,2015,267.246
108,zero_migration,male,5yearly,2015,309.741
108,constant_fertility,female,5yearly,2020,288.107
108,constant_fertility,male,5yearly,2020,339.291
108,constant_mortality,female,5yearly,2020,335.326
108,constant_mortality,male,5yearly,2020,383.026
108,high_variant,female,5yearly,2020,282.787
108,high_variant,male,5yearly,2020,332.533
108,instant_replacement,female,5yearly,2020,214.701
108,instant_replacement,male,5yearly,2020,246.716
108,low_variant,female,5yearly,2020,267.481
108,low_variant,male,5yearly,2020,313.166
108,medium_variant,female,5yearly,2020,275.134
108,medium_variant,male,5yearly,2020,322.85
108,momentum,female,5yearly,2020,258.672
108,momentum,male,5yearly,2020,291.051
108,no_change,female,5yearly,2020,352.264
108,no_change,male,5yearly,2020,403.443
108,zero_migration,female,5yearly,2020,274.475
108,zero_migration,male,5yearly,2020,321.881
108,constant_fertility,female,5yearly,2025,304.298
108,constant_fertility,male,5yearly,2025,363.78
108,constant_mortality,female,5yearly,2025,376.882
108,constant_mortality,male,5yearly,2025,429.586
108,high_variant,female,5yearly,2025,293.504
108,high_variant,male,5yearly,2025,349.712
108,instant_replacement,female,5yearly,2025,223.49
108,instant_replacement,male,5yearly,2025,259.408
108,low_variant,female,5yearly,2025,272.626
108,low_variant,male,5yearly,2025,322.633
108,medium_variant,female,5yearly,2025,283.065
108,medium_variant,male,5yearly,2025,336.172
108,momentum,female,5yearly,2025,291.836
108,momentum,male,5yearly,2025,328.131
108,no_change,female,5yearly,2025,408.672
108,no_change,male,5yearly,2025,467.754
108,zero_migration,female,5yearly,2025,282.212
108,zero_migration,male,5yearly,2025,334.89
108,constant_fertility,female,5yearly,2030,323.777
108,constant_fertility,male,5yearly,2030,392.429
108,constant_mortality,female,5yearly,2030,425.061
108,constant_mortality,male,5yearly,2030,483.324
108,high_variant,female,5yearly,2030,306.254
108,high_variant,male,5yearly,2030,369.056
108,instant_replacement,female,5yearly,2030,237.46
108,instant_replacement,male,5yearly,2030,277.97
108,low_variant,female,5yearly,2030,282.964
108,low_variant,male,5yearly,2030,338.128
108,medium_variant,female,5yearly,2030,294.603
108,medium_variant,male,5yearly,2030,353.584
108,momentum,female,5yearly,2030,333.036
108,momentum,male,5yearly,2030,373.69
108,no_change,female,5yearly,2030,475.362
108,no_change,male,5yearly,2030,543.561
108,zero_migration,female,5yearly,2030,293.622
108,zero_migration,male,5yearly,2030,352.056
108,constant_fertility,female,5yearly,2035,348.357
108,constant_fertility,male,5yearly,2035,428.139
108,constant_mortality,female,5yearly,2035,480.245
108,constant_mortality,male,5yearly,2035,543.801
108,high_variant,female,5yearly,2035,323.746
108,high_variant,male,5yearly,2035,394.226
108,instant_replacement,female,5yearly,2035,252.51
108,instant_replacement,male,5yearly,2035,295.351
108,low_variant,female,5yearly,2035,297.723
108,low_variant,male,5yearly,2035,358.307
108,medium_variant,female,5yearly,2035,310.667
108,medium_variant,male,5yearly,2035,376.173
108,momentum,female,5yearly,2035,374.215
