country,variant,gender,freq,year,totaldeaths
352,estimates,female,5yearly,1950,2.686
352,estimates,male,5yearly,1950,2.875
352,estimates,female,5yearly,1955,2.847
352,estimates,male,5yearly,1955,3.046
352,estimates,female,5yearly,1960,2.948
352,estimates,male,5yearly,1960,3.425
352,estimates,female,5yearly,1965,3.177
352,estimates,male,5yearly,1965,3.855
352,estimates,female,5yearly,1970,3.265
352,estimates,male,5yearly,1970,4.177
352,estimates,female,5yearly,1975,3.18
352,estimates,male,5yearly,1975,4.036
352,estimates,female,5yearly,1980,3.643
352,estimates,male,5yearly,1980,4.478
352,estimates,female,5yearly,1985,4.011
352,estimates,male,5yearly,1985,4.554
352,estimates,female,5yearly,1990,4.224
352,estimates,male,5yearly,1990,4.637
352,estimates,female,5yearly,1995,4.516
352,estimates,male,5yearly,1995,4.866
352,estimates,female,5yearly,2000,4.393
352,estimates,male,5yearly,2000,4.634
352,estimates,female,5yearly,2005,4.785
352,estimates,male,5yearly,2005,4.976
352,estimates,female,5yearly,2010,5.166
352,estimates,male,5yearly,2010,5.243
352,constant_fertility,female,5yearly,2015,5.471
352,constant_fertility,male,5yearly,2015,5.528
352,constant_mortality,female,5yearly,2015,5.781
352,constant_mortality,male,5yearly,2015,5.986
352,high_variant,female,5yearly,2015,5.473
352,high_variant,male,5yearly,2015,5.53
352,instant_replacement,female,5yearly,2015,5.472
352,instant_replacement,male,5yearly,2015,5.529
352,low_variant,female,5yearly,2015,5.468
352,low_variant,male,5yearly,2015,5.525
352,medium_variant,female,5yearly,2015,5.47
352,medium_variant,male,5yearly,2015,5.528
352,momentum,female,5yearly,2015,5.783
352,momentum,male,5yearly,2015,5.987
352,no_change,female,5yearly,2015,5.782
352,no_change,male,5yearly,2015,5.986
352,zero_migration,female,5yearly,2015,5.471
352,zero_migration,male,5yearly,2015,5.527
352,constant_fertility,female,5yearly,2020,5.816
352,constant_fertility,male,5yearly,2020,5.92
352,constant_mortality,female,5yearly,2020,6.363
352,constant_mortality,male,5yearly,2020,6.754
352,high_variant,female,5yearly,2020,5.819
352,high_variant,male,5yearly,2020,5.923
352,instant_replacement,female,5yearly,2020,5.817
352,instant_replacement,male,5yearly,2020,5.921
352,low_variant,female,5yearly,2020,5.811
352,low_variant,male,5yearly,2020,5.915
352,medium_variant,female,5yearly,2020,5.815
352,medium_variant,male,5yearly,2020,5.92
352,momentum,female,5yearly,2020,6.361
352,momentum,male,5yearly,2020,6.746
352,no_change,female,5yearly,2020,6.363
352,no_change,male,5yearly,2020,6.755
352,zero_migration,female,5yearly,2020,5.812
352,zero_migration,male,5yearly,2020,5.913
352,constant_fertility,female,5yearly,2025,6.24
352,constant_fertility,male,5yearly,2025,6.441
352,constant_mortality,female,5yearly,2025,7.026
352,constant_mortality,male,5yearly,2025,7.661
352,high_variant,female,5yearly,2025,6.243
352,high_variant,male,5yearly,2025,6.444
352,instant_replacement,female,5yearly,2025,6.24
352,instant_replacement,male,5yearly,2025,6.442
352,low_variant,female,5yearly,2025,6.233
352,low_variant,male,5yearly,2025,6.435
352,medium_variant,female,5yearly,2025,6.237
352,medium_variant,male,5yearly,2025,6.439
352,momentum,female,5yearly,2025,7.021
352,momentum,male,5yearly,2025,7.645
352,no_change,female,5yearly,2025,7.028
352,no_change,male,5yearly,2025,7.663
352,zero_migration,female,5yearly,2025,6.231
352,zero_migration,male,5yearly,2025,6.426
352,constant_fertility,female,5yearly,2030,6.846
352,constant_fertility,male,5yearly,2030,7.161
352,constant_mortality,female,5yearly,2030,7.901
352,constant_mortality,male,5yearly,2030,8.719
352,high_variant,female,5yearly,2030,6.85
352,high_variant,male,5yearly,2030,7.166
352,instant_replacement,female,5yearly,2030,6.847
352,instant_replacement,male,5yearly,2030,7.162
352,low_variant,female,5yearly,2030,6.839
352,low_variant,male,5yearly,2030,7.153
352,medium_variant,female,5yearly,2030,6.844
352,medium_variant,male,5yearly,2030,7.159
352,momentum,female,5yearly,2030,7.887
352,momentum,male,5yearly,2030,8.69
352,no_change,female,5yearly,2030,7.903
352,no_change,male,5yearly,2030,8.723
352,zero_migration,female,5yearly,2030,6.83
352,zero_migration,male,5yearly,2030,7.135
352,constant_fertility,female,5yearly,2035,7.616
352,constant_fertility,male,5yearly,2035,8.026
352,constant_mortality,female,5yearly,2035,8.911
352,constant_mortality,male,5yearly,2035,9.749
352,high_variant,female,5yearly,2035,7.619
352,high_variant,male,5yearly,2035,8.032
352,instant_replacement,female,5yearly,2035,7.617
352,instant_replacement,male,5yearly,2035,8.027
352,low_variant,female,5yearly,2035,7.608
352,low_variant,male,5yearly,2035,8.015
352,medium_variant,female,5yearly,2035,7.614
352,medium_variant,male,5yearly,2035,8.024
352,momentum,female,5yearly,2035,8.884
352,momentum,male,5yearly,2035,9.701
352,no_change,female,5yearly,2035,8.914
352,no_change,male,5yearly,2035,9.754
352,zero_migration,female,5yearly,2035,7.593
352,zero_migration,male,5yearly,2035,7.989
352,constant_fertility,female,5yearly,2040,8.437
352,constant_fertility,male,5yearly,2040,8.816
352,constant_mortality,female,5yearly,2040,9.853
352,constant_mortality,male,5yearly,2040,10.54
352,high_variant,female,5yearly,2040,8.441
352,high_variant,male,5yearly,2040,8.824
352,instant_replacement,female,5yearly,2040,8.439
352,instant_replacement,male,5yearly,2040,8.819
352,low_variant,female,5yearly,2040,8.427
352,low_variant,male,5yearly,2040,8.8
352,medium_variant,female,5yearly,2040,8.434
352,medium_variant,male,5yearly,2040,8.812
352,momentum,female,5yearly,2040,9.808
352,momentum,male,5yearly,2040,10.47
352,no_change,female,5yearly,2040,9.856
352,no_change,male,5yearly,2040,10.546
352,zero_migration,female,5yearly,2040,8.398
352,zero_migration,male,5yearly,2040,8.758
352,constant_fertility,female,5yearly,2045,9.106
352,constant_fertility,male,5yearly,2045,9.418
352,constant_mortality,female,5yearly,2045,10.543
352,constant_mortality,male,5yearly,2045,11.019
352,high_variant,female,5yearly,2045,9.113
352,high_variant,male,5yearly,2045,9.43
352,instant_replacement,female,5yearly,2045,9.108
352,instant_replacement,male,5yearly,2045,9.422
352,low_variant,female,5yearly,2045,9.096
352,low_variant,male,5yearly,2045,9.397
352,medium_variant,female,5yearly,2045,9.104
352,medium_variant,male,5yearly,2045,9.413
352,momentum,female,5yearly,2045,10.476
352,momentum,male,5yearly,2045,10.919
352,no_change,female,5yearly,2045,10.549
352,no_change,male,5yearly,2045,11.029
352,zero_migration,female,5yearly,2045,9.056
352,zero_migration,male,5yearly,2045,9.341
352,constant_fertility,female,5yearly,2050,9.566
352,constant_fertility,male,5yearly,2050,9.752
352,constant_mortality,female,5yearly,2050,10.921
352,constant_mortality,male,5yearly,2050,11.277
352,high_variant,female,5yearly,2050,9.572
352,high_variant,male,5yearly,2050,9.766
352,instant_replacement,female,5yearly,2050,9.567
352,instant_replacement,male,5yearly,2050,9.755
352,low_variant,female,5yearly,2050,9.553
352,low_variant,male,5yearly,2050,9.727
352,medium_variant,female,5yearly,2050,9.562
352,medium_variant,male,5yearly,2050,9.745
352,momentum,female,5yearly,2050,10.823
352,momentum,male,5yearly,2050,11.137
352,no_change,female,5yearly,2050,10.928
