country,variant,gender,freq,year,totaldeaths
8,estimates,female,5yearly,1950,53.033
8,estimates,male,5yearly,1950,54.715
8,estimates,female,5yearly,1955,48.578
8,estimates,male,5yearly,1955,51.335
8,estimates,female,5yearly,1960,41.41
8,estimates,male,5yearly,1960,45.464
8,estimates,female,5yearly,1965,41.345
8,estimates,male,5yearly,1965,44.895
8,estimates,female,5yearly,1970,39.86
8,estimates,male,5yearly,1970,46.021
8,estimates,female,5yearly,1975,39.059
8,estimates,male,5yearly,1975,43.825
8,estimates,female,5yearly,1980,38.652
8,estimates,male,5yearly,1980,48.455
8,estimates,female,5yearly,1985,38.432
8,estimates,male,5yearly,1985,51.724
8,estimates,female,5yearly,1990,43.039
8,estimates,male,5yearly,1990,56.788
8,estimates,female,5yearly,1995,41.038
8,estimates,male,5yearly,1995,54.823
8,estimates,female,5yearly,2000,38.476
8,estimates,male,5yearly,2000,51.954
8,estimates,female,5yearly,2005,42.15
8,estimates,male,5yearly,2005,58.738
8,estimates,female,5yearly,2010,44.064
8,estimates,male,5yearly,2010,56.304
8,constant_fertility,female,5yearly,2015,49.893
8,constant_fertility,male,5yearly,2015,62.543
8,constant_mortality,female,5yearly,2015,52.922
8,constant_mortality,male,5yearly,2015,66.638
8,high_variant,female,5yearly,2015,50.036
8,high_variant,male,5yearly,2015,62.719
8,instant_replacement,female,5yearly,2015,50.134
8,instant_replacement,male,5yearly,2015,62.839
8,low_variant,female,5yearly,2015,49.735
8,low_variant,male,5yearly,2015,62.35
8,medium_variant,female,5yearly,2015,49.886
8,medium_variant,male,5yearly,2015,62.534
8,momentum,female,5yearly,2015,53.291
8,momentum,male,5yearly,2015,67.129
8,no_change,female,5yearly,2015,52.93
8,no_change,male,5yearly,2015,66.648
8,zero_migration,female,5yearly,2015,49.96
8,zero_migration,male,5yearly,2015,62.654
8,constant_fertility,female,5yearly,2020,55.947
8,constant_fertility,male,5yearly,2020,67.221
8,constant_mortality,female,5yearly,2020,61.841
8,constant_mortality,male,5yearly,2020,75.088
8,high_variant,female,5yearly,2020,56.153
8,high_variant,male,5yearly,2020,67.471
8,instant_replacement,female,5yearly,2020,56.168
8,instant_replacement,male,5yearly,2020,67.495
8,low_variant,female,5yearly,2020,55.709
8,low_variant,male,5yearly,2020,66.921
8,medium_variant,female,5yearly,2020,55.93
8,medium_variant,male,5yearly,2020,67.196
8,momentum,female,5yearly,2020,62.434
8,momentum,male,5yearly,2020,75.942
8,no_change,female,5yearly,2020,61.863
8,no_change,male,5yearly,2020,75.121
8,zero_migration,female,5yearly,2020,56.155
8,zero_migration,male,5yearly,2020,67.562
8,constant_fertility,female,5yearly,2025,62.061
8,constant_fertility,male,5yearly,2025,70.742
8,constant_mortality,female,5yearly,2025,70.425
8,constant_mortality,male,5yearly,2025,81.947
8,high_variant,female,5yearly,2025,62.314
8,high_variant,male,5yearly,2025,71.05
8,instant_replacement,female,5yearly,2025,62.278
8,instant_replacement,male,5yearly,2025,71.011
8,low_variant,female,5yearly,2025,61.822
8,low_variant,male,5yearly,2025,70.43
8,medium_variant,female,5yearly,2025,62.068
8,medium_variant,male,5yearly,2025,70.741
8,momentum,female,5yearly,2025,71.264
8,momentum,male,5yearly,2025,83.202
8,no_change,female,5yearly,2025,70.415
8,no_change,male,5yearly,2025,81.951
8,zero_migration,female,5yearly,2025,62.473
8,zero_migration,male,5yearly,2025,71.381
8,constant_fertility,female,5yearly,2030,68.009
8,constant_fertility,male,5yearly,2030,73.806
8,constant_mortality,female,5yearly,2030,78.635
8,constant_mortality,male,5yearly,2030,88.094
8,high_variant,female,5yearly,2030,68.246
8,high_variant,male,5yearly,2030,74.097
8,instant_replacement,female,5yearly,2030,68.213
8,instant_replacement,male,5yearly,2030,74.058
8,low_variant,female,5yearly,2030,67.814
8,low_variant,male,5yearly,2030,73.541
8,medium_variant,female,5yearly,2030,68.029
8,medium_variant,male,5yearly,2030,73.819
8,momentum,female,5yearly,2030,79.784
8,momentum,male,5yearly,2030,89.827
8,no_change,female,5yearly,2030,78.602
8,no_change,male,5yearly,2030,88.072
8,zero_migration,female,5yearly,2030,68.644
8,zero_migration,male,5yearly,2030,74.759
8,constant_fertility,female,5yearly,2035,74.191
8,constant_fertility,male,5yearly,2035,77.086
8,constant_mortality,female,5yearly,2035,87.008
8,constant_mortality,male,5yearly,2035,93.729
8,high_variant,female,5yearly,2035,74.403
8,high_variant,male,5yearly,2035,77.35
8,instant_replacement,female,5yearly,2035,74.379
8,instant_replacement,male,5yearly,2035,77.322
8,low_variant,female,5yearly,2035,74.002
8,low_variant,male,5yearly,2035,76.824
8,medium_variant,female,5yearly,2035,74.199
8,medium_variant,male,5yearly,2035,77.084
8,momentum,female,5yearly,2035,88.6
8,momentum,male,5yearly,2035,96.146
8,no_change,female,5yearly,2035,86.993
8,no_change,male,5yearly,2035,93.735
8,zero_migration,female,5yearly,2035,75.089
8,zero_migration,male,5yearly,2035,78.392
8,constant_fertility,female,5yearly,2040,80.782
8,constant_fertility,male,5yearly,2040,79.934
8,constant_mortality,female,5yearly,2040,94.818
8,constant_mortality,male,5yearly,2040,97.498
8,high_variant,female,5yearly,2040,81.002
8,high_variant,male,5yearly,2040,80.207
8,instant_replacement,female,5yearly,2040,80.987
8,instant_replacement,male,5yearly,2040,80.189
8,low_variant,female,5yearly,2040,80.574
8,low_variant,male,5yearly,2040,79.648
8,medium_variant,female,5yearly,2040,80.778
8,medium_variant,male,5yearly,2040,79.916
8,momentum,female,5yearly,2040,97.078
8,momentum,male,5yearly,2040,100.89
8,no_change,female,5yearly,2040,94.825
8,no_change,male,5yearly,2040,97.538
8,zero_migration,female,5yearly,2040,82.034
8,zero_migration,male,5yearly,2040,81.676
8,constant_fertility,female,5yearly,2045,86.282
8,constant_fertility,male,5yearly,2045,81.406
8,constant_mortality,female,5yearly,2045,99.649
8,constant_mortality,male,5yearly,2045,98.172
8,high_variant,female,5yearly,2045,86.544
8,high_variant,male,5yearly,2045,81.729
8,instant_replacement,female,5yearly,2045,86.526
8,instant_replacement,male,5yearly,2045,81.708
8,low_variant,female,5yearly,2045,86.052
8,low_variant,male,5yearly,2045,81.09
8,medium_variant,female,5yearly,2045,86.281
8,medium_variant,male,5yearly,2045,81.389
8,momentum,female,5yearly,2045,102.832
8,momentum,male,5yearly,2045,102.872
8,no_change,female,5yearly,2045,99.653
8,no_change,male,5yearly,2045,98.214
8,zero_migration,female,5yearly,2045,88.024
8,zero_migration,male,5yearly,2045,83.721
8,constant_fertility,female,5yearly,2050,88.845
8,constant_fertility,male,5yearly,2050,81.116
8,constant_mortality,female,5yearly,2050,100.142
8,constant_mortality,male,5yearly,2050,96.773
8,high_variant,female,5yearly,2050,89.156
8,high_variant,male,5yearly,2050,81.503
8,instant_replacement,female,5yearly,2050,89.127
8,instant_replacement,male,5yearly,2050,81.471
8,low_variant,female,5yearly,2050,88.596
8,low_variant,male,5yearly,2050,80.773
8,medium_variant,female,5yearly,2050,88.852
8,medium_variant,male,5yearly,2050,81.108
8,momentum,female,5yearly,2050,104.527
8,momentum,male,5yearly,2050,103.095
8,no_change,female,5yearly,2050,100.124
8,no_change,male,5yearly,2050,96.791
8,zero_migration,female,5yearly,2050,91.251
8,zero_migration,male,5yearly,2050,84.179
8,constant_fertility,female,5yearly,2055,88.303
8,constant_fertility,male,5yearly,2055,80.542
8,constant_mortality,female,5yearly,2055,97.739
8,constant_mortality,male,5yearly,2055,95.708
8,high_variant,female,5yearly,2055,88.655
8,high_variant,male,5yearly,2055,80.985
8,instant_replacement,female,5yearly,2055,88.616
8,instant_replacement,male,5yearly,2055,80.938
8,low_variant,female,5yearly,2055,88.036
8,low_variant,male,5yearly,2055,80.171
8,medium_variant,female,5yearly,2055,88.318
8,medium_variant,male,5yearly,2055,80.544
8,momentum,female,5yearly,2055,103.663
8,momentum,male,5yearly,2055,103.989
