country,variant,gender,freq,year,totaldeaths
300,estimates,female,5yearly,1950,178.107
300,estimates,male,5yearly,1950,193.593
300,estimates,female,5yearly,1955,176.08
300,estimates,male,5yearly,1955,196.717
300,estimates,female,5yearly,1960,168.846
300,estimates,male,5yearly,1960,186.176
300,estimates,female,5yearly,1965,186.485
300,estimates,male,5yearly,1965,213.018
300,estimates,female,5yearly,1970,195.558
300,estimates,male,5yearly,1970,230.124
300,estimates,female,5yearly,1975,208.533
300,estimates,male,5yearly,1975,251.69
300,estimates,female,5yearly,1980,205.866
300,estimates,male,5yearly,1980,258.715
300,estimates,female,5yearly,1985,213.247
300,estimates,male,5yearly,1985,263.553
300,estimates,female,5yearly,1990,228.711
300,estimates,male,5yearly,1990,246.901
300,estimates,female,5yearly,1995,234.891
300,estimates,male,5yearly,1995,262.65
300,estimates,female,5yearly,2000,240.198
300,estimates,male,5yearly,2000,269.898
300,estimates,female,5yearly,2005,250.801
300,estimates,male,5yearly,2005,281.028
300,estimates,female,5yearly,2010,275.521
300,estimates,male,5yearly,2010,300.029
300,constant_fertility,female,5yearly,2015,292.633
300,constant_fertility,male,5yearly,2015,312.905
300,constant_mortality,female,5yearly,2015,310.286
300,constant_mortality,male,5yearly,2015,328.608
300,high_variant,female,5yearly,2015,292.729
300,high_variant,male,5yearly,2015,313.055
300,instant_replacement,female,5yearly,2015,292.955
300,instant_replacement,male,5yearly,2015,313.4
300,low_variant,female,5yearly,2015,292.517
300,low_variant,male,5yearly,2015,312.727
300,medium_variant,female,5yearly,2015,292.623
300,medium_variant,male,5yearly,2015,312.892
300,momentum,female,5yearly,2015,310.631
300,momentum,male,5yearly,2015,328.989
300,no_change,female,5yearly,2015,310.298
300,no_change,male,5yearly,2015,328.622
300,zero_migration,female,5yearly,2015,292.564
300,zero_migration,male,5yearly,2015,312.768
300,constant_fertility,female,5yearly,2020,304.982
300,constant_fertility,male,5yearly,2020,306.558
300,constant_mortality,female,5yearly,2020,331.261
300,constant_mortality,male,5yearly,2020,346.205
300,high_variant,female,5yearly,2020,305.126
300,high_variant,male,5yearly,2020,306.768
300,instant_replacement,female,5yearly,2020,305.278
