country,variant,gender,freq,year,totaldeaths
120,estimates,female,5yearly,1950,270.409
120,estimates,male,5yearly,1950,285.983
120,estimates,female,5yearly,1955,277.71
120,estimates,male,5yearly,1955,293.821
120,estimates,female,5yearly,1960,287.431
120,estimates,male,5yearly,1960,304.517
120,estimates,female,5yearly,1965,301.156
120,estimates,male,5yearly,1965,319.529
120,estimates,female,5yearly,1970,309.209
120,estimates,male,5yearly,1970,333.659
120,estimates,female,5yearly,1975,320.411
120,estimates,male,5yearly,1975,346.41
120,estimates,female,5yearly,1980,342.29
120,estimates,male,5yearly,1980,371.808
120,estimates,female,5yearly,1985,381.241
120,estimates,male,5yearly,1985,414.427
120,estimates,female,5yearly,1990,460.752
120,estimates,male,5yearly,1990,490.862
120,estimates,female,5yearly,1995,555.646
120,estimates,male,5yearly,1995,578.877
120,estimates,female,5yearly,2000,563.336
120,estimates,male,5yearly,2000,589.751
120,estimates,female,5yearly,2005,560.557
120,estimates,male,5yearly,2005,591.865
120,estimates,female,5yearly,2010,567.801
120,estimates,male,5yearly,2010,614.958
120,constant_fertility,female,5yearly,2015,581.564
120,constant_fertility,male,5yearly,2015,623.114
120,constant_mortality,female,5yearly,2015,637.223
120,constant_mortality,male,5yearly,2015,690.439
120,high_variant,female,5yearly,2015,577.639
120,high_variant,male,5yearly,2015,618.541
120,instant_replacement,female,5yearly,2015,501.977
120,instant_replacement,male,5yearly,2015,530.36
120,low_variant,female,5yearly,2015,562.271
120,low_variant,male,5yearly,2015,600.63
120,medium_variant,female,5yearly,2015,569.955
120,medium_variant,male,5yearly,2015,609.585
120,momentum,female,5yearly,2015,560.126
120,momentum,male,5yearly,2015,601.953
120,no_change,female,5yearly,2015,650.901
120,no_change,male,5yearly,2015,706.136
120,zero_migration,female,5yearly,2015,570.254
120,zero_migration,male,5yearly,2015,609.907
120,constant_fertility,female,5yearly,2020,588.316
120,constant_fertility,male,5yearly,2020,646.423
120,constant_mortality,female,5yearly,2020,710.748
120,constant_mortality,male,5yearly,2020,771.091
120,high_variant,female,5yearly,2020,577.518
120,high_variant,male,5yearly,2020,633.493
120,instant_replacement,female,5yearly,2020,483.647
120,instant_replacement,male,5yearly,2020,522.211
120,low_variant,female,5yearly,2020,548.8
120,low_variant,male,5yearly,2020,599.238
120,medium_variant,female,5yearly,2020,563.159
120,medium_variant,male,5yearly,2020,616.366
120,momentum,female,5yearly,2020,607.599
120,momentum,male,5yearly,2020,654.174
120,no_change,female,5yearly,2020,745.503
120,no_change,male,5yearly,2020,810.709
120,zero_migration,female,5yearly,2020,563.977
120,zero_migration,male,5yearly,2020,617.264
120,constant_fertility,female,5yearly,2025,602.386
120,constant_fertility,male,5yearly,2025,677.406
