region,year,variant,agebroad,feminityrato_femaleper100male
1501,1950,estimates,total,97.755613613149
1501,1950,estimates,0_1,98.6418313287023
1501,1950,estimates,0_4,98.2339838123185
1501,1950,estimates,0_14,97.9961131973677
1501,1950,estimates,0_17,97.8630850242919
1501,1950,estimates,0_19,97.7262212706848
1501,1950,estimates,0_24,97.3322693505132
1501,1950,estimates,3_4,97.8046236131799
1501,1950,estimates,3_5,97.7493021703111
1501,1950,estimates,3_6,97.7171542008816
1501,1950,estimates,4_5,97.6767556566493
1501,1950,estimates,4_6,97.6564097922611
1501,1950,estimates,5_10,97.7369346572151
1501,1950,estimates,5_11,97.7947484336934
1501,1950,estimates,5_14,97.8475552735585
1501,1950,estimates,6_9,97.7075478255417
1501,1950,estimates,6_10,97.7593242252779
1501,1950,estimates,6_11,97.8237735642397
1501,1950,estimates,6_12,97.8764066505664
1501,1950,estimates,7_10,97.7972707178938
1501,1950,estimates,7_12,97.9223170762024
1501,1950,estimates,11_16,97.7676061975884
1501,1950,estimates,11_17,97.6275884238172
1501,1950,estimates,11_18,97.4821078971022
1501,1950,estimates,12_14,97.9779244191418
1501,1950,estimates,12_16,97.6863614009735
1501,1950,estimates,12_17,97.534246662502
1501,1950,estimates,12_18,97.378868188212
1501,1950,estimates,13_17,97.391629899511
1501,1950,estimates,13_18,97.2307218008152
1501,1950,estimates,13_19,97.0702651090068
1501,1950,estimates,15plus,97.6097077055032
1501,1950,estimates,15_17,97.0573897285369
1501,1950,estimates,15_24,96.0435612037642
1501,1950,estimates,15_49,96.091614898464
1501,1950,estimates,15_59,96.3346268643842
1501,1950,estimates,15_64,96.6536904365778
1501,1950,estimates,16plus,97.6178549472596
1501,1950,estimates,17plus,97.63781796086
1501,1950,estimates,18plus,97.6711913144677
1501,1950,estimates,18_23,95.6082842345256
1501,1950,estimates,20plus,97.7826948647048
1501,1950,estimates,20_64,96.6383881147473
1501,1950,estimates,20_69,96.9713617329198
1501,1950,estimates,21plus,97.8635039456644
1501,1950,estimates,25plus,98.3216398924303
1501,1950,estimates,25_49,96.1221486220125
1501,1950,estimates,25_64,96.9560043008132
1501,1950,estimates,25_69,97.3531443439044
1501,1950,estimates,50plus,103.850702064398
1501,1950,estimates,60plus,110.096270360862
1501,1950,estimates,65plus,113.493892203556
1501,1950,estimates,70plus,117.493058473812
1501,1950,estimates,75plus,124.428923950552
1501,1950,estimates,80plus,137.100441446082
1501,1950,estimates,85plus,165.362224164929
1501,1950,estimates,90plus,214.365169335412
1501,1955,estimates,total,97.5336728858351
1501,1955,estimates,0_1,95.5383632133196
1501,1955,estimates,0_4,96.0026135371879
1501,1955,estimates,0_14,96.7686805728882
1501,1955,estimates,0_17,96.9337352019164
1501,1955,estimates,0_19,97.0039861335023
1501,1955,estimates,0_24,96.9791069661617
1501,1955,estimates,3_4,96.5380160806514
1501,1955,estimates,3_5,96.6593912248184
1501,1955,estimates,3_6,96.7646617803875
1501,1955,estimates,4_5,96.8014880071532
1501,1955,estimates,4_6,96.9015142169923
1501,1955,estimates,5_10,97.2376833794959
1501,1955,estimates,5_11,97.2500970973467
1501,1955,estimates,5_14,97.3166827825103
1501,1955,estimates,6_9,97.2845584185765
1501,1955,estimates,6_10,97.308586501204
1501,1955,estimates,6_11,97.3123665795777
1501,1955,estimates,6_12,97.3141743486495
1501,1955,estimates,7_10,97.3608096078422
1501,1955,estimates,7_12,97.3508600003438
1501,1955,estimates,11_16,97.6117298518312
1501,1955,estimates,11_17,97.6757156770157
1501,1955,estimates,11_18,97.7075535609579
1501,1955,estimates,12_14,97.4915800704992
1501,1955,estimates,12_16,97.6694441948475
1501,1955,estimates,12_17,97.7350654107733
1501,1955,estimates,12_18,97.7634510740935
1501,1955,estimates,13_17,97.8191577031657
1501,1955,estimates,13_18,97.8388088292519
1501,1955,estimates,13_19,97.8172312432629
1501,1955,estimates,15plus,98.0170487794764
1501,1955,estimates,15_17,97.9841514770619
1501,1955,estimates,15_24,97.4103182714646
1501,1955,estimates,15_49,96.5354757935203
1501,1955,estimates,15_59,96.7747637925755
1501,1955,estimates,15_64,96.9585032894018
1501,1955,estimates,16plus,98.0224323840022
1501,1955,estimates,17plus,98.0224298217132
1501,1955,estimates,18plus,98.0206751171149
1501,1955,estimates,18_23,97.2800689377454
1501,1955,estimates,20plus,98.0365033861453
1501,1955,estimates,20_64,96.758947873535
1501,1955,estimates,20_69,97.151022210425
1501,1955,estimates,21plus,98.0598364644911
1501,1955,estimates,25plus,98.2875347742255
1501,1955,estimates,25_49,95.9920559161376
1501,1955,estimates,25_64,96.7396883026274
1501,1955,estimates,25_69,97.2186708229695
1501,1955,estimates,50plus,104.123417958511
1501,1955,estimates,60plus,110.745466767731
1501,1955,estimates,65plus,116.213983435111
1501,1955,estimates,70plus,122.18254645226
1501,1955,estimates,75plus,129.597503308231
1501,1955,estimates,80plus,143.435428555937
1501,1955,estimates,85plus,168.036470976735
1501,1955,estimates,90plus,217.156541467104
1501,1960,estimates,total,97.2024770186292
1501,1960,estimates,0_1,96.5652412432335
1501,1960,estimates,0_4,95.8366980290956
1501,1960,estimates,0_14,95.8310525575397
1501,1960,estimates,0_17,95.9730936733683
1501,1960,estimates,0_19,96.0734421036892
1501,1960,estimates,0_24,96.3564120274661
1501,1960,estimates,3_4,95.1289187564807
1501,1960,estimates,3_5,95.0490045901411
1501,1960,estimates,3_6,95.0104897709602
1501,1960,estimates,4_5,94.9403147609562
1501,1960,estimates,4_6,94.9225135789226
1501,1960,estimates,5_10,95.2271879419157
1501,1960,estimates,5_11,95.3930326934227
1501,1960,estimates,5_14,95.8271697551654
1501,1960,estimates,6_9,95.1563758814567
1501,1960,estimates,6_10,95.3073182652071
1501,1960,estimates,6_11,95.4940475400109
1501,1960,estimates,6_12,95.6838132658798
1501,1960,estimates,7_10,95.4265620909591
1501,1960,estimates,7_12,95.8416194107226
1501,1960,estimates,11_16,96.9822371759982
1501,1960,estimates,11_17,96.9814135589059
1501,1960,estimates,11_18,97.0058139923005
1501,1960,estimates,12_14,97.1100304500732
1501,1960,estimates,12_16,97.0702903714861
1501,1960,estimates,12_17,97.0554877033284
1501,1960,estimates,12_18,97.0739103588515
1501,1960,estimates,13_17,97.0575876451894
1501,1960,estimates,13_18,97.0790479243714
1501,1960,estimates,13_19,97.1396122753647
1501,1960,estimates,15plus,98.135379708629
1501,1960,estimates,15_17,96.9966087221672
1501,1960,estimates,15_24,97.5452514366315
1501,1960,estimates,15_49,96.6378230816553
1501,1960,estimates,15_59,96.8916180957793
1501,1960,estimates,15_64,97.1338625773279
1501,1960,estimates,16plus,98.1714508001707
1501,1960,estimates,17plus,98.2120217958475
1501,1960,estimates,18plus,98.2540892313986
1501,1960,estimates,18_23,97.7973955775226
1501,1960,estimates,20plus,98.318230448835
1501,1960,estimates,20_64,97.1330827361482
1501,1960,estimates,20_69,97.4303459216097
1501,1960,estimates,21plus,98.3372988082794
1501,1960,estimates,25plus,98.3890224409371
1501,1960,estimates,25_49,96.0914409168646
1501,1960,estimates,25_64,96.9421976782553
1501,1960,estimates,25_69,97.3110999614422
1501,1960,estimates,50plus,104.120033783103
1501,1960,estimates,60plus,110.591038964431
1501,1960,estimates,65plus,115.620922544663
1501,1960,estimates,70plus,122.649834379144
1501,1960,estimates,75plus,131.318346307259
1501,1960,estimates,80plus,144.429487269374
1501,1960,estimates,85plus,174.769359445406
1501,1960,estimates,90plus,218.160607369915
1501,1965,estimates,total,96.9848592256198
1501,1965,estimates,0_1,95.9186460026692
1501,1965,estimates,0_4,95.7805211428631
1501,1965,estimates,0_14,95.2910449396848
1501,1965,estimates,0_17,95.4277203003408
1501,1965,estimates,0_19,95.5459074590308
1501,1965,estimates,0_24,95.7868841304548
1501,1965,estimates,3_4,95.6151198428574
1501,1965,estimates,3_5,95.5443998386288
1501,1965,estimates,3_6,95.4720033277461
1501,1965,estimates,4_5,95.4716257119916
1501,1965,estimates,4_6,95.3967571035323
1501,1965,estimates,5_10,95.0484821451684
1501,1965,estimates,5_11,94.9881061029887
1501,1965,estimates,5_14,94.974351989983
1501,1965,estimates,6_9,95.0311313878813
1501,1965,estimates,6_10,94.972193326538
1501,1965,estimates,6_11,94.9123757899978
1501,1965,estimates,6_12,94.8728303022248
1501,1965,estimates,7_10,94.9000155234788
1501,1965,estimates,7_12,94.8048405081062
1501,1965,estimates,11_16,95.2398856751792
1501,1965,estimates,11_17,95.4519882090646
1501,1965,estimates,11_18,95.6338145185813
1501,1965,estimates,12_14,94.9361592719239
1501,1965,estimates,12_16,95.3895658996611
