region,year,variant,agebroad,feminityratio_femaleper100male
931,1950,estimates,total,100.005778286073
931,1950,estimates,0_1,97.4257957176253
931,1950,estimates,0_4,97.6940565332829
931,1950,estimates,0_14,98.1793554856162
931,1950,estimates,0_17,98.2537338647158
931,1950,estimates,0_19,98.2992790074231
931,1950,estimates,0_24,98.4029542754387
931,1950,estimates,3_4,97.9959425094269
931,1950,estimates,3_5,98.068521967991
931,1950,estimates,3_6,98.132902191984
931,1950,estimates,4_5,98.1509843083482
931,1950,estimates,4_6,98.2125830018432
931,1950,estimates,5_10,98.4356385155715
931,1950,estimates,5_11,98.4549581297329
931,1950,estimates,5_14,98.5026597486487
931,1950,estimates,6_9,98.458863587225
931,1950,estimates,6_10,98.4820994095033
931,1950,estimates,6_11,98.4976370966464
931,1950,estimates,6_12,98.5097805744154
931,1950,estimates,7_10,98.5192450034331
931,1950,estimates,7_12,98.54003575137
931,1950,estimates,11_16,98.6509416455615
931,1950,estimates,11_17,98.6678264982294
931,1950,estimates,11_18,98.685586761058
931,1950,estimates,12_14,98.6273655782304
931,1950,estimates,12_16,98.666242460631
931,1950,estimates,12_17,98.6838550342805
931,1950,estimates,12_18,98.7023249174366
931,1950,estimates,13_17,98.7049020860415
931,1950,estimates,13_18,98.7235027556749
931,1950,estimates,13_19,98.7431405844143
931,1950,estimates,15plus,101.223147580468
931,1950,estimates,15_17,98.7459289168664
931,1950,estimates,15_24,98.8752144057246
931,1950,estimates,15_49,99.225718905047
931,1950,estimates,15_59,99.7807339916776
931,1950,estimates,15_64,100.143756703322
931,1950,estimates,16plus,101.313058947212
931,1950,estimates,17plus,101.405394285095
931,1950,estimates,18plus,101.500608328305
931,1950,estimates,18_23,98.928744705393
931,1950,estimates,20plus,101.703206899998
931,1950,estimates,20_64,100.42963442242
931,1950,estimates,20_69,100.80511807087
931,1950,estimates,21plus,101.811820862365
931,1950,estimates,25plus,102.305757742642
931,1950,estimates,25_49,99.4506073622033
931,1950,estimates,25_64,100.77842278279
931,1950,estimates,25_69,101.227665132201
931,1950,estimates,50plus,109.598368607876
931,1950,estimates,60plus,116.178846783001
931,1950,estimates,65plus,120.261616760776
931,1950,estimates,70plus,126.22498528181
931,1950,estimates,75plus,133.672168845291
931,1950,estimates,80plus,143.722404002679
931,1950,estimates,85plus,151.132582386434
931,1950,estimates,90plus,157.901025880159
931,1955,estimates,total,100.03905724038
931,1955,estimates,0_1,97.5023263077058
931,1955,estimates,0_4,97.7060988453025
931,1955,estimates,0_14,98.0907202429387
931,1955,estimates,0_17,98.1736415318693
931,1955,estimates,0_19,98.2264031925063
931,1955,estimates,0_24,98.3500093708404
931,1955,estimates,3_4,97.9267116682739
931,1955,estimates,3_5,97.9796629756533
931,1955,estimates,3_6,98.0272648516245
931,1955,estimates,4_5,98.0395019230306
931,1955,estimates,4_6,98.0854738628529
931,1955,estimates,5_10,98.2683794941783
931,1955,estimates,5_11,98.2902461075924
931,1955,estimates,5_14,98.3558270371241
931,1955,estimates,6_9,98.2835348728772
931,1955,estimates,6_10,98.3081809475128
931,1955,estimates,6_11,98.3282791480999
931,1955,estimates,6_12,98.3469791841558
931,1955,estimates,7_10,98.3426567021396
931,1955,estimates,7_12,98.3782818448069
931,1955,estimates,11_16,98.5757782028693
931,1955,estimates,11_17,98.6057528321202
931,1955,estimates,11_18,98.6347417170896
931,1955,estimates,12_14,98.5392722033365
931,1955,estimates,12_16,98.6047266086519
931,1955,estimates,12_17,98.6355482870129
931,1955,estimates,12_18,98.6651137664114
931,1955,estimates,13_17,98.6696860190667
931,1955,estimates,13_18,98.6991749268366
931,1955,estimates,13_19,98.7274906698626
931,1955,estimates,15plus,101.39026398609
931,1955,estimates,15_17,98.7376326074534
931,1955,estimates,15_24,98.9305493479114
