region,year,variant,agebroad,feminityrato_femaleper100male
941,1960,estimates,90plus,177.814701581816
941,1965,estimates,total,100.754878356012
941,1965,estimates,0_1,98.9137342103441
941,1965,estimates,0_4,99.0176969730375
941,1965,estimates,0_14,99.4532167954093
941,1965,estimates,0_17,99.5226925102185
941,1965,estimates,0_19,99.5511621827552
941,1965,estimates,0_24,99.5970773823489
941,1965,estimates,3_4,99.1436109995008
941,1965,estimates,3_5,99.1932712125326
941,1965,estimates,3_6,99.2448183463916
941,1965,estimates,4_5,99.2454120396398
941,1965,estimates,4_6,99.2993500502353
941,1965,estimates,5_10,99.5805163365239
941,1965,estimates,5_11,99.6351641311211
941,1965,estimates,5_14,99.7568164745567
941,1965,estimates,6_9,99.5882751996588
941,1965,estimates,6_10,99.6439989160463
941,1965,estimates,6_11,99.6994840313619
941,1965,estimates,6_12,99.74967881665
941,1965,estimates,7_10,99.7072225109613
941,1965,estimates,7_12,99.8133784920548
941,1965,estimates,11_16,100.063756357826
941,1965,estimates,11_17,100.052943549668
941,1965,estimates,11_18,100.04086326615
941,1965,estimates,12_14,100.097063234711
941,1965,estimates,12_16,100.07599022121
941,1965,estimates,12_17,100.061279493867
941,1965,estimates,12_18,100.046146162475
941,1965,estimates,13_17,100.054781797728
941,1965,estimates,13_18,100.037788363601
941,1965,estimates,13_19,100.021851892442
941,1965,estimates,15plus,101.771744748138
941,1965,estimates,15_17,100.02141567659
941,1965,estimates,15_24,99.9403730948675
941,1965,estimates,15_49,100.491966470639
941,1965,estimates,15_59,100.793328924289
941,1965,estimates,15_64,101.014153991317
941,1965,estimates,16plus,101.83850785807
941,1965,estimates,17plus,101.909582863611
941,1965,estimates,18plus,101.985490407344
941,1965,estimates,18_23,99.8809878651104
941,1965,estimates,20plus,102.152635129251
941,1965,estimates,20_64,101.246457778171
941,1965,estimates,20_69,101.574359279258
941,1965,estimates,21plus,102.244835893051
941,1965,estimates,25plus,102.663077169143
941,1965,estimates,25_49,100.860342143785
941,1965,estimates,25_64,101.575348348348
941,1965,estimates,25_69,101.968327761629
941,1965,estimates,50plus,107.506894042202
941,1965,estimates,60plus,112.953899495263
941,1965,estimates,65plus,117.396516991455
941,1965,estimates,70plus,121.783813615455
941,1965,estimates,75plus,128.614366901628
941,1965,estimates,80plus,138.780340095941
941,1965,estimates,85plus,155.355045934931
941,1965,estimates,90plus,187.146960268071
941,1970,estimates,total,100.828461606193
941,1970,estimates,0_1,98.5334346435547
941,1970,estimates,0_4,98.6897598629485
941,1970,estimates,0_14,99.0597469888622
941,1970,estimates,0_17,99.1797676829157
941,1970,estimates,0_19,99.2616787849189
941,1970,estimates,0_24,99.4521705803188
941,1970,estimates,3_4,98.8630489102519
941,1970,estimates,3_5,98.9078785098188
941,1970,estimates,3_6,98.9496557306913
941,1970,estimates,4_5,98.9578556359469
941,1970,estimates,4_6,98.9990183627777
941,1970,estimates,5_10,99.1830835100128
941,1970,estimates,5_11,99.2116104577248
941,1970,estimates,5_14,99.314586892686
941,1970,estimates,6_9,99.192541478767
941,1970,estimates,6_10,99.2234306584223
941,1970,estimates,6_11,99.2512606685004
941,1970,estimates,6_12,99.2802736858393
941,1970,estimates,7_10,99.2609647945775
941,1970,estimates,7_12,99.3169168633069
941,1970,estimates,11_16,99.6788905669562
941,1970,estimates,11_17,99.7436106578088
941,1970,estimates,11_18,99.8053969614749
941,1970,estimates,12_14,99.6018209714893
941,1970,estimates,12_16,99.739443080811
941,1970,estimates,12_17,99.8071366610532
941,1970,estimates,12_18,99.8709534427956
941,1970,estimates,13_17,99.8806755286528
941,1970,estimates,13_18,99.945383365351
941,1970,estimates,13_19,100.004923214969
941,1970,estimates,15plus,102.254210487371
941,1970,estimates,15_17,100.036033863725
941,1970,estimates,15_24,100.404157358114
941,1970,estimates,15_49,101.027226799013
941,1970,estimates,15_59,101.367611509924
941,1970,estimates,15_64,101.546566489399
941,1970,estimates,16plus,102.35011686228
941,1970,estimates,17plus,102.444236920843
941,1970,estimates,18plus,102.536763071431
941,1970,estimates,18_23,100.556164717012
941,1970,estimates,20plus,102.719378849148
941,1970,estimates,20_64,101.874035471471
941,1970,estimates,20_69,102.122687452967
941,1970,estimates,21plus,102.809846996228
941,1970,estimates,25plus,103.174876056081
941,1970,estimates,25_49,101.455440895789
941,1970,estimates,25_64,102.159422546259
941,1970,estimates,25_69,102.455671965977
941,1970,estimates,50plus,107.687334762365
941,1970,estimates,60plus,112.072647209456
941,1970,estimates,65plus,116.193363769584
941,1970,estimates,70plus,122.188251700336
941,1970,estimates,75plus,129.219865941258
941,1970,estimates,80plus,141.192604918773
941,1970,estimates,85plus,160.675518214154
941,1970,estimates,90plus,194.525624735282
941,1975,estimates,total,100.971331407274
941,1975,estimates,0_1,97.9870693146775
941,1975,estimates,0_4,98.3014256313692
941,1975,estimates,0_14,98.797562209604
941,1975,estimates,0_17,98.9347441389689
941,1975,estimates,0_19,99.0510853096598
941,1975,estimates,0_24,99.399856227281
941,1975,estimates,3_4,98.6370672895376
941,1975,estimates,3_5,98.7079230644688
941,1975,estimates,3_6,98.7682463582547
941,1975,estimates,4_5,98.7896602985591
941,1975,estimates,4_6,98.8457491088344
941,1975,estimates,5_10,99.0391295370906
941,1975,estimates,5_11,99.0544006716645
941,1975,estimates,5_14,99.1312345260526
941,1975,estimates,6_9,99.0603614175928
941,1975,estimates,6_10,99.0793365481885
941,1975,estimates,6_11,99.0913354928126
941,1975,estimates,6_12,99.1051446836397
941,1975,estimates,7_10,99.1105831292036
941,1975,estimates,7_12,99.1314968879542
941,1975,estimates,11_16,99.4525150777734
941,1975,estimates,11_17,99.5396445938112
941,1975,estimates,11_18,99.6382293878608
941,1975,estimates,12_14,99.3447235065998
941,1975,estimates,12_16,99.5184184919362
941,1975,estimates,12_17,99.612206217891
941,1975,estimates,12_18,99.7180307515907
941,1975,estimates,13_17,99.7054375142683
941,1975,estimates,13_18,99.8175464337336
941,1975,estimates,13_19,99.9424004591038
941,1975,estimates,15plus,102.756668865446
941,1975,estimates,15_17,99.9144819329795
941,1975,estimates,15_24,100.881459203536
941,1975,estimates,15_49,101.538535340994
941,1975,estimates,15_59,101.898316701699
941,1975,estimates,15_64,102.099948396262
941,1975,estimates,16plus,102.883136433048
941,1975,estimates,17plus,103.007011899997
941,1975,estimates,18plus,103.125988835177
941,1975,estimates,18_23,101.290180801714
941,1975,estimates,20plus,103.337388660664
941,1975,estimates,20_64,102.561263143361
941,1975,estimates,20_69,102.770552617132
941,1975,estimates,21plus,103.426492381657
941,1975,estimates,25plus,103.696559970019
941,1975,estimates,25_49,101.996376279131
941,1975,estimates,25_64,102.761133013692
941,1975,estimates,25_69,103.011734114999
941,1975,estimates,50plus,108.053987638214
941,1975,estimates,60plus,111.942488042184
941,1975,estimates,65plus,115.019520369663
941,1975,estimates,70plus,120.409503530023
941,1975,estimates,75plus,129.165344608928
941,1975,estimates,80plus,141.103273477861
941,1975,estimates,85plus,162.053767043844
941,1975,estimates,90plus,197.661538461538
941,1980,estimates,total,101.064910863887
941,1980,estimates,0_1,98.6354382496959
941,1980,estimates,0_4,98.4081752276175
941,1980,estimates,0_14,98.5281990565267
941,1980,estimates,0_17,98.6923332451491
941,1980,estimates,0_19,98.8246448279147
941,1980,estimates,0_24,99.2194859394315
941,1980,estimates,3_4,98.17662529492
941,1980,estimates,3_5,98.1534460901403
941,1980,estimates,3_6,98.1461755945295
941,1980,estimates,4_5,98.1198363659796
941,1980,estimates,4_6,98.1206607580882
941,1980,estimates,5_10,98.2892422218139
941,1980,estimates,5_11,98.365558631884
941,1980,estimates,5_14,98.6090523939508
941,1980,estimates,6_9,98.2594512737748
941,1980,estimates,6_10,98.3306389597743
941,1980,estimates,6_11,98.4150180705425
941,1980,estimates,6_12,98.5047977741772
941,1980,estimates,7_10,98.3874885391316
941,1980,estimates,7_12,98.5765261580856
941,1980,estimates,11_16,99.3464490716243
941,1980,estimates,11_17,99.4387062704415
941,1980,estimates,11_18,99.5425047580276
941,1980,estimates,12_14,99.2786187046532
941,1980,estimates,12_16,99.4494640332067
941,1980,estimates,12_17,99.5433074660948
941,1980,estimates,12_18,99.6507083394814
941,1980,estimates,13_17,99.6401362384615
941,1980,estimates,13_18,99.7530765910052
941,1980,estimates,13_19,99.8812038361876
941,1980,estimates,15plus,103.1714232113
941,1980,estimates,15_17,99.8375901968628
941,1980,estimates,15_24,100.879324608374
941,1980,estimates,15_49,101.981591859281
941,1980,estimates,15_59,102.320853620507
941,1980,estimates,15_64,102.514509769017
941,1980,estimates,16plus,103.322908947779
941,1980,estimates,17plus,103.473844231423
941,1980,estimates,18plus,103.621786111557
941,1980,estimates,18_23,101.284356373844
941,1980,estimates,20plus,103.893219136018
941,1980,estimates,20_64,103.120343477274
941,1980,estimates,20_69,103.353306134793
941,1980,estimates,21plus,104.012632510067
941,1980,estimates,25plus,104.383248372283
941,1980,estimates,25_49,102.796844431784
941,1980,estimates,25_64,103.454028675576
941,1980,estimates,25_69,103.731504383366
941,1980,estimates,50plus,108.35981160643
941,1980,estimates,60plus,112.137623815217
941,1980,estimates,65plus,115.094013591761
941,1980,estimates,70plus,119.140812134105
941,1980,estimates,75plus,126.818487742503
941,1980,estimates,80plus,140.035890811857
941,1980,estimates,85plus,161.063669471305
941,1980,estimates,90plus,196.300784034212
941,1985,estimates,total,100.795785445621
941,1985,estimates,0_1,97.7818646329706
941,1985,estimates,0_4,98.1042120780861
941,1985,estimates,0_14,98.2680667658732
941,1985,estimates,0_17,98.3577059574975
941,1985,estimates,0_19,98.4512865351758
941,1985,estimates,0_24,98.7459847080993
941,1985,estimates,3_4,98.4307727676416
941,1985,estimates,3_5,98.4722333070454
941,1985,estimates,3_6,98.4965094361624
941,1985,estimates,4_5,98.5265840697003
941,1985,estimates,4_6,98.5422644877231
941,1985,estimates,5_10,98.4801492960137
941,1985,estimates,5_11,98.4334460116764
941,1985,estimates,5_14,98.377504497521
941,1985,estimates,6_9,98.5037847810851
941,1985,estimates,6_10,98.4621788259767
941,1985,estimates,6_11,98.4093840598539
941,1985,estimates,6_12,98.3637768136673
941,1985,estimates,7_10,98.4311626744673
941,1985,estimates,7_12,98.3238992094172
941,1985,estimates,11_16,98.3962159472343
941,1985,estimates,11_17,98.5088761704034
941,1985,estimates,11_18,98.6227924283819
941,1985,estimates,12_14,98.2230070054686
941,1985,estimates,12_16,98.45760746141
941,1985,estimates,12_17,98.581799002922
941,1985,estimates,12_18,98.7047590315465
941,1985,estimates,13_17,98.6974442554144
941,1985,estimates,13_18,98.8255946316122
941,1985,estimates,13_19,98.95001732664
941,1985,estimates,15plus,102.903496901571
941,1985,estimates,15_17,98.9766555872185
941,1985,estimates,15_24,99.8659990296234
941,1985,estimates,15_49,101.442435663163
941,1985,estimates,15_59,101.925492437256
941,1985,estimates,15_64,102.181626107913
941,1985,estimates,16plus,103.085593936381
941,1985,estimates,17plus,103.265599513288
941,1985,estimates,18plus,103.442835152231
941,1985,estimates,18_23,100.204205342225
941,1985,estimates,20plus,103.789399649766
941,1985,estimates,20_64,102.942131561473
941,1985,estimates,20_69,103.205975170335
941,1985,estimates,21plus,103.957171675991
941,1985,estimates,25plus,104.581183681635
941,1985,estimates,25_49,102.653608323603
941,1985,estimates,25_64,103.572651874194
941,1985,estimates,25_69,103.880958165806
941,1985,estimates,50plus,109.510740651252
941,1985,estimates,60plus,113.381988247514
941,1985,estimates,65plus,116.093295498464
941,1985,estimates,70plus,120.057980494943
941,1985,estimates,75plus,125.857142197967
941,1985,estimates,80plus,137.358885485776
941,1985,estimates,85plus,158.362297252565
941,1985,estimates,90plus,193.767928454919
941,1990,estimates,total,100.776451406826
941,1990,estimates,0_1,97.982440374666
941,1990,estimates,0_4,97.9945969306542
941,1990,estimates,0_14,98.1948766502348
941,1990,estimates,0_17,98.2290256210195
941,1990,estimates,0_19,98.2904784995938
941,1990,estimates,0_24,98.6141699116736
941,1990,estimates,3_4,98.0139663289198
941,1990,estimates,3_5,98.0309006926091
941,1990,estimates,3_6,98.0506839944056
941,1990,estimates,4_5,98.0470731672498
941,1990,estimates,4_6,98.0687219116745
941,1990,estimates,5_10,98.2052120519375
941,1990,estimates,5_11,98.2425598799977
941,1990,estimates,5_14,98.3239949771271
941,1990,estimates,6_9,98.2018680219671
941,1990,estimates,6_10,98.2358402971216
941,1990,estimates,6_11,98.2754763942736
941,1990,estimates,6_12,98.3129350408488
941,1990,estimates,7_10,98.2688326152201
941,1990,estimates,7_12,98.3500363941468
941,1990,estimates,11_16,98.507389441302
941,1990,estimates,11_17,98.5059299046695
941,1990,estimates,11_18,98.5417068462085
941,1990,estimates,12_14,98.548489329894
941,1990,estimates,12_16,98.5103037402447
941,1990,estimates,12_17,98.5081263638886
941,1990,estimates,12_18,98.5494669151958
941,1990,estimates,13_17,98.495476425962
941,1990,estimates,13_18,98.5465117555197
941,1990,estimates,13_19,98.6485036592094
941,1990,estimates,15plus,102.912151946491
941,1990,estimates,15_17,98.463308401215
941,1990,estimates,15_24,99.5856528828153
941,1990,estimates,15_49,101.469553471952
941,1990,estimates,15_59,101.944144484176
941,1990,estimates,15_64,102.203469447662
941,1990,estimates,16plus,103.10459662667
941,1990,estimates,17plus,103.30982661037
941,1990,estimates,18plus,103.522174810004
941,1990,estimates,18_23,100.021712760132
941,1990,estimates,20plus,103.928161992608
941,1990,estimates,20_64,103.107948965003
941,1990,estimates,20_69,103.389270332394
941,1990,estimates,21plus,104.112736910232
941,1990,estimates,25plus,104.759521212775
941,1990,estimates,25_49,102.917052920185
941,1990,estimates,25_64,103.787452094259
941,1990,estimates,25_69,104.116864144678
941,1990,estimates,50plus,109.56327471225
941,1990,estimates,60plus,113.257517103374
941,1990,estimates,65plus,115.615253517446
941,1990,estimates,70plus,118.417579824159
941,1990,estimates,75plus,123.79261595879
941,1990,estimates,80plus,133.51175025763
941,1990,estimates,85plus,153.855743657938
941,1990,estimates,90plus,188.075938566553
941,1995,estimates,total,100.388960953446
941,1995,estimates,0_1,97.725362759013
941,1995,estimates,0_4,97.8514515691245
941,1995,estimates,0_14,98.0018856783337
941,1995,estimates,0_17,98.0832606928956
941,1995,estimates,0_19,98.1423576416239
941,1995,estimates,0_24,98.3075903715397
941,1995,estimates,3_4,97.9776416749168
941,1995,estimates,3_5,97.9985206713975
941,1995,estimates,3_6,98.0143842873387
941,1995,estimates,4_5,98.023433682443
941,1995,estimates,4_6,98.0368563722439
941,1995,estimates,5_10,98.0685179577405
941,1995,estimates,5_11,98.0660736009341
941,1995,estimates,5_14,98.0954833997988
941,1995,estimates,6_9,98.074864060157
941,1995,estimates,6_10,98.0742173326691
941,1995,estimates,6_11,98.0704349722295
941,1995,estimates,6_12,98.0702944092357
941,1995,estimates,7_10,98.0767049395445
941,1995,estimates,7_12,98.0712782592991
941,1995,estimates,11_16,98.267110803158
941,1995,estimates,11_17,98.3341562281863
941,1995,estimates,11_18,98.392819633653
941,1995,estimates,12_14,98.1743160493426
941,1995,estimates,12_16,98.3148440875982
941,1995,estimates,12_17,98.3871350421204
941,1995,estimates,12_18,98.4485677513771
941,1995,estimates,13_17,98.4575827415849
941,1995,estimates,13_18,98.5198711894395
941,1995,estimates,13_19,98.5688528420509
941,1995,estimates,15plus,102.301466381364
941,1995,estimates,15_17,98.6240006957242
941,1995,estimates,15_24,98.9976299623911
941,1995,estimates,15_49,100.901534394508
941,1995,estimates,15_59,101.383523711477
941,1995,estimates,15_64,101.60513398029
941,1995,estimates,16plus,102.468738909386
941,1995,estimates,17plus,102.636315784683
941,1995,estimates,18plus,102.805647384944
941,1995,estimates,18_23,99.0532507500097
941,1995,estimates,20plus,103.162212474396
941,1995,estimates,20_64,102.347797457109
941,1995,estimates,20_69,102.634627262017
941,1995,estimates,21plus,103.351360576577
941,1995,estimates,25plus,104.119443564487
941,1995,estimates,25_49,102.34436169501
941,1995,estimates,25_64,103.170032121394
941,1995,estimates,25_69,103.500410414551
941,1995,estimates,50plus,108.825296009185
941,1995,estimates,60plus,112.071167951356
941,1995,estimates,65plus,114.591138092138
941,1995,estimates,70plus,116.805312935432
941,1995,estimates,75plus,119.571218367322
941,1995,estimates,80plus,127.742154955299
941,1995,estimates,85plus,146.144684626475
941,1995,estimates,90plus,181.091487669053
941,2000,estimates,total,100.428721608887
941,2000,estimates,0_1,97.4122769880926
941,2000,estimates,0_4,97.6401247320082
941,2000,estimates,0_14,97.8948068092474
941,2000,estimates,0_17,98.0034450065637
941,2000,estimates,0_19,98.1012417611733
941,2000,estimates,0_24,98.3910328106346
941,2000,estimates,3_4,97.8687183715494
941,2000,estimates,3_5,97.9066333651775
941,2000,estimates,3_6,97.9351389687267
941,2000,estimates,4_5,97.9519192114393
941,2000,estimates,4_6,97.9758681103991
941,2000,estimates,5_10,98.026340734669
941,2000,estimates,5_11,98.0199850159527
941,2000,estimates,5_14,98.0523022865748
941,2000,estimates,6_9,98.038783324725
941,2000,estimates,6_10,98.0350587089443
941,2000,estimates,6_11,98.0261756350902
941,2000,estimates,6_12,98.0221868581997
941,2000,estimates,7_10,98.0374992592346
941,2000,estimates,7_12,98.0215122138488
941,2000,estimates,11_16,98.2539809487884
941,2000,estimates,11_17,98.3403703198026
941,2000,estimates,11_18,98.4318361602707
941,2000,estimates,12_14,98.1376169005601
941,2000,estimates,12_16,98.3134312737042
941,2000,estimates,12_17,98.4063382458572
941,2000,estimates,12_18,98.503705773611
941,2000,estimates,13_17,98.4951761969483
941,2000,estimates,13_18,98.5966824666678
941,2000,estimates,13_19,98.7021193701484
941,2000,estimates,15plus,102.389194139277
941,2000,estimates,15_17,98.6979657732434
941,2000,estimates,15_24,99.4673557599671
941,2000,estimates,15_49,100.85289866288
941,2000,estimates,15_59,101.418727393905
941,2000,estimates,15_64,101.666043265097
941,2000,estimates,16plus,102.557504225919
941,2000,estimates,17plus,102.727389044872
941,2000,estimates,18plus,102.897422875458
941,2000,estimates,18_23,99.7886054503164
941,2000,estimates,20plus,103.230774061756
941,2000,estimates,20_64,102.380275017667
941,2000,estimates,20_69,102.644826826065
941,2000,estimates,21plus,103.391253410976
941,2000,estimates,25plus,104.009323630469
941,2000,estimates,25_49,101.90427992072
941,2000,estimates,25_64,102.997234282674
941,2000,estimates,25_69,103.307871681759
941,2000,estimates,50plus,109.72169616048
941,2000,estimates,60plus,112.818162631114
941,2000,estimates,65plus,115.022125004497
941,2000,estimates,70plus,118.027395519629
941,2000,estimates,75plus,120.570132491713
941,2000,estimates,80plus,123.925404632876
941,2000,estimates,85plus,134.238757177001
941,2000,estimates,90plus,157.453155969677
941,2005,estimates,total,100.343178848637
941,2005,estimates,0_1,97.6612055978531
941,2005,estimates,0_4,97.6039157831049
941,2005,estimates,0_14,97.8599985094263
941,2005,estimates,0_17,97.955301443894
941,2005,estimates,0_19,98.0486290869843
941,2005,estimates,0_24,98.4054032453302
941,2005,estimates,3_4,97.557740481472
941,2005,estimates,3_5,97.5703042757583
941,2005,estimates,3_6,97.5905918876223
941,2005,estimates,4_5,97.5790283473233
941,2005,estimates,4_6,97.6036270046997
941,2005,estimates,5_10,97.7998974363309
941,2005,estimates,5_11,97.859302610011
941,2005,estimates,5_14,98.016298840892
941,2005,estimates,6_9,97.7883851674795
941,2005,estimates,6_10,97.8439034442204
941,2005,estimates,6_11,97.9072864187188
941,2005,estimates,6_12,97.9702270328794
941,2005,estimates,7_10,97.8943436063879
941,2005,estimates,7_12,98.0277585021329
941,2005,estimates,11_16,98.4284338968404
941,2005,estimates,11_17,98.4583019648369
941,2005,estimates,11_18,98.5144285399045
941,2005,estimates,12_14,98.4339032513031
941,2005,estimates,12_16,98.4670107866122
941,2005,estimates,12_17,98.4963293307164
941,2005,estimates,12_18,98.5563614745081
941,2005,estimates,13_17,98.5206313048163
941,2005,estimates,13_18,98.58786140278
941,2005,estimates,13_19,98.6903919876496
941,2005,estimates,15plus,102.197696327216
941,2005,estimates,15_17,98.5639761939652
941,2005,estimates,15_24,99.5614620259916
941,2005,estimates,15_49,100.716230033196
941,2005,estimates,15_59,101.269315034561
941,2005,estimates,15_64,101.524678533859
941,2005,estimates,16plus,102.351558865131
941,2005,estimates,17plus,102.513245728376
941,2005,estimates,18plus,102.678870541504
941,2005,estimates,18_23,99.916734387114
941,2005,estimates,20plus,102.994349649235
941,2005,estimates,20_64,102.210205699385
941,2005,estimates,20_69,102.446568962946
941,2005,estimates,21plus,103.138358202457
941,2005,estimates,25plus,103.631859049963
941,2005,estimates,25_49,101.572030297025
941,2005,estimates,25_64,102.691290306647
941,2005,estimates,25_69,102.972181648565
941,2005,estimates,50plus,109.317750077331
941,2005,estimates,60plus,112.089526344814
941,2005,estimates,65plus,113.821703033527
941,2005,estimates,70plus,116.423629772481
941,2005,estimates,75plus,119.824820234099
941,2005,estimates,80plus,124.738421554239
