variant,region,year,gender,childdependencyratio2569
estimates,906,1950,male,126.242
estimates,906,1951,male,128.833
estimates,906,1952,male,131.728
estimates,906,1953,male,133.947
estimates,906,1954,male,135.041
estimates,906,1955,male,135.181
estimates,906,1956,male,137.006
estimates,906,1957,male,137.344
estimates,906,1958,male,137.087
estimates,906,1959,male,137.041
estimates,906,1960,male,137.513
estimates,906,1961,male,137.374
estimates,906,1962,male,138.482
estimates,906,1963,male,140.24
estimates,906,1964,male,141.869
estimates,906,1965,male,143.134
estimates,906,1966,male,145.817
estimates,906,1967,male,147.793
estimates,906,1968,male,149.228
estimates,906,1969,male,150.357
estimates,906,1970,male,151.178
estimates,906,1971,male,152.038
estimates,906,1972,male,152.261
estimates,906,1973,male,151.83
estimates,906,1974,male,150.537
estimates,906,1975,male,148.292
estimates,906,1976,male,145.154
estimates,906,1977,male,141.154
estimates,906,1978,male,136.774
estimates,906,1979,male,132.706
estimates,906,1980,male,129.328
estimates,906,1981,male,126.26
estimates,906,1982,male,124.099
estimates,906,1983,male,122.377
estimates,906,1984,male,120.536
estimates,906,1985,male,118.358
estimates,906,1986,male,116.699
estimates,906,1987,male,114.81
estimates,906,1988,male,112.663
estimates,906,1989,male,110.133
estimates,906,1990,male,107.116
estimates,906,1991,male,104.527
estimates,906,1992,male,100.934
estimates,906,1993,male,96.886
estimates,906,1994,male,93.027
estimates,906,1995,male,89.642
estimates,906,1996,male,85.68
estimates,906,1997,male,82.493
estimates,906,1998,male,79.832
estimates,906,1999,male,77.393
estimates,906,2000,male,75.102
estimates,906,2001,male,73.479
estimates,906,2002,male,72.039
estimates,906,2003,male,70.706
estimates,906,2004,male,69.44
estimates,906,2005,male,68.182
estimates,906,2006,male,67.126
estimates,906,2007,male,65.994
estimates,906,2008,male,64.774
estimates,906,2009,male,63.396
estimates,906,2010,male,61.826
estimates,906,2011,male,60.104
estimates,906,2012,male,58.179
estimates,906,2013,male,56.231
estimates,906,2014,male,54.488
estimates,906,2015,male,53.079
medium_variant,906,2015,male,53.079
medium_variant,906,2016,male,52.053
medium_variant,906,2017,male,51.286
medium_variant,906,2018,male,50.727
medium_variant,906,2019,male,50.296
medium_variant,906,2020,male,49.935
medium_variant,906,2021,male,49.634
medium_variant,906,2022,male,49.448
medium_variant,906,2023,male,49.341
medium_variant,906,2024,male,49.271
medium_variant,906,2025,male,49.214
medium_variant,906,2026,male,49.237
medium_variant,906,2027,male,49.258
medium_variant,906,2028,male,49.273
medium_variant,906,2029,male,49.29
medium_variant,906,2030,male,49.312
medium_variant,906,2031,male,49.419
medium_variant,906,2032,male,49.498
medium_variant,906,2033,male,49.545
medium_variant,906,2034,male,49.546
medium_variant,906,2035,male,49.493
medium_variant,906,2036,male,49.442
medium_variant,906,2037,male,49.33
medium_variant,906,2038,male,49.161
medium_variant,906,2039,male,48.939
medium_variant,906,2040,male,48.673
medium_variant,906,2041,male,48.418
medium_variant,906,2042,male,48.121
medium_variant,906,2043,male,47.817
medium_variant,906,2044,male,47.545
medium_variant,906,2045,male,47.331
medium_variant,906,2046,male,47.22
medium_variant,906,2047,male,47.15
medium_variant,906,2048,male,47.146
medium_variant,906,2049,male,47.242
medium_variant,906,2050,male,47.456
medium_variant,906,2051,male,47.818
medium_variant,906,2052,male,48.299
medium_variant,906,2053,male,48.847
medium_variant,906,2054,male,49.375
medium_variant,906,2055,male,49.82
medium_variant,906,2056,male,50.21
medium_variant,906,2057,male,50.507
medium_variant,906,2058,male,50.716
medium_variant,906,2059,male,50.856
medium_variant,906,2060,male,50.942
medium_variant,906,2061,male,50.993
medium_variant,906,2062,male,50.975
medium_variant,906,2063,male,50.905
medium_variant,906,2064,male,50.805
medium_variant,906,2065,male,50.693
medium_variant,906,2066,male,50.61
medium_variant,906,2067,male,50.512
medium_variant,906,2068,male,50.41
medium_variant,906,2069,male,50.317
medium_variant,906,2070,male,50.242
medium_variant,906,2071,male,50.214
medium_variant,906,2072,male,50.202
medium_variant,906,2073,male,50.214
medium_variant,906,2074,male,50.257
medium_variant,906,2075,male,50.336
medium_variant,906,2076,male,50.476
medium_variant,906,2077,male,50.647
medium_variant,906,2078,male,50.843
medium_variant,906,2079,male,51.054
medium_variant,906,2080,male,51.271
medium_variant,906,2081,male,51.511
medium_variant,906,2082,male,51.751
medium_variant,906,2083,male,51.984
medium_variant,906,2084,male,52.205
medium_variant,906,2085,male,52.41
medium_variant,906,2086,male,52.612
medium_variant,906,2087,male,52.788
medium_variant,906,2088,male,52.939
