variant,region,year,gender,childdependencyratio2569
estimates,924,1950,male,75.158
estimates,924,1951,male,75.288
estimates,924,1952,male,75.008
estimates,924,1953,male,75.032
estimates,924,1954,male,75.445
estimates,924,1955,male,76.038
estimates,924,1956,male,76.026
estimates,924,1957,male,76.531
estimates,924,1958,male,77.177
estimates,924,1959,male,77.719
estimates,924,1960,male,78.144
estimates,924,1961,male,79.294
estimates,924,1962,male,80.173
estimates,924,1963,male,80.829
estimates,924,1964,male,81.394
estimates,924,1965,male,81.914
estimates,924,1966,male,82.861
estimates,924,1967,male,83.604
estimates,924,1968,male,84.137
estimates,924,1969,male,84.389
estimates,924,1970,male,84.321
estimates,924,1971,male,84.052
estimates,924,1972,male,83.477
estimates,924,1973,male,82.686
estimates,924,1974,male,81.838
estimates,924,1975,male,81.045
estimates,924,1976,male,80.517
estimates,924,1977,male,80.099
estimates,924,1978,male,79.703
estimates,924,1979,male,79.21
estimates,924,1980,male,78.557
estimates,924,1981,male,77.847
estimates,924,1982,male,77.089
estimates,924,1983,male,76.278
estimates,924,1984,male,75.385
estimates,924,1985,male,74.393
estimates,924,1986,male,73.511
estimates,924,1987,male,72.444
estimates,924,1988,male,71.286
estimates,924,1989,male,70.146
estimates,924,1990,male,69.074
estimates,924,1991,male,68.05
estimates,924,1992,male,67.069
estimates,924,1993,male,66.144
estimates,924,1994,male,65.271
estimates,924,1995,male,64.448
estimates,924,1996,male,63.708
estimates,924,1997,male,62.968
estimates,924,1998,male,62.251
estimates,924,1999,male,61.609
estimates,924,2000,male,61.07
estimates,924,2001,male,60.822
estimates,924,2002,male,60.677
estimates,924,2003,male,60.561
estimates,924,2004,male,60.395
estimates,924,2005,male,60.15
estimates,924,2006,male,60.084
estimates,924,2007,male,59.945
estimates,924,2008,male,59.747
estimates,924,2009,male,59.491
estimates,924,2010,male,59.173
estimates,924,2011,male,59.225
estimates,924,2012,male,59.136
estimates,924,2013,male,58.965
estimates,924,2014,male,58.771
estimates,924,2015,male,58.569
medium_variant,924,2015,male,58.569
medium_variant,924,2016,male,58.265
medium_variant,924,2017,male,58.006
medium_variant,924,2018,male,57.781
medium_variant,924,2019,male,57.575
medium_variant,924,2020,male,57.398
medium_variant,924,2021,male,57.484
medium_variant,924,2022,male,57.598
medium_variant,924,2023,male,57.735
medium_variant,924,2024,male,57.905
medium_variant,924,2025,male,58.101
medium_variant,924,2026,male,58.467
medium_variant,924,2027,male,58.852
medium_variant,924,2028,male,59.213
medium_variant,924,2029,male,59.483
medium_variant,924,2030,male,59.62
medium_variant,924,2031,male,59.76
medium_variant,924,2032,male,59.78
medium_variant,924,2033,male,59.692
medium_variant,924,2034,male,59.533
medium_variant,924,2035,male,59.33
medium_variant,924,2036,male,59.243
medium_variant,924,2037,male,59.12
medium_variant,924,2038,male,58.96
medium_variant,924,2039,male,58.761
medium_variant,924,2040,male,58.525
medium_variant,924,2041,male,58.424
medium_variant,924,2042,male,58.291
medium_variant,924,2043,male,58.136
medium_variant,924,2044,male,57.97
medium_variant,924,2045,male,57.8
medium_variant,924,2046,male,57.767
medium_variant,924,2047,male,57.728
medium_variant,924,2048,male,57.687
medium_variant,924,2049,male,57.652
medium_variant,924,2050,male,57.623
medium_variant,924,2051,male,57.721
medium_variant,924,2052,male,57.831
medium_variant,924,2053,male,57.943
medium_variant,924,2054,male,58.044
medium_variant,924,2055,male,58.125
medium_variant,924,2056,male,58.307
medium_variant,924,2057,male,58.477
medium_variant,924,2058,male,58.615
medium_variant,924,2059,male,58.698
medium_variant,924,2060,male,58.71
medium_variant,924,2061,male,58.771
medium_variant,924,2062,male,58.772
medium_variant,924,2063,male,58.712
medium_variant,924,2064,male,58.597
medium_variant,924,2065,male,58.43
medium_variant,924,2066,male,58.325
medium_variant,924,2067,male,58.177
medium_variant,924,2068,male,57.999
medium_variant,924,2069,male,57.813
medium_variant,924,2070,male,57.634
medium_variant,924,2071,male,57.569
medium_variant,924,2072,male,57.518
medium_variant,924,2073,male,57.471
medium_variant,924,2074,male,57.416
medium_variant,924,2075,male,57.343
medium_variant,924,2076,male,57.351
medium_variant,924,2077,male,57.349
medium_variant,924,2078,male,57.337
medium_variant,924,2079,male,57.319
medium_variant,924,2080,male,57.295
medium_variant,924,2081,male,57.349
medium_variant,924,2082,male,57.4
medium_variant,924,2083,male,57.443
medium_variant,924,2084,male,57.475
medium_variant,924,2085,male,57.492
medium_variant,924,2086,male,57.569
medium_variant,924,2087,male,57.637
medium_variant,924,2088,male,57.688
medium_variant,924,2089,male,57.715
medium_variant,924,2090,male,57.713
medium_variant,924,2091,male,57.753
medium_variant,924,2092,male,57.77
medium_variant,924,2093,male,57.763
medium_variant,924,2094,male,57.728
medium_variant,924,2095,male,57.666
medium_variant,924,2096,male,57.645
medium_variant,924,2097,male,57.603
medium_variant,924,2098,male,57.542
medium_variant,924,2099,male,57.465
medium_variant,924,2100,male,57.377
estimates,924,1950,female,68.264
estimates,924,1951,female,68.143
estimates,924,1952,female,67.733
estimates,924,1953,female,67.644
estimates,924,1954,female,67.938
estimates,924,1955,female,68.436
estimates,924,1956,female,68.424
