variant,region,year,gender,childdependencyratio2569
estimates,947,1950,male,170.988
estimates,947,1951,male,171.972
estimates,947,1952,male,172.674
estimates,947,1953,male,173.058
estimates,947,1954,male,173.164
estimates,947,1955,male,173.072
estimates,947,1956,male,174.352
estimates,947,1957,male,175.162
estimates,947,1958,male,175.667
estimates,947,1959,male,176.011
estimates,947,1960,male,176.283
estimates,947,1961,male,177.715
estimates,947,1962,male,178.892
estimates,947,1963,male,179.847
estimates,947,1964,male,180.568
estimates,947,1965,male,181.068
estimates,947,1966,male,182.627
estimates,947,1967,male,183.746
estimates,947,1968,male,184.552
estimates,947,1969,male,185.194
estimates,947,1970,male,185.766
estimates,947,1971,male,187.369
estimates,947,1972,male,188.744
estimates,947,1973,male,189.898
estimates,947,1974,male,190.803
estimates,947,1975,male,191.474
estimates,947,1976,male,192.882
estimates,947,1977,male,193.834
estimates,947,1978,male,194.451
estimates,947,1979,male,194.852
estimates,947,1980,male,195.112
estimates,947,1981,male,196.75
estimates,947,1982,male,198.073
estimates,947,1983,male,199.118
estimates,947,1984,male,199.895
estimates,947,1985,male,200.43
estimates,947,1986,male,201.771
estimates,947,1987,male,202.682
estimates,947,1988,male,203.226
estimates,947,1989,male,203.462
estimates,947,1990,male,203.443
estimates,947,1991,male,203.972
estimates,947,1992,male,204.114
estimates,947,1993,male,203.91
estimates,947,1994,male,203.418
estimates,947,1995,male,202.707
estimates,947,1996,male,203.133
estimates,947,1997,male,203.253
estimates,947,1998,male,203.088
estimates,947,1999,male,202.635
estimates,947,2000,male,201.923
estimates,947,2001,male,201.93
estimates,947,2002,male,201.547
estimates,947,2003,male,200.878
estimates,947,2004,male,200.03
estimates,947,2005,male,199.073
estimates,947,2006,male,198.395
estimates,947,2007,male,197.526
estimates,947,2008,male,196.518
estimates,947,2009,male,195.405
estimates,947,2010,male,194.229
estimates,947,2011,male,193.272
estimates,947,2012,male,192.153
estimates,947,2013,male,190.911
estimates,947,2014,male,189.581
estimates,947,2015,male,188.178
medium_variant,947,2015,male,188.178
medium_variant,947,2016,male,187.039
medium_variant,947,2017,male,185.739
medium_variant,947,2018,male,184.298
medium_variant,947,2019,male,182.722
medium_variant,947,2020,male,181.021
medium_variant,947,2021,male,179.475
medium_variant,947,2022,male,177.791
medium_variant,947,2023,male,175.979
medium_variant,947,2024,male,174.046
medium_variant,947,2025,male,172.009
medium_variant,947,2026,male,170.184
medium_variant,947,2027,male,168.228
medium_variant,947,2028,male,166.165
medium_variant,947,2029,male,164.017
medium_variant,947,2030,male,161.802
medium_variant,947,2031,male,159.778
medium_variant,947,2032,male,157.665
medium_variant,947,2033,male,155.494
medium_variant,947,2034,male,153.288
medium_variant,947,2035,male,151.07
medium_variant,947,2036,male,149.065
medium_variant,947,2037,male,147.016
medium_variant,947,2038,male,144.949
medium_variant,947,2039,male,142.893
medium_variant,947,2040,male,140.865
medium_variant,947,2041,male,139.059
medium_variant,947,2042,male,137.247
medium_variant,947,2043,male,135.438
medium_variant,947,2044,male,133.636
medium_variant,947,2045,male,131.842
medium_variant,947,2046,male,130.236
medium_variant,947,2047,male,128.612
medium_variant,947,2048,male,126.977
medium_variant,947,2049,male,125.333
medium_variant,947,2050,male,123.687
medium_variant,947,2051,male,122.201
medium_variant,947,2052,male,120.693
medium_variant,947,2053,male,119.169
medium_variant,947,2054,male,117.634
medium_variant,947,2055,male,116.094
medium_variant,947,2056,male,114.704
medium_variant,947,2057,male,113.289
medium_variant,947,2058,male,111.863
medium_variant,947,2059,male,110.439
medium_variant,947,2060,male,109.028
medium_variant,947,2061,male,107.763
