variant,region,year,gender,childdependencyratio2569
estimates,934,1950,male,138.94
estimates,934,1951,male,140.744
estimates,934,1952,male,142.865
estimates,934,1953,male,144.539
estimates,934,1954,male,145.493
estimates,934,1955,male,145.891
estimates,934,1956,male,147.855
estimates,934,1957,male,148.761
estimates,934,1958,male,149.249
estimates,934,1959,male,149.862
estimates,934,1960,male,150.797
estimates,934,1961,male,151.6
estimates,934,1962,male,153.052
estimates,934,1963,male,154.823
estimates,934,1964,male,156.464
estimates,934,1965,male,157.846
estimates,934,1966,male,160.315
estimates,934,1967,male,162.281
estimates,934,1968,male,163.857
estimates,934,1969,male,165.22
estimates,934,1970,male,166.389
estimates,934,1971,male,167.831
estimates,934,1972,male,168.852
estimates,934,1973,male,169.364
estimates,934,1974,male,169.146
estimates,934,1975,male,168.111
estimates,934,1976,male,166.715
estimates,934,1977,male,164.53
estimates,934,1978,male,161.88
estimates,934,1979,male,159.225
estimates,934,1980,male,156.839
estimates,934,1981,male,154.883
estimates,934,1982,male,153.259
estimates,934,1983,male,151.744
estimates,934,1984,male,150.055
estimates,934,1985,male,148.084
estimates,934,1986,male,146.607
estimates,934,1987,male,144.845
estimates,934,1988,male,142.843
estimates,934,1989,male,140.6
estimates,934,1990,male,138.103
estimates,934,1991,male,135.977
estimates,934,1992,male,133.323
estimates,934,1993,male,130.404
estimates,934,1994,male,127.537
estimates,934,1995,male,124.873
estimates,934,1996,male,122.06
estimates,934,1997,male,119.59
estimates,934,1998,male,117.334
estimates,934,1999,male,115.138
estimates,934,2000,male,112.966
estimates,934,2001,male,111.243
estimates,934,2002,male,109.548
estimates,934,2003,male,107.841
estimates,934,2004,male,106.1
estimates,934,2005,male,104.309
estimates,934,2006,male,102.674
estimates,934,2007,male,100.938
estimates,934,2008,male,99.121
estimates,934,2009,male,97.219
estimates,934,2010,male,95.246
estimates,934,2011,male,93.371
estimates,934,2012,male,91.41
estimates,934,2013,male,89.466
estimates,934,2014,male,87.668
estimates,934,2015,male,86.083
medium_variant,934,2015,male,86.083
medium_variant,934,2016,male,84.824
medium_variant,934,2017,male,83.706
medium_variant,934,2018,male,82.7
