variant,region,year,gender,childdependencyratio2569
estimates,911,1950,male,171.304
estimates,911,1951,male,172.592
estimates,911,1952,male,173.699
estimates,911,1953,male,174.372
estimates,911,1954,male,174.59
estimates,911,1955,male,174.47
estimates,911,1956,male,175.997
estimates,911,1957,male,176.82
estimates,911,1958,male,177.22
estimates,911,1959,male,177.421
estimates,911,1960,male,177.528
estimates,911,1961,male,178.728
estimates,911,1962,male,179.728
estimates,911,1963,male,180.532
estimates,911,1964,male,181.076
estimates,911,1965,male,181.367
estimates,911,1966,male,182.952
estimates,911,1967,male,184.063
estimates,911,1968,male,184.847
estimates,911,1969,male,185.475
estimates,911,1970,male,186.04
estimates,911,1971,male,187.806
estimates,911,1972,male,189.329
estimates,911,1973,male,190.613
estimates,911,1974,male,191.607
estimates,911,1975,male,192.307
estimates,911,1976,male,193.959
estimates,911,1977,male,195.144
estimates,911,1978,male,195.99
estimates,911,1979,male,196.629
estimates,911,1980,male,197.141
estimates,911,1981,male,198.724
estimates,911,1982,male,199.982
estimates,911,1983,male,200.955
estimates,911,1984,male,201.661
estimates,911,1985,male,202.124
estimates,911,1986,male,203.609
estimates,911,1987,male,204.672
estimates,911,1988,male,205.404
estimates,911,1989,male,205.915
estimates,911,1990,male,206.31
estimates,911,1991,male,207.508
estimates,911,1992,male,208.321
estimates,911,1993,male,208.804
estimates,911,1994,male,208.914
estimates,911,1995,male,208.583
estimates,911,1996,male,209.373
estimates,911,1997,male,209.691
estimates,911,1998,male,209.592
estimates,911,1999,male,209.215
estimates,911,2000,male,208.716
estimates,911,2001,male,209.097
estimates,911,2002,male,209.2
estimates,911,2003,male,209.082
estimates,911,2004,male,208.751
estimates,911,2005,male,208.227
estimates,911,2006,male,208.45
estimates,911,2007,male,208.315
estimates,911,2008,male,207.911
estimates,911,2009,male,207.316
estimates,911,2010,male,206.575
estimates,911,2011,male,206.589
estimates,911,2012,male,206.323
estimates,911,2013,male,205.851
estimates,911,2014,male,205.223
estimates,911,2015,male,204.461
medium_variant,911,2015,male,204.461
medium_variant,911,2016,male,204.053
medium_variant,911,2017,male,203.375
medium_variant,911,2018,male,202.475
medium_variant,911,2019,male,201.408
medium_variant,911,2020,male,200.205
medium_variant,911,2021,male,199.275
medium_variant,911,2022,male,198.173
medium_variant,911,2023,male,196.871
medium_variant,911,2024,male,195.327
medium_variant,911,2025,male,193.536
medium_variant,911,2026,male,191.996
medium_variant,911,2027,male,190.185
medium_variant,911,2028,male,188.138
medium_variant,911,2029,male,185.891
medium_variant,911,2030,male,183.472
medium_variant,911,2031,male,181.266
medium_variant,911,2032,male,178.861
medium_variant,911,2033,male,176.316
medium_variant,911,2034,male,173.679
medium_variant,911,2035,male,170.987
medium_variant,911,2036,male,168.546
medium_variant,911,2037,male,166.015
medium_variant,911,2038,male,163.441
medium_variant,911,2039,male,160.865
medium_variant,911,2040,male,158.315
medium_variant,911,2041,male,156.031
medium_variant,911,2042,male,153.732
medium_variant,911,2043,male,151.428
medium_variant,911,2044,male,149.12
medium_variant,911,2045,male,146.815
medium_variant,911,2046,male,144.72
medium_variant,911,2047,male,142.6
medium_variant,911,2048,male,140.465
medium_variant,911,2049,male,138.319
medium_variant,911,2050,male,136.17
medium_variant,911,2051,male,134.205
medium_variant,911,2052,male,132.214
medium_variant,911,2053,male,130.206
medium_variant,911,2054,male,128.191
medium_variant,911,2055,male,126.178
medium_variant,911,2056,male,124.336
medium_variant,911,2057,male,122.474
medium_variant,911,2058,male,120.607
medium_variant,911,2059,male,118.747
medium_variant,911,2060,male,116.905
medium_variant,911,2061,male,115.226
medium_variant,911,2062,male,113.548
medium_variant,911,2063,male,111.883
medium_variant,911,2064,male,110.241
medium_variant,911,2065,male,108.628
medium_variant,911,2066,male,107.187
medium_variant,911,2067,male,105.749
medium_variant,911,2068,male,104.326
medium_variant,911,2069,male,102.929
medium_variant,911,2070,male,101.564
medium_variant,911,2071,male,100.346
medium_variant,911,2072,male,99.139
medium_variant,911,2073,male,97.946
medium_variant,911,2074,male,96.767
medium_variant,911,2075,male,95.603
medium_variant,911,2076,male,94.568
medium_variant,911,2077,male,93.532
medium_variant,911,2078,male,92.498
medium_variant,911,2079,male,91.468
medium_variant,911,2080,male,90.442
medium_variant,911,2081,male,89.53
medium_variant,911,2082,male,88.606
medium_variant,911,2083,male,87.678
medium_variant,911,2084,male,86.749
medium_variant,911,2085,male,85.825
medium_variant,911,2086,male,84.999
medium_variant,911,2087,male,84.164
medium_variant,911,2088,male,83.326
medium_variant,911,2089,male,82.491
medium_variant,911,2090,male,81.664
medium_variant,911,2091,male,80.934
medium_variant,911,2092,male,80.199
medium_variant,911,2093,male,79.463
medium_variant,911,2094,male,78.731
medium_variant,911,2095,male,78.009
medium_variant,911,2096,male,77.376
medium_variant,911,2097,male,76.739
medium_variant,911,2098,male,76.103
medium_variant,911,2099,male,75.468
medium_variant,911,2100,male,74.838
estimates,911,1950,female,156.408
estimates,911,1951,female,157.303
estimates,911,1952,female,158.06
estimates,911,1953,female,158.448
estimates,911,1954,female,158.46
estimates,911,1955,female,158.213
estimates,911,1956,female,159.508
estimates,911,1957,female,160.22
estimates,911,1958,female,160.583
estimates,911,1959,female,160.787
estimates,911,1960,female,160.928
estimates,911,1961,female,162.099
estimates,911,1962,female,163.104
estimates,911,1963,female,163.933
estimates,911,1964,female,164.529
estimates,911,1965,female,164.902
estimates,911,1966,female,166.47
estimates,911,1967,female,167.622
estimates,911,1968,female,168.481
estimates,911,1969,female,169.204
estimates,911,1970,female,169.881
estimates,911,1971,female,171.734
estimates,911,1972,female,173.391
estimates,911,1973,female,174.842
estimates,911,1974,female,176.034
estimates,911,1975,female,176.965
estimates,911,1976,female,178.802
estimates,911,1977,female,180.218
estimates,911,1978,female,181.32
estimates,911,1979,female,182.23
estimates,911,1980,female,183.024
estimates,911,1981,female,184.83
estimates,911,1982,female,186.341
estimates,911,1983,female,187.586
estimates,911,1984,female,188.575
estimates,911,1985,female,189.327
estimates,911,1986,female,191.02
estimates,911,1987,female,192.315
estimates,911,1988,female,193.291
estimates,911,1989,female,194.056
estimates,911,1990,female,194.713
estimates,911,1991,female,196.138
estimates,911,1992,female,197.211
estimates,911,1993,female,197.976
estimates,911,1994,female,198.387
estimates,911,1995,female,198.376
estimates,911,1996,female,199.417
estimates,911,1997,female,200.023
estimates,911,1998,female,200.228
