variant,region,year,gender,childdependencyratio2569
estimates,928,1950,male,158.908
estimates,928,1951,male,160.674
estimates,928,1952,male,162.467
estimates,928,1953,male,163.955
estimates,928,1954,male,165.075
estimates,928,1955,male,165.946
estimates,928,1956,male,167.164
estimates,928,1957,male,167.887
estimates,928,1958,male,168.43
estimates,928,1959,male,169.05
estimates,928,1960,male,169.828
estimates,928,1961,male,171.299
estimates,928,1962,male,172.779
estimates,928,1963,male,174.178
estimates,928,1964,male,175.357
estimates,928,1965,male,176.256
estimates,928,1966,male,177.552
estimates,928,1967,male,178.493
estimates,928,1968,male,179.156
estimates,928,1969,male,179.704
estimates,928,1970,male,180.212
estimates,928,1971,male,181.337
estimates,928,1972,male,182.435
estimates,928,1973,male,183.417
estimates,928,1974,male,184.112
estimates,928,1975,male,184.455
estimates,928,1976,male,184.904
estimates,928,1977,male,184.872
estimates,928,1978,male,184.529
estimates,928,1979,male,184.055
estimates,928,1980,male,183.564
estimates,928,1981,male,183.492
estimates,928,1982,male,183.142
estimates,928,1983,male,182.537
estimates,928,1984,male,181.663
estimates,928,1985,male,180.524
estimates,928,1986,male,179.679
estimates,928,1987,male,178.535
estimates,928,1988,male,177.193
estimates,928,1989,male,175.79
estimates,928,1990,male,174.413
estimates,928,1991,male,173.157
estimates,928,1992,male,171.94
estimates,928,1993,male,170.652
estimates,928,1994,male,169.175
estimates,928,1995,male,167.511
estimates,928,1996,male,166.508
estimates,928,1997,male,165.325
estimates,928,1998,male,164.003
estimates,928,1999,male,162.557
estimates,928,2000,male,160.974
estimates,928,2001,male,158.944
estimates,928,2002,male,156.742
estimates,928,2003,male,154.448
estimates,928,2004,male,152.154
estimates,928,2005,male,149.91
estimates,928,2006,male,148.236
estimates,928,2007,male,146.568
estimates,928,2008,male,144.912
estimates,928,2009,male,143.259
estimates,928,2010,male,141.612
estimates,928,2011,male,140.517
estimates,928,2012,male,139.324
estimates,928,2013,male,138.069
estimates,928,2014,male,136.797
estimates,928,2015,male,135.513
medium_variant,928,2015,male,135.513
medium_variant,928,2016,male,134.35
medium_variant,928,2017,male,133.171
medium_variant,928,2018,male,131.925
medium_variant,928,2019,male,130.535
medium_variant,928,2020,male,128.978
medium_variant,928,2021,male,127.595
medium_variant,928,2022,male,126.033
medium_variant,928,2023,male,124.351
medium_variant,928,2024,male,122.631
medium_variant,928,2025,male,120.918
medium_variant,928,2026,male,119.458
medium_variant,928,2027,male,117.97
medium_variant,928,2028,male,116.456
medium_variant,928,2029,male,114.906
medium_variant,928,2030,male,113.316
medium_variant,928,2031,male,111.936
medium_variant,928,2032,male,110.506
medium_variant,928,2033,male,109.06
medium_variant,928,2034,male,107.632
medium_variant,928,2035,male,106.246
medium_variant,928,2036,male,105.122
medium_variant,928,2037,male,104.005
medium_variant,928,2038,male,102.894
medium_variant,928,2039,male,101.788
medium_variant,928,2040,male,100.682
medium_variant,928,2041,male,99.78
medium_variant,928,2042,male,98.859
medium_variant,928,2043,male,97.92
medium_variant,928,2044,male,96.961
medium_variant,928,2045,male,95.984
medium_variant,928,2046,male,95.191
medium_variant,928,2047,male,94.358
medium_variant,928,2048,male,93.489
medium_variant,928,2049,male,92.584
medium_variant,928,2050,male,91.649
medium_variant,928,2051,male,90.874
medium_variant,928,2052,male,90.057
medium_variant,928,2053,male,89.209
medium_variant,928,2054,male,88.338
medium_variant,928,2055,male,87.451
medium_variant,928,2056,male,86.739
medium_variant,928,2057,male,85.991
medium_variant,928,2058,male,85.221
medium_variant,928,2059,male,84.445
medium_variant,928,2060,male,83.674
medium_variant,928,2061,male,83.078
medium_variant,928,2062,male,82.466
medium_variant,928,2063,male,81.838
medium_variant,928,2064,male,81.194
medium_variant,928,2065,male,80.534
medium_variant,928,2066,male,80.028
medium_variant,928,2067,male,79.491
medium_variant,928,2068,male,78.931
