variant,region,year,gender,childdependencyratio2569
estimates,926,1950,male,81.546
estimates,926,1951,male,81.643
estimates,926,1952,male,81.39
estimates,926,1953,male,81.265
estimates,926,1954,male,81.285
estimates,926,1955,male,81.321
estimates,926,1956,male,81.271
estimates,926,1957,male,81.408
estimates,926,1958,male,81.599
estimates,926,1959,male,81.737
estimates,926,1960,male,81.805
estimates,926,1961,male,82.179
estimates,926,1962,male,82.372
estimates,926,1963,male,82.462
estimates,926,1964,male,82.591
estimates,926,1965,male,82.82
estimates,926,1966,male,83.592
estimates,926,1967,male,84.31
estimates,926,1968,male,84.893
estimates,926,1969,male,85.198
estimates,926,1970,male,85.134
estimates,926,1971,male,85.124
estimates,926,1972,male,84.709
estimates,926,1973,male,83.972
estimates,926,1974,male,83.056
estimates,926,1975,male,82.047
estimates,926,1976,male,81.052
estimates,926,1977,male,80.136
estimates,926,1978,male,79.147
estimates,926,1979,male,77.902
estimates,926,1980,male,76.354
estimates,926,1981,male,74.906
estimates,926,1982,male,73.242
estimates,926,1983,male,71.463
estimates,926,1984,male,69.685
estimates,926,1985,male,67.97
estimates,926,1986,male,66.599
estimates,926,1987,male,65.139
estimates,926,1988,male,63.647
estimates,926,1989,male,62.169
estimates,926,1990,male,60.73
estimates,926,1991,male,59.549
estimates,926,1992,male,58.391
estimates,926,1993,male,57.304
estimates,926,1994,male,56.347
estimates,926,1995,male,55.553
estimates,926,1996,male,54.854
estimates,926,1997,male,54.381
estimates,926,1998,male,54.061
estimates,926,1999,male,53.813
estimates,926,2000,male,53.6
estimates,926,2001,male,53.629
estimates,926,2002,male,53.66
estimates,926,2003,male,53.659
estimates,926,2004,male,53.588
estimates,926,2005,male,53.418
estimates,926,2006,male,53.274
estimates,926,2007,male,53.03
estimates,926,2008,male,52.707
estimates,926,2009,male,52.344
estimates,926,2010,male,51.976
estimates,926,2011,male,51.848
estimates,926,2012,male,51.69
estimates,926,2013,male,51.506
estimates,926,2014,male,51.309
estimates,926,2015,male,51.107
medium_variant,926,2015,male,51.107
