variant,region,year,gender,childdependencyratio2569
estimates,1500,1950,male,173.275
estimates,1500,1951,male,174.351
estimates,1500,1952,male,175.057
estimates,1500,1953,male,175.451
estimates,1500,1954,male,175.741
estimates,1500,1955,male,176.071
estimates,1500,1956,male,177.367
estimates,1500,1957,male,178.405
estimates,1500,1958,male,179.176
estimates,1500,1959,male,179.611
estimates,1500,1960,male,179.687
estimates,1500,1961,male,181.104
estimates,1500,1962,male,181.824
estimates,1500,1963,male,182.093
estimates,1500,1964,male,182.223
estimates,1500,1965,male,182.404
estimates,1500,1966,male,183.324
estimates,1500,1967,male,184.228
estimates,1500,1968,male,185.071
estimates,1500,1969,male,185.711
estimates,1500,1970,male,186.119
estimates,1500,1971,male,187.794
estimates,1500,1972,male,188.984
estimates,1500,1973,male,189.843
estimates,1500,1974,male,190.559
estimates,1500,1975,male,191.215
estimates,1500,1976,male,192.372
estimates,1500,1977,male,193.282
estimates,1500,1978,male,193.952
estimates,1500,1979,male,194.332
estimates,1500,1980,male,194.429
estimates,1500,1981,male,195.717
estimates,1500,1982,male,196.681
estimates,1500,1983,male,197.377
estimates,1500,1984,male,197.887
estimates,1500,1985,male,198.301
estimates,1500,1986,male,199.678
estimates,1500,1987,male,200.642
estimates,1500,1988,male,201.282
estimates,1500,1989,male,201.681
estimates,1500,1990,male,201.91
estimates,1500,1991,male,202.244
estimates,1500,1992,male,202.258
estimates,1500,1993,male,202.005
estimates,1500,1994,male,201.524
estimates,1500,1995,male,200.876
estimates,1500,1996,male,201.465
estimates,1500,1997,male,201.806
estimates,1500,1998,male,201.97
estimates,1500,1999,male,202.037
estimates,1500,2000,male,202.06
estimates,1500,2001,male,202.227
estimates,1500,2002,male,202.142
estimates,1500,2003,male,201.855
estimates,1500,2004,male,201.391
estimates,1500,2005,male,200.772
estimates,1500,2006,male,200.445
estimates,1500,2007,male,199.895
estimates,1500,2008,male,199.162
estimates,1500,2009,male,198.295
estimates,1500,2010,male,197.354
estimates,1500,2011,male,196.528
estimates,1500,2012,male,195.478
estimates,1500,2013,male,194.228
estimates,1500,2014,male,192.796
estimates,1500,2015,male,191.201
medium_variant,1500,2015,male,191.201
medium_variant,1500,2016,male,189.746
medium_variant,1500,2017,male,188.101
medium_variant,1500,2018,male,186.287
medium_variant,1500,2019,male,184.312
medium_variant,1500,2020,male,182.193
medium_variant,1500,2021,male,180.222
medium_variant,1500,2022,male,178.075
medium_variant,1500,2023,male,175.789
medium_variant,1500,2024,male,173.407
medium_variant,1500,2025,male,170.961
medium_variant,1500,2026,male,168.694
medium_variant,1500,2027,male,166.34
medium_variant,1500,2028,male,163.931
medium_variant,1500,2029,male,161.493
medium_variant,1500,2030,male,159.045
medium_variant,1500,2031,male,156.798
medium_variant,1500,2032,male,154.511
medium_variant,1500,2033,male,152.209
medium_variant,1500,2034,male,149.916
medium_variant,1500,2035,male,147.648
medium_variant,1500,2036,male,145.584
medium_variant,1500,2037,male,143.514
medium_variant,1500,2038,male,141.444
