country,variant,freq,year,under60mortalityper1000livebirth
262,estimates,5yearly,1950,620.56657
262,estimates,5yearly,1955,593.82392
262,estimates,5yearly,1960,562.32151
262,estimates,5yearly,1965,531.70973
262,estimates,5yearly,1970,481.4884
262,estimates,5yearly,1975,457.78862
262,estimates,5yearly,1980,426.89674
262,estimates,5yearly,1985,405.82123
262,estimates,5yearly,1990,397.02018
262,estimates,5yearly,1995,409.35145
262,estimates,5yearly,2000,412.38713
262,estimates,5yearly,2005,379.72157
262,estimates,5yearly,2010,336.81061
262,medium_variant,5yearly,2015,320.67556
262,medium_variant,5yearly,2020,304.90435
262,medium_variant,5yearly,2025,290.36181
262,medium_variant,5yearly,2030,276.82159
262,medium_variant,5yearly,2035,264.10961
262,medium_variant,5yearly,2040,251.87547
262,medium_variant,5yearly,2045,240.47657
262,medium_variant,5yearly,2050,229.92329
262,medium_variant,5yearly,2055,219.84768
262,medium_variant,5yearly,2060,209.82896
262,medium_variant,5yearly,2065,200.4268
262,medium_variant,5yearly,2070,191.16069
262,medium_variant,5yearly,2075,181.87794
262,medium_variant,5yearly,2080,173.31494
262,medium_variant,5yearly,2085,164.8707
262,medium_variant,5yearly,2090,156.91702
262,medium_variant,5yearly,2095,149.02771
262,estimates,5yearly,Regi,Djibouti
262,medium_variant,5yearly,Regi,Djibouti
