country,variant,freq,year,under60mortalityper1000livebirth
470,estimates,5yearly,1950,227.66834
470,estimates,5yearly,1955,196.34444
470,estimates,5yearly,1960,175.59511
470,estimates,5yearly,1965,158.12351
470,estimates,5yearly,1970,142.73419
470,estimates,5yearly,1975,128.74568
470,estimates,5yearly,1980,115.58769
470,estimates,5yearly,1985,103.92918
470,estimates,5yearly,1990,94.09303
470,estimates,5yearly,1995,85.4079600000001
470,estimates,5yearly,2000,77.5480100000001
470,estimates,5yearly,2005,70.34474
470,estimates,5yearly,2010,63.80717
470,medium_variant,5yearly,2015,57.9986299999999
470,medium_variant,5yearly,2020,53.28054
470,medium_variant,5yearly,2025,48.74
470,medium_variant,5yearly,2030,44.48199
470,medium_variant,5yearly,2035,40.7322900000001
470,medium_variant,5yearly,2040,37.53069
470,medium_variant,5yearly,2045,34.90823
470,medium_variant,5yearly,2050,32.73911
470,medium_variant,5yearly,2055,30.6928999999999
470,medium_variant,5yearly,2060,28.75399
470,medium_variant,5yearly,2065,26.8711199999999
470,medium_variant,5yearly,2070,25.1176799999999
470,medium_variant,5yearly,2075,23.42553
470,medium_variant,5yearly,2080,21.91455
470,medium_variant,5yearly,2085,20.39084
470,medium_variant,5yearly,2090,18.9634200000001
470,medium_variant,5yearly,2095,17.65046
470,estimates,5yearly,Regi,Malta
470,medium_variant,5yearly,Regi,Malta
