country,variant,freq,year,under60mortalityper1000livebirth
860,estimates,5yearly,1950,398.8318
860,estimates,5yearly,1955,370.92169
860,estimates,5yearly,1960,344.15627
860,estimates,5yearly,1965,316.19609
860,estimates,5yearly,1970,295.96997
860,estimates,5yearly,1975,283.81293
860,estimates,5yearly,1980,270.8078
860,estimates,5yearly,1985,255.58097
860,estimates,5yearly,1990,263.27011
860,estimates,5yearly,1995,257.62647
860,estimates,5yearly,2000,240.76562
860,estimates,5yearly,2005,215.94741
860,estimates,5yearly,2010,178.50797
860,medium_variant,5yearly,2015,169.94823
860,medium_variant,5yearly,2020,161.64498
860,medium_variant,5yearly,2025,154.51302
860,medium_variant,5yearly,2030,147.85605
860,medium_variant,5yearly,2035,141.04923
860,medium_variant,5yearly,2040,134.04881
860,medium_variant,5yearly,2045,127.10736
860,medium_variant,5yearly,2050,120.05606
860,medium_variant,5yearly,2055,112.91226
860,medium_variant,5yearly,2060,105.83015
860,medium_variant,5yearly,2065,98.61882
860,medium_variant,5yearly,2070,91.91026
860,medium_variant,5yearly,2075,85.19174
860,medium_variant,5yearly,2080,78.59156
860,medium_variant,5yearly,2085,72.4331600000001
860,medium_variant,5yearly,2090,66.46557
860,medium_variant,5yearly,2095,61.05208
860,estimates,5yearly,Regi,Uzbekistan
860,medium_variant,5yearly,Regi,Uzbekistan
