country,variant,freq,year,under60mortalityper1000livebirth
826,estimates,5yearly,1950,196.4967
826,estimates,5yearly,1955,178.56725
826,estimates,5yearly,1960,172.70065
826,estimates,5yearly,1965,165.72915
826,estimates,5yearly,1970,160.98099
826,estimates,5yearly,1975,150.95004
826,estimates,5yearly,1980,134.73904
826,estimates,5yearly,1985,120.80142
826,estimates,5yearly,1990,107.55067
826,estimates,5yearly,1995,99.6305599999999
826,estimates,5yearly,2000,90.96698
826,estimates,5yearly,2005,84.31462
826,estimates,5yearly,2010,74.6568700000001
826,medium_variant,5yearly,2015,68.6183299999999
826,medium_variant,5yearly,2020,62.95118
826,medium_variant,5yearly,2025,57.53071
826,medium_variant,5yearly,2030,52.4362399999999
826,medium_variant,5yearly,2035,48.13265
826,medium_variant,5yearly,2040,44.4392100000001
826,medium_variant,5yearly,2045,41.1132199999999
826,medium_variant,5yearly,2050,37.9128
826,medium_variant,5yearly,2055,35.00917
826,medium_variant,5yearly,2060,32.13308
826,medium_variant,5yearly,2065,29.3900500000001
826,medium_variant,5yearly,2070,26.8364299999999
826,medium_variant,5yearly,2075,24.34193
826,medium_variant,5yearly,2080,21.99703
826,medium_variant,5yearly,2085,19.79352
826,medium_variant,5yearly,2090,17.71365
826,medium_variant,5yearly,2095,15.7664200000001
826,estimates,5yearly,Regi,United Kingdom
826,medium_variant,5yearly,Regi,United Kingdom
