country,variant,freq,year,under60mortalityper1000livebirth
156,estimates,5yearly,1950,599.51454
156,estimates,5yearly,1955,591.55431
156,estimates,5yearly,1960,588.71618
156,estimates,5yearly,1965,408.74024
156,estimates,5yearly,1970,301.7913
156,estimates,5yearly,1975,235.90878
156,estimates,5yearly,1980,204.99613
156,estimates,5yearly,1985,185.71046
156,estimates,5yearly,1990,177.23054
156,estimates,5yearly,1995,162.04616
156,estimates,5yearly,2000,131.56943
156,estimates,5yearly,2005,112.77263
156,estimates,5yearly,2010,99.6711100000001
156,medium_variant,5yearly,2015,92.04101
156,medium_variant,5yearly,2020,85.1775299999999
156,medium_variant,5yearly,2025,78.78028
156,medium_variant,5yearly,2030,73.0705700000001
156,medium_variant,5yearly,2035,67.91784
156,medium_variant,5yearly,2040,63.0576700000001
156,medium_variant,5yearly,2045,58.6316099999999
156,medium_variant,5yearly,2050,54.5965399999999
156,medium_variant,5yearly,2055,50.68144
156,medium_variant,5yearly,2060,46.99742
156,medium_variant,5yearly,2065,43.60215
156,medium_variant,5yearly,2070,40.60787
156,medium_variant,5yearly,2075,37.79245
156,medium_variant,5yearly,2080,35.19503
156,medium_variant,5yearly,2085,32.8079099999999
156,medium_variant,5yearly,2090,30.4921899999999
156,medium_variant,5yearly,2095,28.2705499999999
156,estimates,5yearly,Regi,China
156,medium_variant,5yearly,Regi,China
