country,variant,freq,year,under60mortalityper1000livebirth
638,estimates,5yearly,1950,539.77853
638,estimates,5yearly,1955,472.26589
638,estimates,5yearly,1960,411.48241
638,estimates,5yearly,1965,357.37371
638,estimates,5yearly,1970,310.14704
638,estimates,5yearly,1975,269.8594
638,estimates,5yearly,1980,235.11906
638,estimates,5yearly,1985,205.08708
638,estimates,5yearly,1990,178.5448
638,estimates,5yearly,1995,155.78058
638,estimates,5yearly,2000,136.911
638,estimates,5yearly,2005,119.98782
638,estimates,5yearly,2010,104.49341
638,medium_variant,5yearly,2015,94.21393
638,medium_variant,5yearly,2020,83.47543
638,medium_variant,5yearly,2025,74.0344100000001
638,medium_variant,5yearly,2030,66.82495
638,medium_variant,5yearly,2035,61.08492
638,medium_variant,5yearly,2040,56.22461
638,medium_variant,5yearly,2045,51.8404099999999
638,medium_variant,5yearly,2050,47.5165200000001
638,medium_variant,5yearly,2055,43.34532
638,medium_variant,5yearly,2060,39.46014
638,medium_variant,5yearly,2065,35.9366099999999
638,medium_variant,5yearly,2070,32.6695299999999
638,medium_variant,5yearly,2075,29.58635
638,medium_variant,5yearly,2080,26.78529
638,medium_variant,5yearly,2085,24.14409
638,medium_variant,5yearly,2090,21.6756299999999
638,medium_variant,5yearly,2095,19.41857
638,estimates,5yearly,Regi,Réunion
638,medium_variant,5yearly,Regi,Réunion
