country,variant,freq,year,under60mortalityper1000livebirth
268,estimates,5yearly,1950,340.05205
268,estimates,5yearly,1955,303.52309
268,estimates,5yearly,1960,269.13939
268,estimates,5yearly,1965,239.69922
268,estimates,5yearly,1970,219.81429
268,estimates,5yearly,1975,201.34092
268,estimates,5yearly,1980,203.29134
268,estimates,5yearly,1985,192.45432
268,estimates,5yearly,1990,195.04895
268,estimates,5yearly,1995,180.4795
268,estimates,5yearly,2000,158.71028
268,estimates,5yearly,2005,164.33752
268,estimates,5yearly,2010,170.53046
268,medium_variant,5yearly,2015,159.55945
268,medium_variant,5yearly,2020,149.15809
268,medium_variant,5yearly,2025,139.32443
268,medium_variant,5yearly,2030,129.70436
268,medium_variant,5yearly,2035,120.50529
268,medium_variant,5yearly,2040,111.97031
268,medium_variant,5yearly,2045,103.61825
268,medium_variant,5yearly,2050,95.07351
268,medium_variant,5yearly,2055,86.67221
268,medium_variant,5yearly,2060,78.32024
268,medium_variant,5yearly,2065,70.6090399999999
268,medium_variant,5yearly,2070,63.79064
268,medium_variant,5yearly,2075,58.09045
268,medium_variant,5yearly,2080,52.98062
268,medium_variant,5yearly,2085,48.60538
268,medium_variant,5yearly,2090,44.61757
268,medium_variant,5yearly,2095,41.05666
268,estimates,5yearly,Regi,Georgia
268,medium_variant,5yearly,Regi,Georgia
