country,variant,freq,year,under60mortalityper1000livebirth
702,estimates,5yearly,1950,365.84688
702,estimates,5yearly,1955,288.71677
702,estimates,5yearly,1960,251.30163
702,estimates,5yearly,1965,229.55348
702,estimates,5yearly,1970,204.39642
702,estimates,5yearly,1975,176.03147
702,estimates,5yearly,1980,150.31852
702,estimates,5yearly,1985,129.65554
702,estimates,5yearly,1990,105.85195
702,estimates,5yearly,1995,89.8837300000001
702,estimates,5yearly,2000,77.68864
702,estimates,5yearly,2005,67.9003699999999
702,estimates,5yearly,2010,58.5537300000001
702,medium_variant,5yearly,2015,52.55058
702,medium_variant,5yearly,2020,47.90251
702,medium_variant,5yearly,2025,44.2575999999999
702,medium_variant,5yearly,2030,41.0288499999999
702,medium_variant,5yearly,2035,38.0233400000001
702,medium_variant,5yearly,2040,35.3275500000001
702,medium_variant,5yearly,2045,32.87576
702,medium_variant,5yearly,2050,30.48814
702,medium_variant,5yearly,2055,28.2501399999999
702,medium_variant,5yearly,2060,26.1700500000001
702,medium_variant,5yearly,2065,24.1902099999999
702,medium_variant,5yearly,2070,22.3230499999999
702,medium_variant,5yearly,2075,20.5069
702,medium_variant,5yearly,2080,18.8314900000001
702,medium_variant,5yearly,2085,17.24327
702,medium_variant,5yearly,2090,15.79197
702,medium_variant,5yearly,2095,14.42922
702,estimates,5yearly,Regi,Singapore
702,medium_variant,5yearly,Regi,Singapore
