country,variant,freq,year,under60mortalityper1000livebirth
108,estimates,5yearly,1950,647.91489
108,estimates,5yearly,1955,627.24495
108,estimates,5yearly,1960,606.25039
108,estimates,5yearly,1965,585.27393
108,estimates,5yearly,1970,575.30529
108,estimates,5yearly,1975,544.00834
108,estimates,5yearly,1980,521.73027
108,estimates,5yearly,1985,505.75836
108,estimates,5yearly,1990,532.11074
108,estimates,5yearly,1995,486.56921
108,estimates,5yearly,2000,477.50011
108,estimates,5yearly,2005,454.02236
108,estimates,5yearly,2010,414.09279
108,medium_variant,5yearly,2015,384.2855
108,medium_variant,5yearly,2020,355.10903
108,medium_variant,5yearly,2025,327.54622
108,medium_variant,5yearly,2030,301.78702
108,medium_variant,5yearly,2035,278.22476
108,medium_variant,5yearly,2040,256.52872
108,medium_variant,5yearly,2045,237.38581
108,medium_variant,5yearly,2050,221.41251
108,medium_variant,5yearly,2055,207.03239
108,medium_variant,5yearly,2060,194.06504
108,medium_variant,5yearly,2065,182.0254
108,medium_variant,5yearly,2070,171.81541
108,medium_variant,5yearly,2075,161.8712
108,medium_variant,5yearly,2080,152.93537
108,medium_variant,5yearly,2085,144.35903
108,medium_variant,5yearly,2090,136.05208
108,medium_variant,5yearly,2095,128.14705
108,estimates,5yearly,Regi,Burundi
108,medium_variant,5yearly,Regi,Burundi
