country,variant,freq,year,under60mortalityper1000livebirth
716,estimates,5yearly,1950,515.1048
716,estimates,5yearly,1955,486.10786
716,estimates,5yearly,1960,458.84932
716,estimates,5yearly,1965,434.90291
716,estimates,5yearly,1970,410.78066
716,estimates,5yearly,1975,380.37166
716,estimates,5yearly,1980,342.65808
716,estimates,5yearly,1985,369.91224
716,estimates,5yearly,1990,512.51891
716,estimates,5yearly,1995,681.11622
716,estimates,5yearly,2000,752.61448
716,estimates,5yearly,2005,675.16369
716,estimates,5yearly,2010,471.23811
716,medium_variant,5yearly,2015,378.65563
716,medium_variant,5yearly,2020,367.19309
716,medium_variant,5yearly,2025,330.86976
716,medium_variant,5yearly,2030,291.13057
716,medium_variant,5yearly,2035,256.84826
716,medium_variant,5yearly,2040,228.79913
716,medium_variant,5yearly,2045,203.53242
716,medium_variant,5yearly,2050,183.72291
716,medium_variant,5yearly,2055,168.1719
716,medium_variant,5yearly,2060,154.2829
716,medium_variant,5yearly,2065,141.80582
716,medium_variant,5yearly,2070,130.62392
716,medium_variant,5yearly,2075,121.93731
716,medium_variant,5yearly,2080,114.69519
716,medium_variant,5yearly,2085,107.98165
716,medium_variant,5yearly,2090,101.67561
716,medium_variant,5yearly,2095,95.73572
716,estimates,5yearly,Regi,Zimbabwe
716,medium_variant,5yearly,Regi,Zimbabwe
