country,variant,freq,year,under60mortalityper1000livebirth
706,estimates,5yearly,1950,716.42862
706,estimates,5yearly,1955,689.82147
706,estimates,5yearly,1960,663.10251
706,estimates,5yearly,1965,635.34096
706,estimates,5yearly,1970,609.05201
706,estimates,5yearly,1975,583.10274
706,estimates,5yearly,1980,559.36412
706,estimates,5yearly,1985,547.50412
706,estimates,5yearly,1990,569.49984
706,estimates,5yearly,1995,504.29619
706,estimates,5yearly,2000,481.62289
706,estimates,5yearly,2005,457.17913
706,estimates,5yearly,2010,433.64344
706,medium_variant,5yearly,2015,402.00778
706,medium_variant,5yearly,2020,370.84116
706,medium_variant,5yearly,2025,342.47361
706,medium_variant,5yearly,2030,316.39561
706,medium_variant,5yearly,2035,292.99241
706,medium_variant,5yearly,2040,272.05376
706,medium_variant,5yearly,2045,253.46619
706,medium_variant,5yearly,2050,236.9847
706,medium_variant,5yearly,2055,222.38847
706,medium_variant,5yearly,2060,208.67971
706,medium_variant,5yearly,2065,196.092
706,medium_variant,5yearly,2070,184.01838
706,medium_variant,5yearly,2075,173.43995
706,medium_variant,5yearly,2080,163.25588
706,medium_variant,5yearly,2085,153.37827
706,medium_variant,5yearly,2090,144.27116
706,medium_variant,5yearly,2095,134.87671
706,estimates,5yearly,Regi,Somalia
706,medium_variant,5yearly,Regi,Somalia
