variant,continent,year,gender,childdependencyratio1564
estimates,935,1950,male,61.154
estimates,935,1951,male,62.199
estimates,935,1952,male,63.489
estimates,935,1953,male,64.545
estimates,935,1954,male,65.215
estimates,935,1955,male,65.615
estimates,935,1956,male,67.072
estimates,935,1957,male,67.912
estimates,935,1958,male,68.523
estimates,935,1959,male,69.214
estimates,935,1960,male,70.062
estimates,935,1961,male,70.672
estimates,935,1962,male,71.707
estimates,935,1963,male,72.824
estimates,935,1964,male,73.551
estimates,935,1965,male,73.718
estimates,935,1966,male,74.289
estimates,935,1967,male,74.184
estimates,935,1968,male,73.667
estimates,935,1969,male,73.111
estimates,935,1970,male,72.678
estimates,935,1971,male,72.573
estimates,935,1972,male,72.408
estimates,935,1973,male,72.157
estimates,935,1974,male,71.693
estimates,935,1975,male,70.944
estimates,935,1976,male,70.133
estimates,935,1977,male,69.056
estimates,935,1978,male,67.776
estimates,935,1979,male,66.404
estimates,935,1980,male,65.023
estimates,935,1981,male,63.644
estimates,935,1982,male,62.387
estimates,935,1983,male,61.203
estimates,935,1984,male,60.043
estimates,935,1985,male,58.915
estimates,935,1986,male,58.256
estimates,935,1987,male,57.561
estimates,935,1988,male,56.875
estimates,935,1989,male,56.219
estimates,935,1990,male,55.572
estimates,935,1991,male,55.276
estimates,935,1992,male,54.761
estimates,935,1993,male,54.12
estimates,935,1994,male,53.451
estimates,935,1995,male,52.781
estimates,935,1996,male,51.815
estimates,935,1997,male,51.001
estimates,935,1998,male,50.202
estimates,935,1999,male,49.247
estimates,935,2000,male,48.096
estimates,935,2001,male,47.032
estimates,935,2002,male,45.814
estimates,935,2003,male,44.525
estimates,935,2004,male,43.3
estimates,935,2005,male,42.213
estimates,935,2006,male,41.354
estimates,935,2007,male,40.572
estimates,935,2008,male,39.884
estimates,935,2009,male,39.278
estimates,935,2010,male,38.742
estimates,935,2011,male,38.307
estimates,935,2012,male,37.921
estimates,935,2013,male,37.579
estimates,935,2014,male,37.261
estimates,935,2015,male,36.955
medium_variant,935,2015,male,36.955
medium_variant,935,2016,male,36.687
medium_variant,935,2017,male,36.422
medium_variant,935,2018,male,36.146
medium_variant,935,2019,male,35.846
medium_variant,935,2020,male,35.514
medium_variant,935,2021,male,35.189
medium_variant,935,2022,male,34.831
medium_variant,935,2023,male,34.449
medium_variant,935,2024,male,34.056
medium_variant,935,2025,male,33.66
medium_variant,935,2026,male,33.298
medium_variant,935,2027,male,32.933
medium_variant,935,2028,male,32.566
medium_variant,935,2029,male,32.202
medium_variant,935,2030,male,31.844
medium_variant,935,2031,male,31.544
medium_variant,935,2032,male,31.244
medium_variant,935,2033,male,30.95
medium_variant,935,2034,male,30.665
medium_variant,935,2035,male,30.392
medium_variant,935,2036,male,30.171
medium_variant,935,2037,male,29.959
medium_variant,935,2038,male,29.754
medium_variant,935,2039,male,29.551
medium_variant,935,2040,male,29.347
medium_variant,935,2041,male,29.179
medium_variant,935,2042,male,29.008
medium_variant,935,2043,male,28.839
medium_variant,935,2044,male,28.676
medium_variant,935,2045,male,28.525
medium_variant,935,2046,male,28.418
medium_variant,935,2047,male,28.314
medium_variant,935,2048,male,28.214
medium_variant,935,2049,male,28.125
medium_variant,935,2050,male,28.049
medium_variant,935,2051,male,28.013
medium_variant,935,2052,male,27.984
medium_variant,935,2053,male,27.954
medium_variant,935,2054,male,27.913
medium_variant,935,2055,male,27.852
medium_variant,935,2056,male,27.801
medium_variant,935,2057,male,27.73
medium_variant,935,2058,male,27.641
medium_variant,935,2059,male,27.539
medium_variant,935,2060,male,27.427
medium_variant,935,2061,male,27.333
medium_variant,935,2062,male,27.228
medium_variant,935,2063,male,27.115
medium_variant,935,2064,male,27
medium_variant,935,2065,male,26.887
medium_variant,935,2066,male,26.808
medium_variant,935,2067,male,26.727
medium_variant,935,2068,male,26.649
medium_variant,935,2069,male,26.576
medium_variant,935,2070,male,26.512
medium_variant,935,2071,male,26.482
medium_variant,935,2072,male,26.456
medium_variant,935,2073,male,26.436
medium_variant,935,2074,male,26.42
medium_variant,935,2075,male,26.406
medium_variant,935,2076,male,26.419
