variant,continent,year,gender,childdependencyratio1564
estimates,904,1950,male,72.815
estimates,904,1951,male,73.644
estimates,904,1952,male,74.461
estimates,904,1953,male,75.188
estimates,904,1954,male,75.788
estimates,904,1955,male,76.281
estimates,904,1956,male,77.382
estimates,904,1957,male,78.199
estimates,904,1958,male,78.863
estimates,904,1959,male,79.485
estimates,904,1960,male,80.098
estimates,904,1961,male,80.738
estimates,904,1962,male,81.419
estimates,904,1963,male,82.018
estimates,904,1964,male,82.345
estimates,904,1965,male,82.315
estimates,904,1966,male,82.531
estimates,904,1967,male,82.288
estimates,904,1968,male,81.738
estimates,904,1969,male,81.085
estimates,904,1970,male,80.423
estimates,904,1971,male,79.835
estimates,904,1972,male,79.24
estimates,904,1973,male,78.594
estimates,904,1974,male,77.819
estimates,904,1975,male,76.895
estimates,904,1976,male,76.156
estimates,904,1977,male,75.294
estimates,904,1978,male,74.345
estimates,904,1979,male,73.364
estimates,904,1980,male,72.38
estimates,904,1981,male,71.565
estimates,904,1982,male,70.71
estimates,904,1983,male,69.833
estimates,904,1984,male,68.936
estimates,904,1985,male,68.013
estimates,904,1986,male,67.147
estimates,904,1987,male,66.245
estimates,904,1988,male,65.31
estimates,904,1989,male,64.348
estimates,904,1990,male,63.361
estimates,904,1991,male,62.401
estimates,904,1992,male,61.419
estimates,904,1993,male,60.408
estimates,904,1994,male,59.363
estimates,904,1995,male,58.288
estimates,904,1996,male,57.267
estimates,904,1997,male,56.238
estimates,904,1998,male,55.202
estimates,904,1999,male,54.163
estimates,904,2000,male,53.124
estimates,904,2001,male,52.14
estimates,904,2002,male,51.143
estimates,904,2003,male,50.144
estimates,904,2004,male,49.159
estimates,904,2005,male,48.194
estimates,904,2006,male,47.197
estimates,904,2007,male,46.224
estimates,904,2008,male,45.27
estimates,904,2009,male,44.337
estimates,904,2010,male,43.431
estimates,904,2011,male,42.569
estimates,904,2012,male,41.758
estimates,904,2013,male,40.986
estimates,904,2014,male,40.242
estimates,904,2015,male,39.52
medium_variant,904,2015,male,39.52
medium_variant,904,2016,male,38.914
medium_variant,904,2017,male,38.297
medium_variant,904,2018,male,37.691
medium_variant,904,2019,male,37.122
medium_variant,904,2020,male,36.598
medium_variant,904,2021,male,36.102
medium_variant,904,2022,male,35.649
medium_variant,904,2023,male,35.225
medium_variant,904,2024,male,34.803
medium_variant,904,2025,male,34.371
medium_variant,904,2026,male,33.959
medium_variant,904,2027,male,33.541
medium_variant,904,2028,male,33.118
medium_variant,904,2029,male,32.698
medium_variant,904,2030,male,32.287
medium_variant,904,2031,male,31.905
medium_variant,904,2032,male,31.529
medium_variant,904,2033,male,31.16
medium_variant,904,2034,male,30.801
medium_variant,904,2035,male,30.454
medium_variant,904,2036,male,30.139
medium_variant,904,2037,male,29.835
medium_variant,904,2038,male,29.544
medium_variant,904,2039,male,29.265
medium_variant,904,2040,male,29
medium_variant,904,2041,male,28.766
medium_variant,904,2042,male,28.545
medium_variant,904,2043,male,28.337
medium_variant,904,2044,male,28.14
medium_variant,904,2045,male,27.954
medium_variant,904,2046,male,27.797
medium_variant,904,2047,male,27.648
medium_variant,904,2048,male,27.508
medium_variant,904,2049,male,27.376
medium_variant,904,2050,male,27.251
medium_variant,904,2051,male,27.146
medium_variant,904,2052,male,27.047
medium_variant,904,2053,male,26.951
medium_variant,904,2054,male,26.859
medium_variant,904,2055,male,26.769
medium_variant,904,2056,male,26.694
medium_variant,904,2057,male,26.62
medium_variant,904,2058,male,26.547
medium_variant,904,2059,male,26.476
medium_variant,904,2060,male,26.408
medium_variant,904,2061,male,26.353
medium_variant,904,2062,male,26.3
medium_variant,904,2063,male,26.249
medium_variant,904,2064,male,26.197
medium_variant,904,2065,male,26.145
medium_variant,904,2066,male,26.106
medium_variant,904,2067,male,26.064
medium_variant,904,2068,male,26.021
medium_variant,904,2069,male,25.977
medium_variant,904,2070,male,25.935
medium_variant,904,2071,male,25.903
medium_variant,904,2072,male,25.871
medium_variant,904,2073,male,25.841
medium_variant,904,2074,male,25.813
medium_variant,904,2075,male,25.79
medium_variant,904,2076,male,25.781
medium_variant,904,2077,male,25.775
medium_variant,904,2078,male,25.772
medium_variant,904,2079,male,25.77
medium_variant,904,2080,male,25.769
medium_variant,904,2081,male,25.779
medium_variant,904,2082,male,25.788
medium_variant,904,2083,male,25.796
medium_variant,904,2084,male,25.804
medium_variant,904,2085,male,25.811
medium_variant,904,2086,male,25.825
medium_variant,904,2087,male,25.837
medium_variant,904,2088,male,25.846
medium_variant,904,2089,male,25.853
medium_variant,904,2090,male,25.858
medium_variant,904,2091,male,25.869
medium_variant,904,2092,male,25.877
medium_variant,904,2093,male,25.883
medium_variant,904,2094,male,25.886
medium_variant,904,2095,male,25.888
medium_variant,904,2096,male,25.897
medium_variant,904,2097,male,25.904
medium_variant,904,2098,male,25.908
medium_variant,904,2099,male,25.911
medium_variant,904,2100,male,25.914
estimates,904,1950,female,70.469
estimates,904,1951,female,71.217
estimates,904,1952,female,72.016
estimates,904,1953,female,72.741
estimates,904,1954,female,73.333
estimates,904,1955,female,73.81
estimates,904,1956,female,74.889
estimates,904,1957,female,75.669
estimates,904,1958,female,76.296
estimates,904,1959,female,76.899
estimates,904,1960,female,77.519
estimates,904,1961,female,78.164
estimates,904,1962,female,78.876
estimates,904,1963,female,79.517
estimates,904,1964,female,79.885
estimates,904,1965,female,79.889
estimates,904,1966,female,80.108
estimates,904,1967,female,79.87
estimates,904,1968,female,79.33
estimates,904,1969,female,78.698
estimates,904,1970,female,78.069
estimates,904,1971,female,77.461
estimates,904,1972,female,76.858
estimates,904,1973,female,76.213
estimates,904,1974,female,75.444
estimates,904,1975,female,74.528
estimates,904,1976,female,73.699
estimates,904,1977,female,72.756
estimates,904,1978,female,71.736
estimates,904,1979,female,70.691
estimates,904,1980,female,69.652
estimates,904,1981,female,68.771
estimates,904,1982,female,67.853
estimates,904,1983,female,66.918
estimates,904,1984,female,65.968
estimates,904,1985,female,64.998
estimates,904,1986,female,64.081
estimates,904,1987,female,63.13
estimates,904,1988,female,62.154
estimates,904,1989,female,61.16
estimates,904,1990,female,60.154
estimates,904,1991,female,59.15
estimates,904,1992,female,58.137
estimates,904,1993,female,57.112
estimates,904,1994,female,56.07
estimates,904,1995,female,55.016
estimates,904,1996,female,54.02
estimates,904,1997,female,53.027
estimates,904,1998,female,52.038
estimates,904,1999,female,51.048
estimates,904,2000,female,50.057
estimates,904,2001,female,49.111
estimates,904,2002,female,48.143
estimates,904,2003,female,47.171
estimates,904,2004,female,46.217
estimates,904,2005,female,45.291
estimates,904,2006,female,44.332
estimates,904,2007,female,43.41
estimates,904,2008,female,42.517
estimates,904,2009,female,41.641
estimates,904,2010,female,40.784
estimates,904,2011,female,39.978
estimates,904,2012,female,39.207
estimates,904,2013,female,38.471
estimates,904,2014,female,37.768
estimates,904,2015,female,37.098
medium_variant,904,2015,female,37.098
medium_variant,904,2016,female,36.534
medium_variant,904,2017,female,35.971
medium_variant,904,2018,female,35.426
medium_variant,904,2019,female,34.916
medium_variant,904,2020,female,34.446
medium_variant,904,2021,female,33.998
medium_variant,904,2022,female,33.589
medium_variant,904,2023,female,33.205
medium_variant,904,2024,female,32.826
medium_variant,904,2025,female,32.441
medium_variant,904,2026,female,32.072
medium_variant,904,2027,female,31.701
medium_variant,904,2028,female,31.327
medium_variant,904,2029,female,30.957
medium_variant,904,2030,female,30.595
medium_variant,904,2031,female,30.259
medium_variant,904,2032,female,29.928
medium_variant,904,2033,female,29.604
medium_variant,904,2034,female,29.29
medium_variant,904,2035,female,28.987
medium_variant,904,2036,female,28.713
medium_variant,904,2037,female,28.449
medium_variant,904,2038,female,28.196
medium_variant,904,2039,female,27.956
medium_variant,904,2040,female,27.729
medium_variant,904,2041,female,27.531
medium_variant,904,2042,female,27.344
medium_variant,904,2043,female,27.169
medium_variant,904,2044,female,27.006
medium_variant,904,2045,female,26.853
medium_variant,904,2046,female,26.726
medium_variant,904,2047,female,26.608
medium_variant,904,2048,female,26.497
medium_variant,904,2049,female,26.395
medium_variant,904,2050,female,26.299
medium_variant,904,2051,female,26.22
medium_variant,904,2052,female,26.146
medium_variant,904,2053,female,26.076
medium_variant,904,2054,female,26.009
medium_variant,904,2055,female,25.945
medium_variant,904,2056,female,25.893
medium_variant,904,2057,female,25.842
medium_variant,904,2058,female,25.792
medium_variant,904,2059,female,25.744
medium_variant,904,2060,female,25.7
medium_variant,904,2061,female,25.666
medium_variant,904,2062,female,25.635
medium_variant,904,2063,female,25.606
medium_variant,904,2064,female,25.576
medium_variant,904,2065,female,25.544
medium_variant,904,2066,female,25.522
medium_variant,904,2067,female,25.497
medium_variant,904,2068,female,25.47
medium_variant,904,2069,female,25.443
medium_variant,904,2070,female,25.418
medium_variant,904,2071,female,25.4
medium_variant,904,2072,female,25.383
medium_variant,904,2073,female,25.367
medium_variant,904,2074,female,25.354
medium_variant,904,2075,female,25.345
medium_variant,904,2076,female,25.349
medium_variant,904,2077,female,25.355
medium_variant,904,2078,female,25.364
