variant,continent,year,gender,childdependencyratio1564
estimates,909,1950,male,47.531
estimates,909,1951,male,48.671
estimates,909,1952,male,49.6
estimates,909,1953,male,50.563
estimates,909,1954,male,51.577
estimates,909,1955,male,52.544
estimates,909,1956,male,53.37
estimates,909,1957,male,54.265
estimates,909,1958,male,55.059
estimates,909,1959,male,55.603
estimates,909,1960,male,55.839
estimates,909,1961,male,56.235
estimates,909,1962,male,56.25
estimates,909,1963,male,56.012
estimates,909,1964,male,55.699
estimates,909,1965,male,55.398
estimates,909,1966,male,55.192
estimates,909,1967,male,54.969
estimates,909,1968,male,54.759
estimates,909,1969,male,54.512
estimates,909,1970,male,54.149
estimates,909,1971,male,53.694
estimates,909,1972,male,53.238
estimates,909,1973,male,52.746
estimates,909,1974,male,52.148
estimates,909,1975,male,51.4
estimates,909,1976,male,50.973
estimates,909,1977,male,50.217
estimates,909,1978,male,49.306
estimates,909,1979,male,48.469
estimates,909,1980,male,47.813
estimates,909,1981,male,46.962
estimates,909,1982,male,46.409
estimates,909,1983,male,46.014
estimates,909,1984,male,45.563
estimates,909,1985,male,44.974
estimates,909,1986,male,44.639
estimates,909,1987,male,44.096
estimates,909,1988,male,43.466
estimates,909,1989,male,42.936
estimates,909,1990,male,42.585
estimates,909,1991,male,42.32
estimates,909,1992,male,42.218
estimates,909,1993,male,42.194
estimates,909,1994,male,42.121
estimates,909,1995,male,41.95
estimates,909,1996,male,41.896
estimates,909,1997,male,41.758
estimates,909,1998,male,41.563
estimates,909,1999,male,41.366
estimates,909,2000,male,41.183
estimates,909,2001,male,40.811
estimates,909,2002,male,40.449
estimates,909,2003,male,40.087
estimates,909,2004,male,39.716
estimates,909,2005,male,39.35
estimates,909,2006,male,38.94
estimates,909,2007,male,38.573
estimates,909,2008,male,38.266
estimates,909,2009,male,37.995
estimates,909,2010,male,37.732
estimates,909,2011,male,37.766
estimates,909,2012,male,37.689
estimates,909,2013,male,37.567
estimates,909,2014,male,37.48
estimates,909,2015,male,37.456
medium_variant,909,2015,male,37.456
medium_variant,909,2016,male,37.459
medium_variant,909,2017,male,37.553
medium_variant,909,2018,male,37.677
medium_variant,909,2019,male,37.739
medium_variant,909,2020,male,37.696
medium_variant,909,2021,male,37.702
medium_variant,909,2022,male,37.585
medium_variant,909,2023,male,37.386
medium_variant,909,2024,male,37.176
medium_variant,909,2025,male,36.989
medium_variant,909,2026,male,36.827
medium_variant,909,2027,male,36.686
medium_variant,909,2028,male,36.547
medium_variant,909,2029,male,36.372
medium_variant,909,2030,male,36.146
medium_variant,909,2031,male,35.951
medium_variant,909,2032,male,35.71
medium_variant,909,2033,male,35.44
medium_variant,909,2034,male,35.169
medium_variant,909,2035,male,34.914
medium_variant,909,2036,male,34.724
medium_variant,909,2037,male,34.544
medium_variant,909,2038,male,34.371
medium_variant,909,2039,male,34.194
medium_variant,909,2040,male,34.007
medium_variant,909,2041,male,33.873
medium_variant,909,2042,male,33.727
