variant,continent,year,gender,childdependencyratio1564
estimates,905,1950,male,42.734
estimates,905,1951,male,44.029
estimates,905,1952,male,45.266
estimates,905,1953,male,46.596
estimates,905,1954,male,48.008
estimates,905,1955,male,49.404
estimates,905,1956,male,50.364
estimates,905,1957,male,51.332
estimates,905,1958,male,52.181
estimates,905,1959,male,52.784
estimates,905,1960,male,53.077
estimates,905,1961,male,53.431
estimates,905,1962,male,53.358
estimates,905,1963,male,52.964
estimates,905,1964,male,52.399
estimates,905,1965,male,51.737
estimates,905,1966,male,51.026
estimates,905,1967,male,50.218
estimates,905,1968,male,49.301
estimates,905,1969,male,48.274
estimates,905,1970,male,47.155
estimates,905,1971,male,45.647
estimates,905,1972,male,44.217
estimates,905,1973,male,42.814
estimates,905,1974,male,41.393
estimates,905,1975,male,39.964
estimates,905,1976,male,39.218
estimates,905,1977,male,38.361
estimates,905,1978,male,37.464
estimates,905,1979,male,36.628
estimates,905,1980,male,35.905
estimates,905,1981,male,35.216
estimates,905,1982,male,34.634
estimates,905,1983,male,34.163
estimates,905,1984,male,33.787
estimates,905,1985,male,33.496
estimates,905,1986,male,33.424
estimates,905,1987,male,33.412
estimates,905,1988,male,33.443
estimates,905,1989,male,33.495
estimates,905,1990,male,33.549
estimates,905,1991,male,33.793
estimates,905,1992,male,34
estimates,905,1993,male,34.133
estimates,905,1994,male,34.161
estimates,905,1995,male,34.084
estimates,905,1996,male,34.087
estimates,905,1997,male,33.931
estimates,905,1998,male,33.669
estimates,905,1999,male,33.375
estimates,905,2000,male,33.079
estimates,905,2001,male,32.707
estimates,905,2002,male,32.42
estimates,905,2003,male,32.143
estimates,905,2004,male,31.79
estimates,905,2005,male,31.346
estimates,905,2006,male,31.204
estimates,905,2007,male,30.956
estimates,905,2008,male,30.657
estimates,905,2009,male,30.38
estimates,905,2010,male,30.151
estimates,905,2011,male,29.911
estimates,905,2012,male,29.647
estimates,905,2013,male,29.395
estimates,905,2014,male,29.184
estimates,905,2015,male,29.03
medium_variant,905,2015,male,29.03
medium_variant,905,2016,male,28.859
medium_variant,905,2017,male,28.821
medium_variant,905,2018,male,28.851
medium_variant,905,2019,male,28.862
medium_variant,905,2020,male,28.819
medium_variant,905,2021,male,28.927
medium_variant,905,2022,male,28.933
medium_variant,905,2023,male,28.889
medium_variant,905,2024,male,28.88
medium_variant,905,2025,male,28.942
medium_variant,905,2026,male,29.066
medium_variant,905,2027,male,29.237
medium_variant,905,2028,male,29.429
medium_variant,905,2029,male,29.59
medium_variant,905,2030,male,29.692
medium_variant,905,2031,male,29.79
medium_variant,905,2032,male,29.836
medium_variant,905,2033,male,29.831
medium_variant,905,2034,male,29.787
medium_variant,905,2035,male,29.714
medium_variant,905,2036,male,29.665
medium_variant,905,2037,male,29.58
medium_variant,905,2038,male,29.467
medium_variant,905,2039,male,29.334
medium_variant,905,2040,male,29.19
medium_variant,905,2041,male,29.092
medium_variant,905,2042,male,28.978
medium_variant,905,2043,male,28.857
medium_variant,905,2044,male,28.735
medium_variant,905,2045,male,28.619
medium_variant,905,2046,male,28.562
medium_variant,905,2047,male,28.506
medium_variant,905,2048,male,28.454
medium_variant,905,2049,male,28.408
medium_variant,905,2050,male,28.371
medium_variant,905,2051,male,28.393
medium_variant,905,2052,male,28.418
medium_variant,905,2053,male,28.446
medium_variant,905,2054,male,28.478
medium_variant,905,2055,male,28.514
medium_variant,905,2056,male,28.606
medium_variant,905,2057,male,28.693
medium_variant,905,2058,male,28.771
medium_variant,905,2059,male,28.836
medium_variant,905,2060,male,28.884
medium_variant,905,2061,male,28.956
medium_variant,905,2062,male,29.005
medium_variant,905,2063,male,29.033
medium_variant,905,2064,male,29.042
medium_variant,905,2065,male,29.035
medium_variant,905,2066,male,29.05
medium_variant,905,2067,male,29.046
medium_variant,905,2068,male,29.025
medium_variant,905,2069,male,28.991
medium_variant,905,2070,male,28.948
medium_variant,905,2071,male,28.937
medium_variant,905,2072,male,28.916
medium_variant,905,2073,male,28.884
medium_variant,905,2074,male,28.839
medium_variant,905,2075,male,28.783
medium_variant,905,2076,male,28.754
medium_variant,905,2077,male,28.711
medium_variant,905,2078,male,28.662
medium_variant,905,2079,male,28.61
medium_variant,905,2080,male,28.562
medium_variant,905,2081,male,28.554
medium_variant,905,2082,male,28.545
medium_variant,905,2083,male,28.536
medium_variant,905,2084,male,28.527
medium_variant,905,2085,male,28.519
medium_variant,905,2086,male,28.543
medium_variant,905,2087,male,28.565
medium_variant,905,2088,male,28.584
medium_variant,905,2089,male,28.599
medium_variant,905,2090,male,28.608
medium_variant,905,2091,male,28.64
medium_variant,905,2092,male,28.663
medium_variant,905,2093,male,28.677
medium_variant,905,2094,male,28.683
medium_variant,905,2095,male,28.68
medium_variant,905,2096,male,28.694
medium_variant,905,2097,male,28.697
medium_variant,905,2098,male,28.69
medium_variant,905,2099,male,28.672
medium_variant,905,2100,male,28.644
estimates,905,1950,female,40.799
estimates,905,1951,female,41.94
estimates,905,1952,female,42.99
estimates,905,1953,female,44.115
estimates,905,1954,female,45.327
estimates,905,1955,female,46.544
estimates,905,1956,female,47.432
estimates,905,1957,female,48.345
estimates,905,1958,female,49.16
estimates,905,1959,female,49.752
estimates,905,1960,female,50.06
estimates,905,1961,female,50.399
estimates,905,1962,female,50.349
estimates,905,1963,female,50.007
estimates,905,1964,female,49.509
estimates,905,1965,female,48.917
estimates,905,1966,female,48.184
estimates,905,1967,female,47.358
estimates,905,1968,female,46.453
estimates,905,1969,female,45.461
estimates,905,1970,female,44.385
estimates,905,1971,female,43.087
estimates,905,1972,female,41.837
estimates,905,1973,female,40.607
estimates,905,1974,female,39.363
estimates,905,1975,female,38.104
estimates,905,1976,female,37.006
estimates,905,1977,female,35.862
estimates,905,1978,female,34.749
estimates,905,1979,female,33.764
estimates,905,1980,female,32.954
estimates,905,1981,female,32.417
estimates,905,1982,female,32.022
estimates,905,1983,female,31.755
estimates,905,1984,female,31.568
estimates,905,1985,female,31.432
estimates,905,1986,female,31.518
estimates,905,1987,female,31.612
estimates,905,1988,female,31.715
estimates,905,1989,female,31.828
estimates,905,1990,female,31.943
estimates,905,1991,female,32.195
estimates,905,1992,female,32.414
estimates,905,1993,female,32.574
estimates,905,1994,female,32.642
estimates,905,1995,female,32.606
estimates,905,1996,female,32.625
estimates,905,1997,female,32.486
estimates,905,1998,female,32.248
estimates,905,1999,female,31.984
estimates,905,2000,female,31.721
estimates,905,2001,female,31.33
estimates,905,2002,female,31.021
estimates,905,2003,female,30.733
estimates,905,2004,female,30.392
estimates,905,2005,female,29.98
estimates,905,2006,female,29.84
estimates,905,2007,female,29.604
estimates,905,2008,female,29.325
estimates,905,2009,female,29.073
estimates,905,2010,female,28.867
estimates,905,2011,female,28.674
estimates,905,2012,female,28.447
estimates,905,2013,female,28.226
estimates,905,2014,female,28.045
estimates,905,2015,female,27.919
medium_variant,905,2015,female,27.919
medium_variant,905,2016,female,27.778
medium_variant,905,2017,female,27.764
medium_variant,905,2018,female,27.814
medium_variant,905,2019,female,27.844
medium_variant,905,2020,female,27.821
medium_variant,905,2021,female,27.944
medium_variant,905,2022,female,27.966
medium_variant,905,2023,female,27.94
medium_variant,905,2024,female,27.943
medium_variant,905,2025,female,28.014
medium_variant,905,2026,female,28.145
medium_variant,905,2027,female,28.317
medium_variant,905,2028,female,28.507
medium_variant,905,2029,female,28.666
medium_variant,905,2030,female,28.767
medium_variant,905,2031,female,28.868
medium_variant,905,2032,female,28.915
medium_variant,905,2033,female,28.913
medium_variant,905,2034,female,28.875
medium_variant,905,2035,female,28.812
medium_variant,905,2036,female,28.779
medium_variant,905,2037,female,28.713
medium_variant,905,2038,female,28.62
medium_variant,905,2039,female,28.507
medium_variant,905,2040,female,28.382
medium_variant,905,2041,female,28.304
medium_variant,905,2042,female,28.21
medium_variant,905,2043,female,28.106
medium_variant,905,2044,female,28
medium_variant,905,2045,female,27.899
medium_variant,905,2046,female,27.857
medium_variant,905,2047,female,27.814
medium_variant,905,2048,female,27.774
medium_variant,905,2049,female,27.737
medium_variant,905,2050,female,27.705
medium_variant,905,2051,female,27.734
medium_variant,905,2052,female,27.763
medium_variant,905,2053,female,27.792
medium_variant,905,2054,female,27.824
medium_variant,905,2055,female,27.86
medium_variant,905,2056,female,27.952
medium_variant,905,2057,female,28.038
medium_variant,905,2058,female,28.115
medium_variant,905,2059,female,28.18
medium_variant,905,2060,female,28.228
medium_variant,905,2061,female,28.304
medium_variant,905,2062,female,28.357
medium_variant,905,2063,female,28.389
medium_variant,905,2064,female,28.403
medium_variant,905,2065,female,28.401
medium_variant,905,2066,female,28.423
medium_variant,905,2067,female,28.426
medium_variant,905,2068,female,28.411
medium_variant,905,2069,female,28.384
medium_variant,905,2070,female,28.348
medium_variant,905,2071,female,28.345
medium_variant,905,2072,female,28.331
medium_variant,905,2073,female,28.307
medium_variant,905,2074,female,28.269
medium_variant,905,2075,female,28.22
medium_variant,905,2076,female,28.198
medium_variant,905,2077,female,28.164
medium_variant,905,2078,female,28.121
medium_variant,905,2079,female,28.076
medium_variant,905,2080,female,28.034
medium_variant,905,2081,female,28.032
medium_variant,905,2082,female,28.029
medium_variant,905,2083,female,28.026
medium_variant,905,2084,female,28.022
medium_variant,905,2085,female,28.02
medium_variant,905,2086,female,28.05
medium_variant,905,2087,female,28.077
medium_variant,905,2088,female,28.101
medium_variant,905,2089,female,28.12
medium_variant,905,2090,female,28.135
medium_variant,905,2091,female,28.172
medium_variant,905,2092,female,28.201
medium_variant,905,2093,female,28.22
medium_variant,905,2094,female,28.231
medium_variant,905,2095,female,28.233
medium_variant,905,2096,female,28.253
medium_variant,905,2097,female,28.262
medium_variant,905,2098,female,28.26
medium_variant,905,2099,female,28.247
medium_variant,905,2100,female,28.225
