variant,country,year,infantmortalityper1000livebirth
estimates,384,1950,278.566
estimates,384,1951,276.036
estimates,384,1952,270.813
estimates,384,1953,265.266
estimates,384,1954,259.394
estimates,384,1955,253.201
estimates,384,1956,246.7
estimates,384,1957,239.912
estimates,384,1958,232.879
estimates,384,1959,225.67
estimates,384,1960,218.368
estimates,384,1961,211.071
estimates,384,1962,203.885
estimates,384,1963,196.906
estimates,384,1964,190.205
estimates,384,1965,183.818
estimates,384,1966,177.742
estimates,384,1967,171.923
estimates,384,1968,166.322
estimates,384,1969,160.938
estimates,384,1970,155.77
estimates,384,1971,150.82
estimates,384,1972,146.093
estimates,384,1973,141.599
estimates,384,1974,137.35
estimates,384,1975,133.358
estimates,384,1976,129.637
estimates,384,1977,126.194
estimates,384,1978,123.034
estimates,384,1979,120.157
estimates,384,1980,117.575
estimates,384,1981,115.294
estimates,384,1982,113.304
estimates,384,1983,111.58
estimates,384,1984,110.094
estimates,384,1985,108.824
estimates,384,1986,107.75
estimates,384,1987,106.842
estimates,384,1988,106.06
estimates,384,1989,105.36
estimates,384,1990,104.711
estimates,384,1991,104.096
estimates,384,1992,103.5
estimates,384,1993,102.897
estimates,384,1994,102.248
estimates,384,1995,101.504
estimates,384,1996,100.619
estimates,384,1997,99.583
estimates,384,1998,98.396
estimates,384,1999,97.068
estimates,384,2000,95.642
estimates,384,2001,94.183
estimates,384,2002,92.739
estimates,384,2003,91.33
estimates,384,2004,89.94
estimates,384,2005,88.517
estimates,384,2006,86.984
estimates,384,2007,85.266
estimates,384,2008,83.312
estimates,384,2009,81.111
estimates,384,2010,78.648
estimates,384,2011,75.93
estimates,384,2012,73.027
estimates,384,2013,70.027
estimates,384,2014,67.006
estimates,384,2015,64.059
medium_variant,384,2015,64.059
medium_variant,384,2016,61.274
medium_variant,384,2017,58.701
medium_variant,384,2018,56.374
medium_variant,384,2019,54.316
medium_variant,384,2020,52.526
medium_variant,384,2021,50.973
medium_variant,384,2022,49.587
medium_variant,384,2023,48.305
medium_variant,384,2024,47.097
medium_variant,384,2025,45.939
medium_variant,384,2026,44.823
medium_variant,384,2027,43.759
medium_variant,384,2028,42.751
medium_variant,384,2029,41.791
medium_variant,384,2030,40.875
medium_variant,384,2031,40.001
medium_variant,384,2032,39.173
medium_variant,384,2033,38.387
medium_variant,384,2034,37.64
medium_variant,384,2035,36.926
medium_variant,384,2036,36.239
medium_variant,384,2037,35.578
medium_variant,384,2038,34.938
medium_variant,384,2039,34.317
medium_variant,384,2040,33.712
medium_variant,384,2041,33.125
medium_variant,384,2042,32.558
medium_variant,384,2043,32.01
medium_variant,384,2044,31.482
medium_variant,384,2045,30.973
medium_variant,384,2046,30.481
medium_variant,384,2047,30.005
medium_variant,384,2048,29.543
medium_variant,384,2049,29.093
medium_variant,384,2050,28.654
medium_variant,384,2051,28.223
medium_variant,384,2052,27.801
medium_variant,384,2053,27.387
medium_variant,384,2054,26.981
medium_variant,384,2055,26.584
medium_variant,384,2056,26.199
medium_variant,384,2057,25.827
medium_variant,384,2058,25.468
medium_variant,384,2059,25.12
medium_variant,384,2060,24.776
medium_variant,384,2061,24.433
medium_variant,384,2062,24.084
medium_variant,384,2063,23.728
medium_variant,384,2064,23.365
medium_variant,384,2065,22.994
medium_variant,384,2066,22.621
medium_variant,384,2067,22.25
medium_variant,384,2068,21.886
medium_variant,384,2069,21.531
medium_variant,384,2070,21.187
medium_variant,384,2071,20.852
medium_variant,384,2072,20.525
medium_variant,384,2073,20.204
medium_variant,384,2074,19.89
medium_variant,384,2075,19.58
medium_variant,384,2076,19.276
medium_variant,384,2077,18.976
medium_variant,384,2078,18.681
medium_variant,384,2079,18.392
medium_variant,384,2080,18.109
medium_variant,384,2081,17.832
medium_variant,384,2082,17.563
medium_variant,384,2083,17.302
medium_variant,384,2084,17.048
medium_variant,384,2085,16.802
medium_variant,384,2086,16.562
medium_variant,384,2087,16.328
medium_variant,384,2088,16.099
medium_variant,384,2089,15.874
medium_variant,384,2090,15.651
medium_variant,384,2091,15.431
medium_variant,384,2092,15.213
medium_variant,384,2093,14.997
medium_variant,384,2094,14.782
medium_variant,384,2095,14.57
medium_variant,384,2096,14.358
medium_variant,384,2097,14.148
medium_variant,384,2098,13.94
medium_variant,384,2099,13.733
