variant,country,year,infantmortalityper1000livebirth
estimates,408,1950,148.151
estimates,408,1951,140.684
estimates,408,1952,126.727
estimates,408,1953,114.727
estimates,408,1954,104.685
estimates,408,1955,96.579
estimates,408,1956,90.336
estimates,408,1957,85.835
estimates,408,1958,82.852
estimates,408,1959,81.012
estimates,408,1960,79.863
estimates,408,1961,78.92
estimates,408,1962,77.684
estimates,408,1963,75.776
estimates,408,1964,73.029
estimates,408,1965,69.475
estimates,408,1966,65.363
estimates,408,1967,61.162
estimates,408,1968,57.251
estimates,408,1969,53.767
estimates,408,1970,50.772
estimates,408,1971,48.231
estimates,408,1972,45.986
estimates,408,1973,43.912
estimates,408,1974,41.976
estimates,408,1975,40.169
estimates,408,1976,38.495
estimates,408,1977,36.974
estimates,408,1978,35.612
estimates,408,1979,34.393
estimates,408,1980,33.242
estimates,408,1981,32.068
estimates,408,1982,30.853
estimates,408,1983,29.644
estimates,408,1984,28.532
estimates,408,1985,27.707
estimates,408,1986,27.393
estimates,408,1987,27.751
estimates,408,1988,28.861
estimates,408,1989,30.72
estimates,408,1990,33.398
estimates,408,1991,36.937
estimates,408,1992,41.095
estimates,408,1993,45.502
estimates,408,1994,49.76
estimates,408,1995,53.187
estimates,408,1996,55.053
estimates,408,1997,55.036
estimates,408,1998,53.09
estimates,408,1999,49.383
estimates,408,2000,44.463
estimates,408,2001,39.127
estimates,408,2002,34.221
estimates,408,2003,30.364
estimates,408,2004,27.79
estimates,408,2005,26.44
estimates,408,2006,25.96
estimates,408,2007,25.721
estimates,408,2008,25.236
estimates,408,2009,24.356
estimates,408,2010,23.058
estimates,408,2011,21.453
estimates,408,2012,19.801
estimates,408,2013,18.304
estimates,408,2014,17.018
estimates,408,2015,15.959
medium_variant,408,2015,15.959
medium_variant,408,2016,15.103
medium_variant,408,2017,14.369
medium_variant,408,2018,13.693
medium_variant,408,2019,13.054
medium_variant,408,2020,12.446
medium_variant,408,2021,11.872
medium_variant,408,2022,11.348
medium_variant,408,2023,10.881
medium_variant,408,2024,10.465
medium_variant,408,2025,10.094
medium_variant,408,2026,9.76
medium_variant,408,2027,9.452
medium_variant,408,2028,9.163
medium_variant,408,2029,8.885
medium_variant,408,2030,8.614
medium_variant,408,2031,8.349
medium_variant,408,2032,8.093
medium_variant,408,2033,7.847
medium_variant,408,2034,7.61
medium_variant,408,2035,7.382
medium_variant,408,2036,7.161
medium_variant,408,2037,6.947
medium_variant,408,2038,6.74
medium_variant,408,2039,6.542
medium_variant,408,2040,6.351
medium_variant,408,2041,6.169
medium_variant,408,2042,5.996
medium_variant,408,2043,5.834
medium_variant,408,2044,5.683
medium_variant,408,2045,5.543
medium_variant,408,2046,5.416
medium_variant,408,2047,5.3
medium_variant,408,2048,5.194
medium_variant,408,2049,5.097
medium_variant,408,2050,5.007
medium_variant,408,2051,4.922
medium_variant,408,2052,4.84
medium_variant,408,2053,4.759
medium_variant,408,2054,4.679
medium_variant,408,2055,4.598
medium_variant,408,2056,4.518
medium_variant,408,2057,4.44
medium_variant,408,2058,4.365
medium_variant,408,2059,4.292
medium_variant,408,2060,4.221
medium_variant,408,2061,4.153
medium_variant,408,2062,4.086
medium_variant,408,2063,4.02
medium_variant,408,2064,3.956
medium_variant,408,2065,3.892
medium_variant,408,2066,3.83
medium_variant,408,2067,3.768
medium_variant,408,2068,3.709
medium_variant,408,2069,3.651
medium_variant,408,2070,3.595
medium_variant,408,2071,3.541
medium_variant,408,2072,3.489
medium_variant,408,2073,3.44
medium_variant,408,2074,3.393
medium_variant,408,2075,3.348
medium_variant,408,2076,3.305
medium_variant,408,2077,3.264
medium_variant,408,2078,3.225
medium_variant,408,2079,3.187
medium_variant,408,2080,3.151
medium_variant,408,2081,3.115
medium_variant,408,2082,3.081
medium_variant,408,2083,3.048
medium_variant,408,2084,3.016
medium_variant,408,2085,2.985
medium_variant,408,2086,2.955
medium_variant,408,2087,2.925
medium_variant,408,2088,2.897
medium_variant,408,2089,2.869
medium_variant,408,2090,2.843
medium_variant,408,2091,2.818
medium_variant,408,2092,2.794
medium_variant,408,2093,2.771
medium_variant,408,2094,2.749
medium_variant,408,2095,2.729
medium_variant,408,2096,2.709
medium_variant,408,2097,2.691
medium_variant,408,2098,2.675
medium_variant,408,2099,2.659
