variant,country,year,infantmortalityper1000livebirth
estimates,480,1950,118.18
estimates,480,1951,114.142
estimates,480,1952,106.331
estimates,480,1953,99.047
estimates,480,1954,92.292
estimates,480,1955,86.073
estimates,480,1956,80.42
estimates,480,1957,75.356
estimates,480,1958,70.936
estimates,480,1959,67.264
estimates,480,1960,64.44
estimates,480,1961,62.546
estimates,480,1962,61.615
estimates,480,1963,61.582
estimates,480,1964,62.265
estimates,480,1965,63.416
estimates,480,1966,64.757
estimates,480,1967,65.973
estimates,480,1968,66.769
estimates,480,1969,66.917
estimates,480,1970,66.173
estimates,480,1971,64.378
estimates,480,1972,61.648
estimates,480,1973,58.165
estimates,480,1974,54.083
estimates,480,1975,49.628
estimates,480,1976,45.063
estimates,480,1977,40.653
estimates,480,1978,36.631
estimates,480,1979,33.157
estimates,480,1980,30.347
estimates,480,1981,28.23
estimates,480,1982,26.661
estimates,480,1983,25.487
estimates,480,1984,24.627
estimates,480,1985,23.958
estimates,480,1986,23.353
estimates,480,1987,22.731
estimates,480,1988,22.04
estimates,480,1989,21.264
estimates,480,1990,20.469
estimates,480,1991,19.777
estimates,480,1992,19.3
estimates,480,1993,19.084
estimates,480,1994,19.092
estimates,480,1995,19.197
estimates,480,1996,19.222
estimates,480,1997,19.017
estimates,480,1998,18.499
estimates,480,1999,17.668
estimates,480,2000,16.613
estimates,480,2001,15.484
estimates,480,2002,14.461
estimates,480,2003,13.674
estimates,480,2004,13.163
estimates,480,2005,12.918
estimates,480,2006,12.871
estimates,480,2007,12.901
estimates,480,2008,12.904
estimates,480,2009,12.839
estimates,480,2010,12.683
estimates,480,2011,12.435
estimates,480,2012,12.134
estimates,480,2013,11.813
estimates,480,2014,11.48
estimates,480,2015,11.146
medium_variant,480,2015,11.146
medium_variant,480,2016,10.817
medium_variant,480,2017,10.497
medium_variant,480,2018,10.191
medium_variant,480,2019,9.901
medium_variant,480,2020,9.628
medium_variant,480,2021,9.371
medium_variant,480,2022,9.124
medium_variant,480,2023,8.883
medium_variant,480,2024,8.649
medium_variant,480,2025,8.42
medium_variant,480,2026,8.198
medium_variant,480,2027,7.984
medium_variant,480,2028,7.778
medium_variant,480,2029,7.583
medium_variant,480,2030,7.397
medium_variant,480,2031,7.222
medium_variant,480,2032,7.057
medium_variant,480,2033,6.902
medium_variant,480,2034,6.757
medium_variant,480,2035,6.62
medium_variant,480,2036,6.493
medium_variant,480,2037,6.374
medium_variant,480,2038,6.262
medium_variant,480,2039,6.157
medium_variant,480,2040,6.057
medium_variant,480,2041,5.962
medium_variant,480,2042,5.87
medium_variant,480,2043,5.781
medium_variant,480,2044,5.694
medium_variant,480,2045,5.608
medium_variant,480,2046,5.522
medium_variant,480,2047,5.439
medium_variant,480,2048,5.356
medium_variant,480,2049,5.275
medium_variant,480,2050,5.196
medium_variant,480,2051,5.118
medium_variant,480,2052,5.042
medium_variant,480,2053,4.968
medium_variant,480,2054,4.896
medium_variant,480,2055,4.825
medium_variant,480,2056,4.755
medium_variant,480,2057,4.687
medium_variant,480,2058,4.619
medium_variant,480,2059,4.551
medium_variant,480,2060,4.485
medium_variant,480,2061,4.419
medium_variant,480,2062,4.354
medium_variant,480,2063,4.291
medium_variant,480,2064,4.229
medium_variant,480,2065,4.169
medium_variant,480,2066,4.112
medium_variant,480,2067,4.057
medium_variant,480,2068,4.004
medium_variant,480,2069,3.954
medium_variant,480,2070,3.906
medium_variant,480,2071,3.86
medium_variant,480,2072,3.814
medium_variant,480,2073,3.769
medium_variant,480,2074,3.725
medium_variant,480,2075,3.68
medium_variant,480,2076,3.635
medium_variant,480,2077,3.589
medium_variant,480,2078,3.544
medium_variant,480,2079,3.499
medium_variant,480,2080,3.453
medium_variant,480,2081,3.409
medium_variant,480,2082,3.365
medium_variant,480,2083,3.322
medium_variant,480,2084,3.28
medium_variant,480,2085,3.24
medium_variant,480,2086,3.2
medium_variant,480,2087,3.162
medium_variant,480,2088,3.124
medium_variant,480,2089,3.088
medium_variant,480,2090,3.051
medium_variant,480,2091,3.016
medium_variant,480,2092,2.98
medium_variant,480,2093,2.944
medium_variant,480,2094,2.909
medium_variant,480,2095,2.873
medium_variant,480,2096,2.837
medium_variant,480,2097,2.801
medium_variant,480,2098,2.765
medium_variant,480,2099,2.729
