variant,country,year,infantmortalityper1000livebirth
estimates,710,1950,137.2
estimates,710,1951,135.166
estimates,710,1952,131.236
estimates,710,1953,127.581
estimates,710,1954,124.202
estimates,710,1955,121.098
estimates,710,1956,118.266
estimates,710,1957,115.695
estimates,710,1958,113.369
estimates,710,1959,111.261
estimates,710,1960,109.337
estimates,710,1961,107.551
estimates,710,1962,105.85
estimates,710,1963,104.172
estimates,710,1964,102.461
estimates,710,1965,100.654
estimates,710,1966,98.705
estimates,710,1967,96.61
estimates,710,1968,94.376
estimates,710,1969,92.007
estimates,710,1970,89.516
estimates,710,1971,86.929
estimates,710,1972,84.293
estimates,710,1973,81.66
estimates,710,1974,79.064
estimates,710,1975,76.54
estimates,710,1976,74.111
estimates,710,1977,71.778
estimates,710,1978,69.539
estimates,710,1979,67.4
estimates,710,1980,65.346
estimates,710,1981,63.347
estimates,710,1982,61.389
estimates,710,1983,59.47
estimates,710,1984,57.611
estimates,710,1985,55.829
estimates,710,1986,54.143
estimates,710,1987,52.598
estimates,710,1988,51.248
estimates,710,1989,50.145
estimates,710,1990,49.379
estimates,710,1991,49.038
estimates,710,1992,49.139
estimates,710,1993,49.659
estimates,710,1994,50.552
estimates,710,1995,51.772
estimates,710,1996,53.26
estimates,710,1997,54.891
estimates,710,1998,56.514
estimates,710,1999,57.992
estimates,710,2000,59.177
estimates,710,2001,59.955
estimates,710,2002,60.279
estimates,710,2003,60.116
estimates,710,2004,59.426
estimates,710,2005,58.142
estimates,710,2006,56.223
estimates,710,2007,53.756
estimates,710,2008,50.878
estimates,710,2009,47.731
estimates,710,2010,44.503
estimates,710,2011,41.391
estimates,710,2012,38.54
estimates,710,2013,36.062
estimates,710,2014,34.029
estimates,710,2015,32.463
medium_variant,710,2015,32.463
medium_variant,710,2016,31.318
medium_variant,710,2017,30.454
medium_variant,710,2018,29.744
medium_variant,710,2019,29.128
medium_variant,710,2020,28.558
medium_variant,710,2021,28.009
medium_variant,710,2022,27.484
medium_variant,710,2023,26.983
medium_variant,710,2024,26.489
medium_variant,710,2025,25.992
medium_variant,710,2026,25.489
medium_variant,710,2027,24.992
medium_variant,710,2028,24.51
medium_variant,710,2029,24.041
medium_variant,710,2030,23.584
medium_variant,710,2031,23.137
medium_variant,710,2032,22.701
medium_variant,710,2033,22.276
medium_variant,710,2034,21.862
medium_variant,710,2035,21.459
medium_variant,710,2036,21.072
medium_variant,710,2037,20.7
medium_variant,710,2038,20.345
medium_variant,710,2039,20.006
medium_variant,710,2040,19.684
medium_variant,710,2041,19.378
medium_variant,710,2042,19.086
medium_variant,710,2043,18.805
medium_variant,710,2044,18.531
medium_variant,710,2045,18.261
medium_variant,710,2046,17.991
medium_variant,710,2047,17.718
medium_variant,710,2048,17.442
medium_variant,710,2049,17.161
medium_variant,710,2050,16.875
medium_variant,710,2051,16.584
medium_variant,710,2052,16.291
medium_variant,710,2053,15.998
medium_variant,710,2054,15.707
medium_variant,710,2055,15.42
medium_variant,710,2056,15.136
medium_variant,710,2057,14.856
medium_variant,710,2058,14.581
medium_variant,710,2059,14.312
medium_variant,710,2060,14.05
medium_variant,710,2061,13.794
medium_variant,710,2062,13.546
medium_variant,710,2063,13.305
medium_variant,710,2064,13.073
medium_variant,710,2065,12.851
medium_variant,710,2066,12.641
medium_variant,710,2067,12.444
medium_variant,710,2068,12.26
medium_variant,710,2069,12.088
medium_variant,710,2070,11.927
medium_variant,710,2071,11.776
medium_variant,710,2072,11.634
medium_variant,710,2073,11.497
medium_variant,710,2074,11.364
medium_variant,710,2075,11.234
medium_variant,710,2076,11.106
medium_variant,710,2077,10.981
medium_variant,710,2078,10.857
medium_variant,710,2079,10.734
medium_variant,710,2080,10.613
medium_variant,710,2081,10.492
medium_variant,710,2082,10.372
medium_variant,710,2083,10.254
medium_variant,710,2084,10.136
medium_variant,710,2085,10.02
medium_variant,710,2086,9.904
medium_variant,710,2087,9.79
medium_variant,710,2088,9.676
medium_variant,710,2089,9.563
medium_variant,710,2090,9.45
medium_variant,710,2091,9.339
medium_variant,710,2092,9.228
medium_variant,710,2093,9.119
medium_variant,710,2094,9.01
medium_variant,710,2095,8.903
medium_variant,710,2096,8.796
medium_variant,710,2097,8.691
medium_variant,710,2098,8.587
medium_variant,710,2099,8.484
