variant,country,year,infantmortalityper1000livebirth
estimates,48,1950,178.171
estimates,48,1951,177.073
estimates,48,1952,174.478
estimates,48,1953,171.083
estimates,48,1954,166.889
estimates,48,1955,161.9
estimates,48,1956,156.134
estimates,48,1957,149.634
estimates,48,1958,142.472
estimates,48,1959,134.763
estimates,48,1960,126.658
estimates,48,1961,118.332
estimates,48,1962,109.992
estimates,48,1963,101.839
estimates,48,1964,94.041
estimates,48,1965,86.731
estimates,48,1966,79.969
estimates,48,1967,73.704
estimates,48,1968,67.888
estimates,48,1969,62.528
estimates,48,1970,57.619
estimates,48,1971,53.133
estimates,48,1972,49.022
estimates,48,1973,45.237
estimates,48,1974,41.75
estimates,48,1975,38.547
estimates,48,1976,35.628
estimates,48,1977,32.997
estimates,48,1978,30.646
estimates,48,1979,28.551
estimates,48,1980,26.696
estimates,48,1981,25.068
estimates,48,1982,23.648
estimates,48,1983,22.407
estimates,48,1984,21.311
estimates,48,1985,20.329
estimates,48,1986,19.436
estimates,48,1987,18.617
estimates,48,1988,17.857
estimates,48,1989,17.135
estimates,48,1990,16.441
estimates,48,1991,15.775
estimates,48,1992,15.146
estimates,48,1993,14.556
estimates,48,1994,13.999
estimates,48,1995,13.465
estimates,48,1996,12.946
estimates,48,1997,12.435
estimates,48,1998,11.93
estimates,48,1999,11.428
estimates,48,2000,10.932
estimates,48,2001,10.447
estimates,48,2002,9.979
estimates,48,2003,9.538
estimates,48,2004,9.126
estimates,48,2005,8.748
estimates,48,2006,8.408
estimates,48,2007,8.103
estimates,48,2008,7.83
estimates,48,2009,7.586
estimates,48,2010,7.364
estimates,48,2011,7.159
estimates,48,2012,6.965
estimates,48,2013,6.777
estimates,48,2014,6.593
estimates,48,2015,6.41
medium_variant,48,2015,6.41
medium_variant,48,2016,6.231
medium_variant,48,2017,6.059
medium_variant,48,2018,5.898
medium_variant,48,2019,5.746
medium_variant,48,2020,5.603
medium_variant,48,2021,5.467
medium_variant,48,2022,5.336
medium_variant,48,2023,5.21
medium_variant,48,2024,5.087
medium_variant,48,2025,4.968
medium_variant,48,2026,4.853
medium_variant,48,2027,4.744
medium_variant,48,2028,4.641
medium_variant,48,2029,4.544
medium_variant,48,2030,4.453
medium_variant,48,2031,4.366
medium_variant,48,2032,4.282
medium_variant,48,2033,4.201
medium_variant,48,2034,4.121
medium_variant,48,2035,4.042
medium_variant,48,2036,3.963
medium_variant,48,2037,3.885
medium_variant,48,2038,3.809
medium_variant,48,2039,3.734
medium_variant,48,2040,3.66
medium_variant,48,2041,3.589
medium_variant,48,2042,3.521
medium_variant,48,2043,3.455
medium_variant,48,2044,3.392
medium_variant,48,2045,3.331
medium_variant,48,2046,3.272
medium_variant,48,2047,3.215
medium_variant,48,2048,3.159
medium_variant,48,2049,3.104
medium_variant,48,2050,3.051
medium_variant,48,2051,3.001
medium_variant,48,2052,2.953
medium_variant,48,2053,2.909
medium_variant,48,2054,2.867
medium_variant,48,2055,2.829
medium_variant,48,2056,2.792
medium_variant,48,2057,2.758
medium_variant,48,2058,2.724
medium_variant,48,2059,2.691
medium_variant,48,2060,2.659
medium_variant,48,2061,2.628
medium_variant,48,2062,2.598
medium_variant,48,2063,2.569
medium_variant,48,2064,2.542
medium_variant,48,2065,2.515
medium_variant,48,2066,2.489
medium_variant,48,2067,2.463
medium_variant,48,2068,2.438
medium_variant,48,2069,2.412
medium_variant,48,2070,2.387
medium_variant,48,2071,2.363
medium_variant,48,2072,2.34
medium_variant,48,2073,2.319
medium_variant,48,2074,2.299
medium_variant,48,2075,2.28
medium_variant,48,2076,2.262
medium_variant,48,2077,2.245
medium_variant,48,2078,2.228
medium_variant,48,2079,2.211
medium_variant,48,2080,2.195
medium_variant,48,2081,2.178
medium_variant,48,2082,2.161
medium_variant,48,2083,2.145
medium_variant,48,2084,2.128
medium_variant,48,2085,2.112
medium_variant,48,2086,2.096
medium_variant,48,2087,2.08
medium_variant,48,2088,2.065
medium_variant,48,2089,2.049
medium_variant,48,2090,2.034
medium_variant,48,2091,2.019
medium_variant,48,2092,2.005
medium_variant,48,2093,1.991
medium_variant,48,2094,1.977
medium_variant,48,2095,1.964
medium_variant,48,2096,1.951
medium_variant,48,2097,1.939
medium_variant,48,2098,1.927
medium_variant,48,2099,1.915
