variant,country,year,infantmortalityper1000livebirth
estimates,504,1950,153.915
estimates,504,1951,153.266
estimates,504,1952,151.924
estimates,504,1953,150.493
estimates,504,1954,148.974
estimates,504,1955,147.366
estimates,504,1956,145.672
estimates,504,1957,143.892
estimates,504,1958,142.034
estimates,504,1959,140.103
estimates,504,1960,138.111
estimates,504,1961,136.07
estimates,504,1962,133.996
estimates,504,1963,131.906
estimates,504,1964,129.816
estimates,504,1965,127.749
estimates,504,1966,125.723
estimates,504,1967,123.739
estimates,504,1968,121.789
estimates,504,1969,119.866
estimates,504,1970,117.97
estimates,504,1971,116.104
estimates,504,1972,114.242
estimates,504,1973,112.341
estimates,504,1974,110.354
estimates,504,1975,108.2
estimates,504,1976,105.799
estimates,504,1977,103.111
estimates,504,1978,100.132
estimates,504,1979,96.874
estimates,504,1980,93.375
estimates,504,1981,89.691
estimates,504,1982,85.918
estimates,504,1983,82.148
estimates,504,1984,78.448
estimates,504,1985,74.868
estimates,504,1986,71.43
estimates,504,1987,68.128
estimates,504,1988,64.962
estimates,504,1989,61.956
estimates,504,1990,59.139
estimates,504,1991,56.532
estimates,504,1992,54.132
estimates,504,1993,51.926
estimates,504,1994,49.899
estimates,504,1995,48.023
estimates,504,1996,46.258
estimates,504,1997,44.573
estimates,504,1998,42.949
estimates,504,1999,41.381
estimates,504,2000,39.897
estimates,504,2001,38.54
estimates,504,2002,37.345
estimates,504,2003,36.323
estimates,504,2004,35.452
estimates,504,2005,34.697
estimates,504,2006,34.006
estimates,504,2007,33.318
estimates,504,2008,32.583
estimates,504,2009,31.766
estimates,504,2010,30.841
estimates,504,2011,29.8
estimates,504,2012,28.669
estimates,504,2013,27.478
estimates,504,2014,26.245
estimates,504,2015,24.991
medium_variant,504,2015,24.991
medium_variant,504,2016,23.739
medium_variant,504,2017,22.509
medium_variant,504,2018,21.322
medium_variant,504,2019,20.195
medium_variant,504,2020,19.139
medium_variant,504,2021,18.155
medium_variant,504,2022,17.234
medium_variant,504,2023,16.37
medium_variant,504,2024,15.564
medium_variant,504,2025,14.82
medium_variant,504,2026,14.142
medium_variant,504,2027,13.531
medium_variant,504,2028,12.981
medium_variant,504,2029,12.489
medium_variant,504,2030,12.045
medium_variant,504,2031,11.641
medium_variant,504,2032,11.268
medium_variant,504,2033,10.918
medium_variant,504,2034,10.583
medium_variant,504,2035,10.26
medium_variant,504,2036,9.947
medium_variant,504,2037,9.647
medium_variant,504,2038,9.363
medium_variant,504,2039,9.093
medium_variant,504,2040,8.835
medium_variant,504,2041,8.589
medium_variant,504,2042,8.354
medium_variant,504,2043,8.129
medium_variant,504,2044,7.913
medium_variant,504,2045,7.706
medium_variant,504,2046,7.506
medium_variant,504,2047,7.315
medium_variant,504,2048,7.132
medium_variant,504,2049,6.956
medium_variant,504,2050,6.787
medium_variant,504,2051,6.625
medium_variant,504,2052,6.469
medium_variant,504,2053,6.32
medium_variant,504,2054,6.177
medium_variant,504,2055,6.041
medium_variant,504,2056,5.913
medium_variant,504,2057,5.792
medium_variant,504,2058,5.68
medium_variant,504,2059,5.574
medium_variant,504,2060,5.475
medium_variant,504,2061,5.381
medium_variant,504,2062,5.29
medium_variant,504,2063,5.202
medium_variant,504,2064,5.116
medium_variant,504,2065,5.032
medium_variant,504,2066,4.95
medium_variant,504,2067,4.871
medium_variant,504,2068,4.794
medium_variant,504,2069,4.721
medium_variant,504,2070,4.65
medium_variant,504,2071,4.582
medium_variant,504,2072,4.517
medium_variant,504,2073,4.453
medium_variant,504,2074,4.392
medium_variant,504,2075,4.332
medium_variant,504,2076,4.273
medium_variant,504,2077,4.217
medium_variant,504,2078,4.162
medium_variant,504,2079,4.108
medium_variant,504,2080,4.056
medium_variant,504,2081,4.007
medium_variant,504,2082,3.959
medium_variant,504,2083,3.913
medium_variant,504,2084,3.869
medium_variant,504,2085,3.826
medium_variant,504,2086,3.784
medium_variant,504,2087,3.742
medium_variant,504,2088,3.7
medium_variant,504,2089,3.659
medium_variant,504,2090,3.622
medium_variant,504,2091,3.589
medium_variant,504,2092,3.562
medium_variant,504,2093,3.542
medium_variant,504,2094,3.53
medium_variant,504,2095,3.527
medium_variant,504,2096,3.534
medium_variant,504,2097,3.55
medium_variant,504,2098,3.576
medium_variant,504,2099,3.611
