variant,country,year,infantmortalityper1000livebirth
estimates,356,1950,193.057
estimates,356,1951,191.263
estimates,356,1952,187.73
estimates,356,1953,184.31
estimates,356,1954,181.001
estimates,356,1955,177.806
estimates,356,1956,174.724
estimates,356,1957,171.756
estimates,356,1958,168.902
estimates,356,1959,166.165
estimates,356,1960,163.545
estimates,356,1961,161.04
estimates,356,1962,158.645
estimates,356,1963,156.347
estimates,356,1964,154.126
estimates,356,1965,151.973
estimates,356,1966,149.882
estimates,356,1967,147.833
estimates,356,1968,145.794
estimates,356,1969,143.726
estimates,356,1970,141.574
estimates,356,1971,139.286
estimates,356,1972,136.838
estimates,356,1973,134.221
estimates,356,1974,131.439
estimates,356,1975,128.502
estimates,356,1976,125.438
estimates,356,1977,122.3
estimates,356,1978,119.146
estimates,356,1979,116.016
estimates,356,1980,112.951
estimates,356,1981,109.979
estimates,356,1982,107.104
estimates,356,1983,104.327
estimates,356,1984,101.657
estimates,356,1985,99.094
estimates,356,1986,96.633
estimates,356,1987,94.252
estimates,356,1988,91.928
estimates,356,1989,89.648
estimates,356,1990,87.401
estimates,356,1991,85.18
estimates,356,1992,82.981
estimates,356,1993,80.8
estimates,356,1994,78.626
estimates,356,1995,76.448
estimates,356,1996,74.258
estimates,356,1997,72.054
estimates,356,1998,69.841
estimates,356,1999,67.623
estimates,356,2000,65.405
estimates,356,2001,63.196
estimates,356,2002,61.009
estimates,356,2003,58.855
estimates,356,2004,56.747
estimates,356,2005,54.69
estimates,356,2006,52.688
estimates,356,2007,50.739
estimates,356,2008,48.848
estimates,356,2009,47.021
estimates,356,2010,45.269
estimates,356,2011,43.602
estimates,356,2012,42.025
estimates,356,2013,40.536
estimates,356,2014,39.134
estimates,356,2015,37.812
medium_variant,356,2015,37.812
medium_variant,356,2016,36.565
medium_variant,356,2017,35.378
medium_variant,356,2018,34.243
medium_variant,356,2019,33.15
medium_variant,356,2020,32.095
medium_variant,356,2021,31.079
medium_variant,356,2022,30.103
medium_variant,356,2023,29.168
medium_variant,356,2024,28.27
medium_variant,356,2025,27.406
medium_variant,356,2026,26.572
medium_variant,356,2027,25.767
medium_variant,356,2028,24.989
medium_variant,356,2029,24.234
medium_variant,356,2030,23.503
medium_variant,356,2031,22.796
medium_variant,356,2032,22.113
medium_variant,356,2033,21.456
medium_variant,356,2034,20.825
medium_variant,356,2035,20.222
medium_variant,356,2036,19.648
medium_variant,356,2037,19.102
medium_variant,356,2038,18.584
medium_variant,356,2039,18.092
medium_variant,356,2040,17.624
medium_variant,356,2041,17.181
medium_variant,356,2042,16.758
medium_variant,356,2043,16.353
medium_variant,356,2044,15.963
medium_variant,356,2045,15.585
medium_variant,356,2046,15.218
medium_variant,356,2047,14.86
medium_variant,356,2048,14.511
medium_variant,356,2049,14.17
medium_variant,356,2050,13.837
medium_variant,356,2051,13.512
medium_variant,356,2052,13.197
medium_variant,356,2053,12.892
medium_variant,356,2054,12.597
medium_variant,356,2055,12.311
medium_variant,356,2056,12.032
medium_variant,356,2057,11.759
medium_variant,356,2058,11.491
medium_variant,356,2059,11.227
medium_variant,356,2060,10.968
medium_variant,356,2061,10.711
medium_variant,356,2062,10.46
medium_variant,356,2063,10.214
medium_variant,356,2064,9.976
medium_variant,356,2065,9.748
medium_variant,356,2066,9.533
medium_variant,356,2067,9.333
medium_variant,356,2068,9.148
medium_variant,356,2069,8.978
medium_variant,356,2070,8.819
medium_variant,356,2071,8.67
medium_variant,356,2072,8.527
medium_variant,356,2073,8.387
medium_variant,356,2074,8.247
medium_variant,356,2075,8.108
medium_variant,356,2076,7.968
medium_variant,356,2077,7.829
medium_variant,356,2078,7.693
medium_variant,356,2079,7.56
medium_variant,356,2080,7.43
medium_variant,356,2081,7.305
medium_variant,356,2082,7.185
medium_variant,356,2083,7.07
medium_variant,356,2084,6.96
medium_variant,356,2085,6.854
medium_variant,356,2086,6.754
medium_variant,356,2087,6.657
medium_variant,356,2088,6.563
medium_variant,356,2089,6.472
medium_variant,356,2090,6.382
medium_variant,356,2091,6.294
medium_variant,356,2092,6.207
medium_variant,356,2093,6.121
medium_variant,356,2094,6.035
medium_variant,356,2095,5.95
medium_variant,356,2096,5.865
medium_variant,356,2097,5.78
medium_variant,356,2098,5.696
medium_variant,356,2099,5.611
