variant,country,year,infantmortalityper1000livebirth
estimates,148,1950,189.44
estimates,148,1951,188.583
estimates,148,1952,186.865
estimates,148,1953,185.139
estimates,148,1954,183.405
estimates,148,1955,181.666
estimates,148,1956,179.922
estimates,148,1957,178.176
estimates,148,1958,176.432
estimates,148,1959,174.697
estimates,148,1960,172.98
estimates,148,1961,171.283
estimates,148,1962,169.604
estimates,148,1963,167.928
estimates,148,1964,166.227
estimates,148,1965,164.437
estimates,148,1966,162.481
estimates,148,1967,160.328
estimates,148,1968,157.978
estimates,148,1969,155.464
estimates,148,1970,152.861
estimates,148,1971,150.267
estimates,148,1972,147.783
estimates,148,1973,145.483
estimates,148,1974,143.399
estimates,148,1975,141.534
estimates,148,1976,139.853
estimates,148,1977,138.281
estimates,148,1978,136.756
estimates,148,1979,135.25
estimates,148,1980,133.743
estimates,148,1981,132.224
estimates,148,1982,130.71
estimates,148,1983,129.22
estimates,148,1984,127.767
estimates,148,1985,126.378
estimates,148,1986,125.084
estimates,148,1987,123.903
estimates,148,1988,122.838
estimates,148,1989,121.88
estimates,148,1990,120.998
estimates,148,1991,120.153
estimates,148,1992,119.305
estimates,148,1993,118.427
estimates,148,1994,117.513
estimates,148,1995,116.58
estimates,148,1996,115.665
estimates,148,1997,114.802
estimates,148,1998,114.007
estimates,148,1999,113.271
estimates,148,2000,112.591
estimates,148,2001,111.957
estimates,148,2002,111.324
estimates,148,2003,110.632
estimates,148,2004,109.818
estimates,148,2005,108.781
estimates,148,2006,107.416
estimates,148,2007,105.69
estimates,148,2008,103.608
estimates,148,2009,101.207
estimates,148,2010,98.568
estimates,148,2011,95.801
estimates,148,2012,93.038
estimates,148,2013,90.387
estimates,148,2014,87.91
estimates,148,2015,85.632
medium_variant,148,2015,85.632
medium_variant,148,2016,83.536
medium_variant,148,2017,81.556
medium_variant,148,2018,79.64
medium_variant,148,2019,77.78
medium_variant,148,2020,75.977
medium_variant,148,2021,74.244
medium_variant,148,2022,72.593
medium_variant,148,2023,71.029
medium_variant,148,2024,69.547
medium_variant,148,2025,68.135
medium_variant,148,2026,66.777
medium_variant,148,2027,65.456
medium_variant,148,2028,64.161
medium_variant,148,2029,62.883
medium_variant,148,2030,61.621
medium_variant,148,2031,60.381
medium_variant,148,2032,59.172
medium_variant,148,2033,58.001
medium_variant,148,2034,56.866
medium_variant,148,2035,55.764
medium_variant,148,2036,54.691
medium_variant,148,2037,53.64
medium_variant,148,2038,52.606
medium_variant,148,2039,51.585
medium_variant,148,2040,50.575
medium_variant,148,2041,49.575
medium_variant,148,2042,48.589
medium_variant,148,2043,47.618
medium_variant,148,2044,46.662
medium_variant,148,2045,45.722
medium_variant,148,2046,44.796
medium_variant,148,2047,43.887
medium_variant,148,2048,42.994
medium_variant,148,2049,42.118
medium_variant,148,2050,41.261
medium_variant,148,2051,40.424
medium_variant,148,2052,39.607
medium_variant,148,2053,38.811
medium_variant,148,2054,38.036
medium_variant,148,2055,37.283
medium_variant,148,2056,36.553
medium_variant,148,2057,35.845
medium_variant,148,2058,35.156
medium_variant,148,2059,34.482
medium_variant,148,2060,33.817
medium_variant,148,2061,33.154
medium_variant,148,2062,32.489
medium_variant,148,2063,31.819
medium_variant,148,2064,31.146
medium_variant,148,2065,30.472
medium_variant,148,2066,29.805
medium_variant,148,2067,29.151
medium_variant,148,2068,28.516
medium_variant,148,2069,27.905
medium_variant,148,2070,27.317
medium_variant,148,2071,26.754
medium_variant,148,2072,26.211
medium_variant,148,2073,25.685
medium_variant,148,2074,25.174
medium_variant,148,2075,24.677
medium_variant,148,2076,24.193
medium_variant,148,2077,23.721
medium_variant,148,2078,23.261
medium_variant,148,2079,22.813
medium_variant,148,2080,22.375
medium_variant,148,2081,21.948
medium_variant,148,2082,21.532
medium_variant,148,2083,21.128
medium_variant,148,2084,20.736
medium_variant,148,2085,20.355
medium_variant,148,2086,19.986
medium_variant,148,2087,19.628
medium_variant,148,2088,19.28
medium_variant,148,2089,18.941
medium_variant,148,2090,18.611
medium_variant,148,2091,18.288
medium_variant,148,2092,17.972
medium_variant,148,2093,17.66
medium_variant,148,2094,17.354
medium_variant,148,2095,17.053
medium_variant,148,2096,16.756
medium_variant,148,2097,16.463
medium_variant,148,2098,16.175
medium_variant,148,2099,15.89
