variant,country,year,infantmortalityper1000livebirth
estimates,694,1950,238.614
estimates,694,1951,237.941
estimates,694,1952,236.579
estimates,694,1953,235.183
estimates,694,1954,233.752
estimates,694,1955,232.289
estimates,694,1956,230.805
estimates,694,1957,229.302
estimates,694,1958,227.79
estimates,694,1959,226.295
estimates,694,1960,224.834
estimates,694,1961,223.409
estimates,694,1962,221.997
estimates,694,1963,220.531
estimates,694,1964,218.897
estimates,694,1965,216.862
estimates,694,1966,214.162
estimates,694,1967,210.673
estimates,694,1968,206.384
estimates,694,1969,201.378
estimates,694,1970,195.843
estimates,694,1971,190.047
estimates,694,1972,184.317
estimates,694,1973,178.933
estimates,694,1974,174.064
estimates,694,1975,169.788
estimates,694,1976,166.081
estimates,694,1977,162.798
estimates,694,1978,159.837
estimates,694,1979,157.201
estimates,694,1980,154.912
estimates,694,1981,153.003
estimates,694,1982,151.51
estimates,694,1983,150.454
estimates,694,1984,149.841
estimates,694,1985,149.756
estimates,694,1986,150.304
estimates,694,1987,151.446
estimates,694,1988,153.044
estimates,694,1989,154.902
estimates,694,1990,156.711
estimates,694,1991,158.129
estimates,694,1992,158.908
estimates,694,1993,158.882
estimates,694,1994,157.981
estimates,694,1995,156.254
estimates,694,1996,153.864
estimates,694,1997,151.1
estimates,694,1998,148.201
estimates,694,1999,145.269
estimates,694,2000,142.36
estimates,694,2001,139.463
estimates,694,2002,136.486
estimates,694,2003,133.353
estimates,694,2004,130.048
estimates,694,2005,126.523
estimates,694,2006,122.719
estimates,694,2007,118.644
estimates,694,2008,114.345
estimates,694,2009,109.897
estimates,694,2010,105.416
estimates,694,2011,101.033
estimates,694,2012,96.861
estimates,694,2013,92.983
estimates,694,2014,89.447
estimates,694,2015,86.256
medium_variant,694,2015,86.256
medium_variant,694,2016,83.366
medium_variant,694,2017,80.681
medium_variant,694,2018,78.123
medium_variant,694,2019,75.665
medium_variant,694,2020,73.302
medium_variant,694,2021,71.047
medium_variant,694,2022,68.928
medium_variant,694,2023,66.956
medium_variant,694,2024,65.121
medium_variant,694,2025,63.405
medium_variant,694,2026,61.786
medium_variant,694,2027,60.24
medium_variant,694,2028,58.748
medium_variant,694,2029,57.297
medium_variant,694,2030,55.885
medium_variant,694,2031,54.515
medium_variant,694,2032,53.202
medium_variant,694,2033,51.954
medium_variant,694,2034,50.768
medium_variant,694,2035,49.641
medium_variant,694,2036,48.569
medium_variant,694,2037,47.544
medium_variant,694,2038,46.558
medium_variant,694,2039,45.604
medium_variant,694,2040,44.677
medium_variant,694,2041,43.773
medium_variant,694,2042,42.892
medium_variant,694,2043,42.034
medium_variant,694,2044,41.199
medium_variant,694,2045,40.388
medium_variant,694,2046,39.604
medium_variant,694,2047,38.85
medium_variant,694,2048,38.128
medium_variant,694,2049,37.439
medium_variant,694,2050,36.781
medium_variant,694,2051,36.152
medium_variant,694,2052,35.55
medium_variant,694,2053,34.971
medium_variant,694,2054,34.414
medium_variant,694,2055,33.876
medium_variant,694,2056,33.357
medium_variant,694,2057,32.859
medium_variant,694,2058,32.379
medium_variant,694,2059,31.915
medium_variant,694,2060,31.466
medium_variant,694,2061,31.029
medium_variant,694,2062,30.603
medium_variant,694,2063,30.186
medium_variant,694,2064,29.779
medium_variant,694,2065,29.381
medium_variant,694,2066,28.994
medium_variant,694,2067,28.619
medium_variant,694,2068,28.257
medium_variant,694,2069,27.906
medium_variant,694,2070,27.564
medium_variant,694,2071,27.228
medium_variant,694,2072,26.896
medium_variant,694,2073,26.565
medium_variant,694,2074,26.236
medium_variant,694,2075,25.907
medium_variant,694,2076,25.58
medium_variant,694,2077,25.257
medium_variant,694,2078,24.94
medium_variant,694,2079,24.63
medium_variant,694,2080,24.326
medium_variant,694,2081,24.028
medium_variant,694,2082,23.736
medium_variant,694,2083,23.448
medium_variant,694,2084,23.165
medium_variant,694,2085,22.888
medium_variant,694,2086,22.618
medium_variant,694,2087,22.356
medium_variant,694,2088,22.103
medium_variant,694,2089,21.857
medium_variant,694,2090,21.62
medium_variant,694,2091,21.389
medium_variant,694,2092,21.164
medium_variant,694,2093,20.944
medium_variant,694,2094,20.729
medium_variant,694,2095,20.517
medium_variant,694,2096,20.309
medium_variant,694,2097,20.104
medium_variant,694,2098,19.903
medium_variant,694,2099,19.705
