variant,country,year,infantmortalityper1000livebirth
estimates,112,1950,116.485
estimates,112,1951,110.806
estimates,112,1952,99.912
estimates,112,1953,89.945
estimates,112,1954,80.906
estimates,112,1955,72.79
estimates,112,1956,65.585
estimates,112,1957,59.262
estimates,112,1958,53.774
estimates,112,1959,49.043
estimates,112,1960,44.969
estimates,112,1961,41.441
estimates,112,1962,38.335
estimates,112,1963,35.537
estimates,112,1964,32.967
estimates,112,1965,30.586
estimates,112,1966,28.403
estimates,112,1967,26.479
estimates,112,1968,24.857
estimates,112,1969,23.525
estimates,112,1970,22.496
estimates,112,1971,21.789
estimates,112,1972,21.38
estimates,112,1973,21.219
estimates,112,1974,21.24
estimates,112,1975,21.359
estimates,112,1976,21.49
estimates,112,1977,21.566
estimates,112,1978,21.532
estimates,112,1979,21.351
estimates,112,1980,21.003
estimates,112,1981,20.494
estimates,112,1982,19.883
estimates,112,1983,19.226
estimates,112,1984,18.553
estimates,112,1985,17.898
estimates,112,1986,17.286
estimates,112,1987,16.731
estimates,112,1988,16.245
estimates,112,1989,15.838
estimates,112,1990,15.536
estimates,112,1991,15.359
estimates,112,1992,15.289
estimates,112,1993,15.289
estimates,112,1994,15.315
estimates,112,1995,15.289
estimates,112,1996,15.124
estimates,112,1997,14.769
estimates,112,1998,14.2
estimates,112,1999,13.424
estimates,112,2000,12.48
estimates,112,2001,11.436
estimates,112,2002,10.383
estimates,112,2003,9.396
estimates,112,2004,8.51
estimates,112,2005,7.736
estimates,112,2006,7.056
estimates,112,2007,6.427
estimates,112,2008,5.82
estimates,112,2009,5.238
estimates,112,2010,4.695
estimates,112,2011,4.213
estimates,112,2012,3.814
estimates,112,2013,3.505
estimates,112,2014,3.284
estimates,112,2015,3.138
medium_variant,112,2015,3.138
medium_variant,112,2016,3.047
medium_variant,112,2017,2.984
medium_variant,112,2018,2.928
medium_variant,112,2019,2.863
medium_variant,112,2020,2.784
medium_variant,112,2021,2.691
medium_variant,112,2022,2.592
medium_variant,112,2023,2.497
medium_variant,112,2024,2.407
medium_variant,112,2025,2.323
medium_variant,112,2026,2.245
medium_variant,112,2027,2.174
medium_variant,112,2028,2.11
medium_variant,112,2029,2.052
medium_variant,112,2030,1.999
medium_variant,112,2031,1.95
medium_variant,112,2032,1.905
medium_variant,112,2033,1.861
medium_variant,112,2034,1.818
medium_variant,112,2035,1.775
medium_variant,112,2036,1.733
medium_variant,112,2037,1.692
medium_variant,112,2038,1.653
medium_variant,112,2039,1.615
medium_variant,112,2040,1.578
medium_variant,112,2041,1.543
medium_variant,112,2042,1.508
medium_variant,112,2043,1.473
medium_variant,112,2044,1.439
medium_variant,112,2045,1.406
medium_variant,112,2046,1.373
medium_variant,112,2047,1.341
medium_variant,112,2048,1.31
medium_variant,112,2049,1.28
medium_variant,112,2050,1.25
medium_variant,112,2051,1.221
medium_variant,112,2052,1.193
medium_variant,112,2053,1.166
medium_variant,112,2054,1.139
medium_variant,112,2055,1.113
medium_variant,112,2056,1.087
medium_variant,112,2057,1.062
medium_variant,112,2058,1.037
medium_variant,112,2059,1.013
medium_variant,112,2060,0.989
medium_variant,112,2061,0.966
medium_variant,112,2062,0.945
medium_variant,112,2063,0.923
medium_variant,112,2064,0.903
medium_variant,112,2065,0.884
medium_variant,112,2066,0.865
medium_variant,112,2067,0.847
medium_variant,112,2068,0.83
medium_variant,112,2069,0.814
medium_variant,112,2070,0.797
medium_variant,112,2071,0.781
medium_variant,112,2072,0.765
medium_variant,112,2073,0.749
medium_variant,112,2074,0.733
medium_variant,112,2075,0.717
medium_variant,112,2076,0.701
medium_variant,112,2077,0.686
medium_variant,112,2078,0.671
medium_variant,112,2079,0.657
medium_variant,112,2080,0.644
medium_variant,112,2081,0.631
medium_variant,112,2082,0.619
medium_variant,112,2083,0.606
medium_variant,112,2084,0.594
medium_variant,112,2085,0.582
medium_variant,112,2086,0.57
medium_variant,112,2087,0.558
medium_variant,112,2088,0.546
medium_variant,112,2089,0.535
medium_variant,112,2090,0.524
medium_variant,112,2091,0.513
medium_variant,112,2092,0.502
medium_variant,112,2093,0.491
medium_variant,112,2094,0.48
medium_variant,112,2095,0.47
medium_variant,112,2096,0.459
medium_variant,112,2097,0.448
medium_variant,112,2098,0.437
medium_variant,112,2099,0.425
