variant,country,year,infantmortalityper1000livebirth
estimates,404,1950,151.301
estimates,404,1951,150.334
estimates,404,1952,148.293
estimates,404,1953,146.044
estimates,404,1954,143.586
estimates,404,1955,140.922
estimates,404,1956,138.063
estimates,404,1957,135.026
estimates,404,1958,131.843
estimates,404,1959,128.568
estimates,404,1960,125.265
estimates,404,1961,122.004
estimates,404,1962,118.852
estimates,404,1963,115.861
estimates,404,1964,113.049
estimates,404,1965,110.4
estimates,404,1966,107.866
estimates,404,1967,105.377
estimates,404,1968,102.878
estimates,404,1969,100.355
estimates,404,1970,97.812
estimates,404,1971,95.269
estimates,404,1972,92.764
estimates,404,1973,90.327
estimates,404,1974,87.97
estimates,404,1975,85.672
estimates,404,1976,83.4
estimates,404,1977,81.141
estimates,404,1978,78.91
estimates,404,1979,76.745
estimates,404,1980,74.716
estimates,404,1981,72.901
estimates,404,1982,71.363
estimates,404,1983,70.146
estimates,404,1984,69.268
estimates,404,1985,68.745
estimates,404,1986,68.572
estimates,404,1987,68.683
estimates,404,1988,68.994
estimates,404,1989,69.434
estimates,404,1990,69.939
estimates,404,1991,70.461
estimates,404,1992,70.948
estimates,404,1993,71.339
estimates,404,1994,71.564
estimates,404,1995,71.555
estimates,404,1996,71.262
estimates,404,1997,70.683
estimates,404,1998,69.817
estimates,404,1999,68.656
estimates,404,2000,67.181
estimates,404,2001,65.383
estimates,404,2002,63.301
estimates,404,2003,60.999
estimates,404,2004,58.537
estimates,404,2005,55.978
estimates,404,2006,53.379
estimates,404,2007,50.796
estimates,404,2008,48.292
estimates,404,2009,45.932
estimates,404,2010,43.777
estimates,404,2011,41.872
estimates,404,2012,40.209
estimates,404,2013,38.769
estimates,404,2014,37.543
estimates,404,2015,36.509
medium_variant,404,2015,36.509
medium_variant,404,2016,35.635
medium_variant,404,2017,34.87
medium_variant,404,2018,34.168
medium_variant,404,2019,33.497
medium_variant,404,2020,32.833
medium_variant,404,2021,32.167
medium_variant,404,2022,31.508
medium_variant,404,2023,30.862
medium_variant,404,2024,30.225
medium_variant,404,2025,29.594
medium_variant,404,2026,28.97
medium_variant,404,2027,28.357
medium_variant,404,2028,27.762
medium_variant,404,2029,27.186
medium_variant,404,2030,26.632
medium_variant,404,2031,26.106
medium_variant,404,2032,25.607
medium_variant,404,2033,25.135
medium_variant,404,2034,24.691
medium_variant,404,2035,24.275
medium_variant,404,2036,23.885
medium_variant,404,2037,23.518
medium_variant,404,2038,23.169
medium_variant,404,2039,22.833
medium_variant,404,2040,22.506
medium_variant,404,2041,22.181
medium_variant,404,2042,21.856
medium_variant,404,2043,21.53
medium_variant,404,2044,21.2
medium_variant,404,2045,20.867
medium_variant,404,2046,20.533
medium_variant,404,2047,20.201
medium_variant,404,2048,19.875
medium_variant,404,2049,19.555
medium_variant,404,2050,19.244
medium_variant,404,2051,18.94
medium_variant,404,2052,18.645
medium_variant,404,2053,18.355
medium_variant,404,2054,18.072
medium_variant,404,2055,17.795
medium_variant,404,2056,17.522
medium_variant,404,2057,17.254
medium_variant,404,2058,16.99
medium_variant,404,2059,16.73
medium_variant,404,2060,16.474
medium_variant,404,2061,16.223
medium_variant,404,2062,15.976
medium_variant,404,2063,15.735
medium_variant,404,2064,15.501
medium_variant,404,2065,15.277
medium_variant,404,2066,15.063
medium_variant,404,2067,14.861
medium_variant,404,2068,14.671
medium_variant,404,2069,14.493
medium_variant,404,2070,14.324
medium_variant,404,2071,14.164
medium_variant,404,2072,14.011
medium_variant,404,2073,13.861
medium_variant,404,2074,13.714
medium_variant,404,2075,13.568
medium_variant,404,2076,13.422
medium_variant,404,2077,13.277
medium_variant,404,2078,13.134
medium_variant,404,2079,12.992
medium_variant,404,2080,12.851
medium_variant,404,2081,12.71
medium_variant,404,2082,12.571
medium_variant,404,2083,12.434
medium_variant,404,2084,12.297
medium_variant,404,2085,12.162
medium_variant,404,2086,12.029
medium_variant,404,2087,11.896
medium_variant,404,2088,11.765
medium_variant,404,2089,11.635
medium_variant,404,2090,11.507
medium_variant,404,2091,11.379
medium_variant,404,2092,11.253
medium_variant,404,2093,11.127
medium_variant,404,2094,11.003
medium_variant,404,2095,10.881
medium_variant,404,2096,10.759
medium_variant,404,2097,10.639
medium_variant,404,2098,10.52
medium_variant,404,2099,10.402
