variant,country,year,infantmortalityper1000livebirth
estimates,807,1950,147.215
estimates,807,1951,144.372
estimates,807,1952,138.802
estimates,807,1953,133.468
estimates,807,1954,128.367
estimates,807,1955,123.503
estimates,807,1956,118.878
estimates,807,1957,114.492
estimates,807,1958,110.349
estimates,807,1959,106.457
estimates,807,1960,102.821
estimates,807,1961,99.442
estimates,807,1962,96.308
estimates,807,1963,93.397
estimates,807,1964,90.665
estimates,807,1965,88.041
estimates,807,1966,85.442
estimates,807,1967,82.826
estimates,807,1968,80.176
estimates,807,1969,77.506
estimates,807,1970,74.892
estimates,807,1971,72.445
estimates,807,1972,70.253
estimates,807,1973,68.353
estimates,807,1974,66.723
estimates,807,1975,65.287
estimates,807,1976,63.933
estimates,807,1977,62.529
estimates,807,1978,60.975
estimates,807,1979,59.221
estimates,807,1980,57.259
estimates,807,1981,55.123
estimates,807,1982,52.89
estimates,807,1983,50.621
estimates,807,1984,48.33
estimates,807,1985,45.996
estimates,807,1986,43.576
estimates,807,1987,41.047
estimates,807,1988,38.416
estimates,807,1989,35.721
estimates,807,1990,33.027
estimates,807,1991,30.412
estimates,807,1992,27.947
estimates,807,1993,25.688
estimates,807,1994,23.662
estimates,807,1995,21.872
estimates,807,1996,20.293
estimates,807,1997,18.868
estimates,807,1998,17.553
estimates,807,1999,16.335
estimates,807,2000,15.218
estimates,807,2001,14.22
estimates,807,2002,13.358
estimates,807,2003,12.636
estimates,807,2004,12.04
estimates,807,2005,11.549
estimates,807,2006,11.136
estimates,807,2007,10.773
estimates,807,2008,10.436
estimates,807,2009,10.107
estimates,807,2010,9.784
estimates,807,2011,9.472
estimates,807,2012,9.185
estimates,807,2013,8.931
estimates,807,2014,8.706
estimates,807,2015,8.5
medium_variant,807,2015,8.5
medium_variant,807,2016,8.301
medium_variant,807,2017,8.1
medium_variant,807,2018,7.887
medium_variant,807,2019,7.66
medium_variant,807,2020,7.419
medium_variant,807,2021,7.167
medium_variant,807,2022,6.913
medium_variant,807,2023,6.666
medium_variant,807,2024,6.431
medium_variant,807,2025,6.213
medium_variant,807,2026,6.015
medium_variant,807,2027,5.836
medium_variant,807,2028,5.676
medium_variant,807,2029,5.532
medium_variant,807,2030,5.405
medium_variant,807,2031,5.289
medium_variant,807,2032,5.182
medium_variant,807,2033,5.08
medium_variant,807,2034,4.979
medium_variant,807,2035,4.88
medium_variant,807,2036,4.782
medium_variant,807,2037,4.686
medium_variant,807,2038,4.593
medium_variant,807,2039,4.502
medium_variant,807,2040,4.415
medium_variant,807,2041,4.33
medium_variant,807,2042,4.247
medium_variant,807,2043,4.166
medium_variant,807,2044,4.087
medium_variant,807,2045,4.01
medium_variant,807,2046,3.935
medium_variant,807,2047,3.862
medium_variant,807,2048,3.792
medium_variant,807,2049,3.725
medium_variant,807,2050,3.659
medium_variant,807,2051,3.596
medium_variant,807,2052,3.535
medium_variant,807,2053,3.477
medium_variant,807,2054,3.419
medium_variant,807,2055,3.364
medium_variant,807,2056,3.309
medium_variant,807,2057,3.255
medium_variant,807,2058,3.202
medium_variant,807,2059,3.15
medium_variant,807,2060,3.099
medium_variant,807,2061,3.048
medium_variant,807,2062,2.998
medium_variant,807,2063,2.949
medium_variant,807,2064,2.901
medium_variant,807,2065,2.855
medium_variant,807,2066,2.811
medium_variant,807,2067,2.77
medium_variant,807,2068,2.731
medium_variant,807,2069,2.695
medium_variant,807,2070,2.661
medium_variant,807,2071,2.628
medium_variant,807,2072,2.597
medium_variant,807,2073,2.566
medium_variant,807,2074,2.536
medium_variant,807,2075,2.506
medium_variant,807,2076,2.476
medium_variant,807,2077,2.447
medium_variant,807,2078,2.418
medium_variant,807,2079,2.389
medium_variant,807,2080,2.361
medium_variant,807,2081,2.333
medium_variant,807,2082,2.306
medium_variant,807,2083,2.281
medium_variant,807,2084,2.255
medium_variant,807,2085,2.231
medium_variant,807,2086,2.205
medium_variant,807,2087,2.18
medium_variant,807,2088,2.154
medium_variant,807,2089,2.128
medium_variant,807,2090,2.103
medium_variant,807,2091,2.081
medium_variant,807,2092,2.061
medium_variant,807,2093,2.046
medium_variant,807,2094,2.035
medium_variant,807,2095,2.029
medium_variant,807,2096,2.028
medium_variant,807,2097,2.033
medium_variant,807,2098,2.043
medium_variant,807,2099,2.058
