variant,country,year,infantmortalityper1000livebirth
estimates,716,1950,118.468
estimates,716,1951,117.464
estimates,716,1952,115.471
estimates,716,1953,113.508
estimates,716,1954,111.578
estimates,716,1955,109.678
estimates,716,1956,107.812
estimates,716,1957,105.98
estimates,716,1958,104.184
estimates,716,1959,102.431
estimates,716,1960,100.725
estimates,716,1961,99.07
estimates,716,1962,97.471
estimates,716,1963,95.929
estimates,716,1964,94.438
estimates,716,1965,92.998
estimates,716,1966,91.609
estimates,716,1967,90.257
estimates,716,1968,88.927
estimates,716,1969,87.599
estimates,716,1970,86.257
estimates,716,1971,84.888
estimates,716,1972,83.478
estimates,716,1973,82.011
estimates,716,1974,80.469
estimates,716,1975,78.805
estimates,716,1976,76.97
estimates,716,1977,74.966
estimates,716,1978,72.824
estimates,716,1979,70.595
estimates,716,1980,68.352
estimates,716,1981,66.176
estimates,716,1982,64.154
estimates,716,1983,62.366
estimates,716,1984,60.869
estimates,716,1985,59.708
estimates,716,1986,58.9
estimates,716,1987,58.406
estimates,716,1988,58.182
estimates,716,1989,58.206
estimates,716,1990,58.468
estimates,716,1991,58.957
estimates,716,1992,59.641
estimates,716,1993,60.473
estimates,716,1994,61.397
estimates,716,1995,62.387
estimates,716,1996,63.433
estimates,716,1997,64.499
estimates,716,1998,65.521
estimates,716,1999,66.408
estimates,716,2000,67.039
estimates,716,2001,67.295
estimates,716,2002,67.119
estimates,716,2003,66.485
estimates,716,2004,65.39
estimates,716,2005,63.838
estimates,716,2006,61.864
estimates,716,2007,59.583
estimates,716,2008,57.131
estimates,716,2009,54.619
estimates,716,2010,52.172
estimates,716,2011,49.896
estimates,716,2012,47.841
estimates,716,2013,46.039
estimates,716,2014,44.521
estimates,716,2015,43.29
medium_variant,716,2015,43.29
medium_variant,716,2016,42.314
medium_variant,716,2017,41.512
medium_variant,716,2018,40.809
medium_variant,716,2019,40.165
medium_variant,716,2020,39.55
medium_variant,716,2021,38.947
medium_variant,716,2022,38.36
medium_variant,716,2023,37.791
medium_variant,716,2024,37.23
medium_variant,716,2025,36.673
medium_variant,716,2026,36.124
medium_variant,716,2027,35.59
medium_variant,716,2028,35.074
medium_variant,716,2029,34.572
medium_variant,716,2030,34.079
medium_variant,716,2031,33.586
medium_variant,716,2032,33.086
medium_variant,716,2033,32.576
medium_variant,716,2034,32.054
medium_variant,716,2035,31.523
medium_variant,716,2036,30.99
medium_variant,716,2037,30.46
medium_variant,716,2038,29.938
medium_variant,716,2039,29.424
medium_variant,716,2040,28.911
medium_variant,716,2041,28.39
medium_variant,716,2042,27.855
medium_variant,716,2043,27.303
medium_variant,716,2044,26.738
medium_variant,716,2045,26.165
medium_variant,716,2046,25.594
medium_variant,716,2047,25.037
medium_variant,716,2048,24.503
medium_variant,716,2049,23.995
medium_variant,716,2050,23.515
medium_variant,716,2051,23.062
medium_variant,716,2052,22.629
medium_variant,716,2053,22.209
medium_variant,716,2054,21.802
medium_variant,716,2055,21.404
medium_variant,716,2056,21.014
medium_variant,716,2057,20.631
medium_variant,716,2058,20.258
medium_variant,716,2059,19.893
medium_variant,716,2060,19.539
medium_variant,716,2061,19.198
medium_variant,716,2062,18.871
medium_variant,716,2063,18.56
medium_variant,716,2064,18.264
medium_variant,716,2065,17.98
medium_variant,716,2066,17.706
medium_variant,716,2067,17.439
medium_variant,716,2068,17.176
medium_variant,716,2069,16.917
medium_variant,716,2070,16.661
medium_variant,716,2071,16.408
medium_variant,716,2072,16.161
medium_variant,716,2073,15.923
medium_variant,716,2074,15.693
medium_variant,716,2075,15.474
medium_variant,716,2076,15.266
medium_variant,716,2077,15.071
medium_variant,716,2078,14.887
medium_variant,716,2079,14.713
medium_variant,716,2080,14.547
medium_variant,716,2081,14.389
medium_variant,716,2082,14.234
medium_variant,716,2083,14.083
medium_variant,716,2084,13.932
medium_variant,716,2085,13.781
medium_variant,716,2086,13.63
medium_variant,716,2087,13.48
medium_variant,716,2088,13.332
medium_variant,716,2089,13.186
medium_variant,716,2090,13.041
medium_variant,716,2091,12.897
medium_variant,716,2092,12.756
medium_variant,716,2093,12.616
medium_variant,716,2094,12.478
medium_variant,716,2095,12.342
medium_variant,716,2096,12.208
medium_variant,716,2097,12.076
medium_variant,716,2098,11.945
medium_variant,716,2099,11.817
