variant,country,year,infantmortalityper1000livebirth
estimates,276,1950,49.411
estimates,276,1951,48.66
estimates,276,1952,47.151
estimates,276,1953,45.624
estimates,276,1954,44.079
estimates,276,1955,42.516
estimates,276,1956,40.933
estimates,276,1957,39.328
estimates,276,1958,37.7
estimates,276,1959,36.044
estimates,276,1960,34.356
estimates,276,1961,32.64
estimates,276,1962,30.906
estimates,276,1963,29.18
estimates,276,1964,27.501
estimates,276,1965,25.945
estimates,276,1966,24.597
estimates,276,1967,23.494
estimates,276,1968,22.641
estimates,276,1969,22.009
estimates,276,1970,21.53
estimates,276,1971,21.103
estimates,276,1972,20.625
estimates,276,1973,20.021
estimates,276,1974,19.258
estimates,276,1975,18.336
estimates,276,1976,17.286
estimates,276,1977,16.187
estimates,276,1978,15.105
estimates,276,1979,14.074
estimates,276,1980,13.119
estimates,276,1981,12.254
estimates,276,1982,11.469
estimates,276,1983,10.751
estimates,276,1984,10.098
estimates,276,1985,9.504
estimates,276,1986,8.955
estimates,276,1987,8.438
estimates,276,1988,7.942
estimates,276,1989,7.465
estimates,276,1990,7.007
estimates,276,1991,6.575
estimates,276,1992,6.178
estimates,276,1993,5.823
estimates,276,1994,5.511
estimates,276,1995,5.242
estimates,276,1996,5.014
estimates,276,1997,4.822
estimates,276,1998,4.658
estimates,276,1999,4.517
estimates,276,2000,4.392
estimates,276,2001,4.278
estimates,276,2002,4.173
estimates,276,2003,4.074
estimates,276,2004,3.978
estimates,276,2005,3.887
estimates,276,2006,3.807
estimates,276,2007,3.74
estimates,276,2008,3.684
estimates,276,2009,3.633
estimates,276,2010,3.57
estimates,276,2011,3.477
estimates,276,2012,3.344
estimates,276,2013,3.168
estimates,276,2014,2.955
estimates,276,2015,2.72
medium_variant,276,2015,2.72
medium_variant,276,2016,2.483
medium_variant,276,2017,2.267
medium_variant,276,2018,2.087
medium_variant,276,2019,1.951
medium_variant,276,2020,1.858
medium_variant,276,2021,1.801
medium_variant,276,2022,1.762
medium_variant,276,2023,1.728
medium_variant,276,2024,1.694
medium_variant,276,2025,1.655
medium_variant,276,2026,1.612
medium_variant,276,2027,1.568
medium_variant,276,2028,1.528
medium_variant,276,2029,1.489
medium_variant,276,2030,1.453
medium_variant,276,2031,1.419
medium_variant,276,2032,1.387
medium_variant,276,2033,1.356
medium_variant,276,2034,1.327
medium_variant,276,2035,1.299
medium_variant,276,2036,1.273
medium_variant,276,2037,1.248
medium_variant,276,2038,1.225
medium_variant,276,2039,1.203
medium_variant,276,2040,1.181
medium_variant,276,2041,1.161
medium_variant,276,2042,1.141
medium_variant,276,2043,1.122
medium_variant,276,2044,1.104
medium_variant,276,2045,1.086
medium_variant,276,2046,1.068
medium_variant,276,2047,1.051
medium_variant,276,2048,1.035
medium_variant,276,2049,1.019
medium_variant,276,2050,1.004
medium_variant,276,2051,0.989
medium_variant,276,2052,0.975
medium_variant,276,2053,0.961
medium_variant,276,2054,0.947
medium_variant,276,2055,0.934
medium_variant,276,2056,0.921
medium_variant,276,2057,0.909
medium_variant,276,2058,0.897
medium_variant,276,2059,0.885
medium_variant,276,2060,0.873
medium_variant,276,2061,0.861
medium_variant,276,2062,0.849
medium_variant,276,2063,0.838
medium_variant,276,2064,0.827
medium_variant,276,2065,0.816
medium_variant,276,2066,0.805
medium_variant,276,2067,0.794
medium_variant,276,2068,0.784
medium_variant,276,2069,0.773
medium_variant,276,2070,0.763
medium_variant,276,2071,0.753
medium_variant,276,2072,0.744
medium_variant,276,2073,0.734
medium_variant,276,2074,0.725
medium_variant,276,2075,0.716
medium_variant,276,2076,0.707
medium_variant,276,2077,0.698
medium_variant,276,2078,0.689
medium_variant,276,2079,0.68
medium_variant,276,2080,0.671
medium_variant,276,2081,0.662
medium_variant,276,2082,0.653
medium_variant,276,2083,0.645
medium_variant,276,2084,0.636
medium_variant,276,2085,0.628
medium_variant,276,2086,0.62
medium_variant,276,2087,0.613
medium_variant,276,2088,0.606
medium_variant,276,2089,0.599
medium_variant,276,2090,0.592
medium_variant,276,2091,0.586
medium_variant,276,2092,0.578
medium_variant,276,2093,0.571
medium_variant,276,2094,0.563
medium_variant,276,2095,0.554
medium_variant,276,2096,0.545
medium_variant,276,2097,0.535
medium_variant,276,2098,0.524
medium_variant,276,2099,0.513
