variant,country,year,infantmortalityper1000livebirth
estimates,100,1950,101.855
estimates,100,1951,99.002
estimates,100,1952,93.257
estimates,100,1953,87.437
estimates,100,1954,81.54
estimates,100,1955,75.577
estimates,100,1956,69.579
estimates,100,1957,63.592
estimates,100,1958,57.701
estimates,100,1959,52.056
estimates,100,1960,46.829
estimates,100,1961,42.192
estimates,100,1962,38.306
estimates,100,1963,35.258
estimates,100,1964,33.032
estimates,100,1965,31.523
estimates,100,1966,30.552
estimates,100,1967,29.864
estimates,100,1968,29.241
estimates,100,1969,28.565
estimates,100,1970,27.774
estimates,100,1971,26.882
estimates,100,1972,25.983
estimates,100,1973,25.141
estimates,100,1974,24.351
estimates,100,1975,23.59
estimates,100,1976,22.829
estimates,100,1977,22.046
estimates,100,1978,21.228
estimates,100,1979,20.375
estimates,100,1980,19.49
estimates,100,1981,18.579
estimates,100,1982,17.673
estimates,100,1983,16.807
estimates,100,1984,16.015
estimates,100,1985,15.345
estimates,100,1986,14.846
estimates,100,1987,14.533
estimates,100,1988,14.401
estimates,100,1989,14.433
estimates,100,1990,14.595
estimates,100,1991,14.844
estimates,100,1992,15.117
estimates,100,1993,15.355
estimates,100,1994,15.517
estimates,100,1995,15.571
estimates,100,1996,15.499
estimates,100,1997,15.316
estimates,100,1998,15.039
estimates,100,1999,14.672
estimates,100,2000,14.213
estimates,100,2001,13.666
estimates,100,2002,13.049
estimates,100,2003,12.387
estimates,100,2004,11.709
estimates,100,2005,11.048
estimates,100,2006,10.438
estimates,100,2007,9.899
estimates,100,2008,9.439
estimates,100,2009,9.064
estimates,100,2010,8.767
estimates,100,2011,8.531
estimates,100,2012,8.326
estimates,100,2013,8.129
estimates,100,2014,7.927
estimates,100,2015,7.717
medium_variant,100,2015,7.717
medium_variant,100,2016,7.5
medium_variant,100,2017,7.288
medium_variant,100,2018,7.088
medium_variant,100,2019,6.9
medium_variant,100,2020,6.723
medium_variant,100,2021,6.555
medium_variant,100,2022,6.394
medium_variant,100,2023,6.237
medium_variant,100,2024,6.085
medium_variant,100,2025,5.936
medium_variant,100,2026,5.792
medium_variant,100,2027,5.655
medium_variant,100,2028,5.525
medium_variant,100,2029,5.403
medium_variant,100,2030,5.29
medium_variant,100,2031,5.186
medium_variant,100,2032,5.091
medium_variant,100,2033,5.004
medium_variant,100,2034,4.925
medium_variant,100,2035,4.851
medium_variant,100,2036,4.782
medium_variant,100,2037,4.715
medium_variant,100,2038,4.65
medium_variant,100,2039,4.586
medium_variant,100,2040,4.523
medium_variant,100,2041,4.46
medium_variant,100,2042,4.399
medium_variant,100,2043,4.34
medium_variant,100,2044,4.283
medium_variant,100,2045,4.228
medium_variant,100,2046,4.175
medium_variant,100,2047,4.123
medium_variant,100,2048,4.072
medium_variant,100,2049,4.021
medium_variant,100,2050,3.971
medium_variant,100,2051,3.921
medium_variant,100,2052,3.871
medium_variant,100,2053,3.822
medium_variant,100,2054,3.774
medium_variant,100,2055,3.726
medium_variant,100,2056,3.68
medium_variant,100,2057,3.634
medium_variant,100,2058,3.59
medium_variant,100,2059,3.548
medium_variant,100,2060,3.507
medium_variant,100,2061,3.467
medium_variant,100,2062,3.429
medium_variant,100,2063,3.391
medium_variant,100,2064,3.354
medium_variant,100,2065,3.318
medium_variant,100,2066,3.283
medium_variant,100,2067,3.248
medium_variant,100,2068,3.213
medium_variant,100,2069,3.179
medium_variant,100,2070,3.146
medium_variant,100,2071,3.113
medium_variant,100,2072,3.08
medium_variant,100,2073,3.047
medium_variant,100,2074,3.015
medium_variant,100,2075,2.984
medium_variant,100,2076,2.953
medium_variant,100,2077,2.925
medium_variant,100,2078,2.897
medium_variant,100,2079,2.872
medium_variant,100,2080,2.848
medium_variant,100,2081,2.825
medium_variant,100,2082,2.804
medium_variant,100,2083,2.783
medium_variant,100,2084,2.763
medium_variant,100,2085,2.743
medium_variant,100,2086,2.723
medium_variant,100,2087,2.703
medium_variant,100,2088,2.684
medium_variant,100,2089,2.664
medium_variant,100,2090,2.644
medium_variant,100,2091,2.624
medium_variant,100,2092,2.604
medium_variant,100,2093,2.584
medium_variant,100,2094,2.564
medium_variant,100,2095,2.544
medium_variant,100,2096,2.523
medium_variant,100,2097,2.503
medium_variant,100,2098,2.483
medium_variant,100,2099,2.463
