variant,country,year,infantmortalityper1000livebirth
estimates,56,1950,49.529
estimates,56,1951,48.295
estimates,56,1952,45.877
estimates,56,1953,43.561
estimates,56,1954,41.348
estimates,56,1955,39.238
estimates,56,1956,37.233
estimates,56,1957,35.334
estimates,56,1958,33.544
estimates,56,1959,31.869
estimates,56,1960,30.315
estimates,56,1961,28.885
estimates,56,1962,27.582
estimates,56,1963,26.398
estimates,56,1964,25.323
estimates,56,1965,24.342
estimates,56,1966,23.442
estimates,56,1967,22.603
estimates,56,1968,21.803
estimates,56,1969,21.019
estimates,56,1970,20.228
estimates,56,1971,19.408
estimates,56,1972,18.557
estimates,56,1973,17.68
estimates,56,1974,16.782
estimates,56,1975,15.879
estimates,56,1976,14.989
estimates,56,1977,14.137
estimates,56,1978,13.345
estimates,56,1979,12.623
estimates,56,1980,11.983
estimates,56,1981,11.428
estimates,56,1982,10.945
estimates,56,1983,10.522
estimates,56,1984,10.15
estimates,56,1985,9.821
estimates,56,1986,9.532
estimates,56,1987,9.272
estimates,56,1988,9.027
estimates,56,1989,8.781
estimates,56,1990,8.512
estimates,56,1991,8.197
estimates,56,1992,7.83
estimates,56,1993,7.414
estimates,56,1994,6.957
estimates,56,1995,6.478
estimates,56,1996,6.003
estimates,56,1997,5.559
estimates,56,1998,5.169
estimates,56,1999,4.844
estimates,56,2000,4.589
estimates,56,2001,4.399
estimates,56,2002,4.255
estimates,56,2003,4.142
estimates,56,2004,4.05
estimates,56,2005,3.971
estimates,56,2006,3.902
estimates,56,2007,3.841
estimates,56,2008,3.783
estimates,56,2009,3.724
estimates,56,2010,3.658
estimates,56,2011,3.579
estimates,56,2012,3.489
estimates,56,2013,3.387
estimates,56,2014,3.275
estimates,56,2015,3.155
medium_variant,56,2015,3.155
medium_variant,56,2016,3.031
medium_variant,56,2017,2.906
medium_variant,56,2018,2.786
medium_variant,56,2019,2.673
medium_variant,56,2020,2.568
medium_variant,56,2021,2.47
medium_variant,56,2022,2.378
medium_variant,56,2023,2.29
medium_variant,56,2024,2.205
medium_variant,56,2025,2.125
medium_variant,56,2026,2.05
medium_variant,56,2027,1.98
medium_variant,56,2028,1.914
medium_variant,56,2029,1.853
medium_variant,56,2030,1.797
medium_variant,56,2031,1.745
medium_variant,56,2032,1.696
medium_variant,56,2033,1.649
medium_variant,56,2034,1.605
medium_variant,56,2035,1.563
medium_variant,56,2036,1.522
medium_variant,56,2037,1.483
medium_variant,56,2038,1.445
medium_variant,56,2039,1.409
medium_variant,56,2040,1.375
medium_variant,56,2041,1.342
medium_variant,56,2042,1.31
medium_variant,56,2043,1.28
medium_variant,56,2044,1.252
medium_variant,56,2045,1.224
medium_variant,56,2046,1.198
medium_variant,56,2047,1.172
medium_variant,56,2048,1.148
medium_variant,56,2049,1.124
medium_variant,56,2050,1.101
medium_variant,56,2051,1.079
medium_variant,56,2052,1.057
medium_variant,56,2053,1.036
medium_variant,56,2054,1.015
medium_variant,56,2055,0.995
medium_variant,56,2056,0.975
medium_variant,56,2057,0.956
medium_variant,56,2058,0.937
medium_variant,56,2059,0.918
medium_variant,56,2060,0.9
medium_variant,56,2061,0.882
medium_variant,56,2062,0.865
medium_variant,56,2063,0.849
medium_variant,56,2064,0.833
medium_variant,56,2065,0.818
medium_variant,56,2066,0.803
medium_variant,56,2067,0.789
medium_variant,56,2068,0.774
medium_variant,56,2069,0.76
medium_variant,56,2070,0.746
medium_variant,56,2071,0.732
medium_variant,56,2072,0.719
medium_variant,56,2073,0.705
medium_variant,56,2074,0.692
medium_variant,56,2075,0.679
medium_variant,56,2076,0.666
medium_variant,56,2077,0.653
medium_variant,56,2078,0.64
medium_variant,56,2079,0.628
medium_variant,56,2080,0.616
medium_variant,56,2081,0.604
medium_variant,56,2082,0.593
medium_variant,56,2083,0.582
medium_variant,56,2084,0.571
medium_variant,56,2085,0.561
medium_variant,56,2086,0.551
medium_variant,56,2087,0.541
medium_variant,56,2088,0.532
medium_variant,56,2089,0.523
medium_variant,56,2090,0.514
medium_variant,56,2091,0.505
medium_variant,56,2092,0.496
medium_variant,56,2093,0.487
medium_variant,56,2094,0.479
medium_variant,56,2095,0.47
medium_variant,56,2096,0.461
medium_variant,56,2097,0.452
medium_variant,56,2098,0.444
medium_variant,56,2099,0.435
