variant,country,year,infantmortalityper1000livebirth
estimates,732,1950,223.163
estimates,732,1951,221.536
estimates,732,1952,218.304
estimates,732,1953,215.119
estimates,732,1954,211.982
estimates,732,1955,208.892
estimates,732,1956,205.85
estimates,732,1957,202.854
estimates,732,1958,199.902
estimates,732,1959,196.994
estimates,732,1960,194.125
estimates,732,1961,191.292
estimates,732,1962,188.491
estimates,732,1963,185.715
estimates,732,1964,182.959
estimates,732,1965,180.259
estimates,732,1966,177.666
estimates,732,1967,175.175
estimates,732,1968,172.737
estimates,732,1969,170.27
estimates,732,1970,167.618
estimates,732,1971,164.602
estimates,732,1972,161.114
estimates,732,1973,157.104
estimates,732,1974,152.587
estimates,732,1975,147.639
estimates,732,1976,142.393
estimates,732,1977,137.038
estimates,732,1978,131.737
estimates,732,1979,126.579
estimates,732,1980,121.588
estimates,732,1981,116.729
estimates,732,1982,111.935
estimates,732,1983,107.184
estimates,732,1984,102.524
estimates,732,1985,98.051
estimates,732,1986,93.881
estimates,732,1987,90.087
estimates,732,1988,86.704
estimates,732,1989,83.724
estimates,732,1990,81.102
estimates,732,1991,78.758
estimates,732,1992,76.573
estimates,732,1993,74.438
estimates,732,1994,72.292
estimates,732,1995,70.089
estimates,732,1996,67.813
estimates,732,1997,65.501
estimates,732,1998,63.183
estimates,732,1999,60.867
estimates,732,2000,58.565
estimates,732,2001,56.296
estimates,732,2002,54.076
estimates,732,2003,51.918
estimates,732,2004,49.829
estimates,732,2005,47.801
estimates,732,2006,45.816
estimates,732,2007,43.863
estimates,732,2008,41.941
estimates,732,2009,40.061
estimates,732,2010,38.251
estimates,732,2011,36.543
estimates,732,2012,34.963
estimates,732,2013,33.527
estimates,732,2014,32.237
estimates,732,2015,31.086
medium_variant,732,2015,31.086
medium_variant,732,2016,30.056
medium_variant,732,2017,29.116
medium_variant,732,2018,28.238
medium_variant,732,2019,27.405
medium_variant,732,2020,26.605
medium_variant,732,2021,25.835
medium_variant,732,2022,25.1
medium_variant,732,2023,24.403
medium_variant,732,2024,23.738
medium_variant,732,2025,23.102
medium_variant,732,2026,22.494
medium_variant,732,2027,21.912
medium_variant,732,2028,21.356
medium_variant,732,2029,20.823
medium_variant,732,2030,20.31
medium_variant,732,2031,19.819
medium_variant,732,2032,19.347
medium_variant,732,2033,18.895
medium_variant,732,2034,18.459
medium_variant,732,2035,18.036
medium_variant,732,2036,17.625
medium_variant,732,2037,17.224
medium_variant,732,2038,16.831
medium_variant,732,2039,16.448
medium_variant,732,2040,16.075
medium_variant,732,2041,15.715
medium_variant,732,2042,15.371
medium_variant,732,2043,15.044
medium_variant,732,2044,14.733
medium_variant,732,2045,14.436
medium_variant,732,2046,14.15
medium_variant,732,2047,13.872
medium_variant,732,2048,13.6
medium_variant,732,2049,13.331
medium_variant,732,2050,13.065
medium_variant,732,2051,12.803
medium_variant,732,2052,12.545
medium_variant,732,2053,12.293
medium_variant,732,2054,12.048
medium_variant,732,2055,11.81
medium_variant,732,2056,11.58
medium_variant,732,2057,11.359
medium_variant,732,2058,11.145
medium_variant,732,2059,10.939
medium_variant,732,2060,10.74
medium_variant,732,2061,10.547
medium_variant,732,2062,10.359
medium_variant,732,2063,10.176
medium_variant,732,2064,9.996
medium_variant,732,2065,9.819
medium_variant,732,2066,9.642
medium_variant,732,2067,9.468
medium_variant,732,2068,9.295
medium_variant,732,2069,9.124
medium_variant,732,2070,8.958
medium_variant,732,2071,8.796
medium_variant,732,2072,8.642
medium_variant,732,2073,8.495
medium_variant,732,2074,8.356
medium_variant,732,2075,8.223
medium_variant,732,2076,8.094
medium_variant,732,2077,7.969
medium_variant,732,2078,7.845
medium_variant,732,2079,7.721
medium_variant,732,2080,7.597
medium_variant,732,2081,7.473
medium_variant,732,2082,7.348
medium_variant,732,2083,7.225
medium_variant,732,2084,7.103
medium_variant,732,2085,6.983
medium_variant,732,2086,6.865
medium_variant,732,2087,6.75
medium_variant,732,2088,6.638
medium_variant,732,2089,6.529
medium_variant,732,2090,6.423
medium_variant,732,2091,6.32
medium_variant,732,2092,6.219
medium_variant,732,2093,6.12
medium_variant,732,2094,6.022
medium_variant,732,2095,5.925
medium_variant,732,2096,5.83
medium_variant,732,2097,5.736
medium_variant,732,2098,5.644
medium_variant,732,2099,5.552
